Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,21,7,2020,1,8,2020,East of England,hospital_inc,EpiSoon,1.0,10,1,2,3,4,5,6,7,8,8,10,11,12,13,15,17,21,25,32,50
LSHTM,21,7,2020,2,8,2020,East of England,hospital_inc,EpiSoon,1.0,9,1,2,3,4,5,6,7,7,8,9,10,12,13,15,18,21,26,34,55
LSHTM,21,7,2020,3,8,2020,East of England,hospital_inc,EpiSoon,1.0,9,1,2,3,4,5,5,6,7,8,9,10,12,13,15,17,21,26,35,56
LSHTM,21,7,2020,4,8,2020,East of England,hospital_inc,EpiSoon,1.0,9,1,2,3,3.800000000000068,4,5,6,7,8,9,10,12,13,15,18,21,26,35,57
LSHTM,21,7,2020,5,8,2020,East of England,hospital_inc,EpiSoon,1.0,9,1,2,2,3,4,5,6,7,8,9,10,11,13,15,17,21,25,35,59
LSHTM,21,7,2020,6,8,2020,East of England,hospital_inc,EpiSoon,1.0,8,0.950000000000017,1,2,3,4,5,6,6,7,8,10,11,13,15,17,21,26,38,61
LSHTM,21,7,2020,7,8,2020,East of England,hospital_inc,EpiSoon,1.0,8,0,1,2,3,4,5,5,6,7,8,9,10,12,14,17,21,27,38,66
LSHTM,21,7,2020,8,8,2020,East of England,hospital_inc,EpiSoon,1.0,8,0,1,2,3,4,4,5,6,7,8,9,10,12,14,17,22,28,39,70
LSHTM,21,7,2020,9,8,2020,East of England,hospital_inc,EpiSoon,1.0,8,0,1,2,3,3,4,5,6,7,8,9,10,12,14,17,21,27.149999999999636,40,70
LSHTM,21,7,2020,10,8,2020,East of England,hospital_inc,EpiSoon,1.0,7,0,1,2,2,3,4,5,6,6,7,9,10,12,14,16.25,21,28,42,72
LSHTM,21,7,2020,11,8,2020,East of England,hospital_inc,EpiSoon,1.0,8,0,1,2,2,3,4,5,5,6,8,9,10,12,14,17,22,29,42,83
LSHTM,21,7,2020,12,8,2020,East of England,hospital_inc,EpiSoon,1.0,7,0,1,1,2,3,4,4,5,6,7,9,10,12,14,17,21,29,43,79.05000000000018
LSHTM,21,7,2020,21,7,2020,England,hospital_inc,EpiSoon,1.0,90,62,68,72,75,78,81,83,86,88,90,93,95,98,101,105,109,114,121,133
LSHTM,21,7,2020,22,7,2020,England,hospital_inc,EpiSoon,1.0,88,59,65,69,72,75,78,81,83,85,88,90,93,96,99,102,107,112,119,132
LSHTM,21,7,2020,23,7,2020,England,hospital_inc,EpiSoon,1.0,85,55,62,66,69,72,75,77,80,82,85,88,90,93,96,100,104,110,118,132
LSHTM,21,7,2020,24,7,2020,England,hospital_inc,EpiSoon,1.0,82,52,59,63,66,69,71.70000000000005,75,77,79,82,84,87,90,93,97,102,107,114,129
LSHTM,21,7,2020,25,7,2020,England,hospital_inc,EpiSoon,1.0,79,49,56,59,63,66,69,71,74,76,79,82,84,87,91,94,99,104,112,128
LSHTM,21,7,2020,26,7,2020,England,hospital_inc,EpiSoon,1.0,76,47,53,57,61,64,66,69,71.60000000000014,74,76,79,82,85,88,92,97,103,112,126
LSHTM,21,7,2020,27,7,2020,England,hospital_inc,EpiSoon,1.0,74,45,50,55,58,61,64,66,69,71,74,77,80,83,86,90,95,102,111,126
LSHTM,21,7,2020,28,7,2020,England,hospital_inc,EpiSoon,1.0,71,42,48,52,55,58,61,64,66,69,71,74,77,80,84,87,93,98,108,124
LSHTM,21,7,2020,29,7,2020,England,hospital_inc,EpiSoon,1.0,69,40,46,50,53,56,59,61,64,66,69,72,75,78,81,85,90,97,106,123
LSHTM,21,7,2020,30,7,2020,England,hospital_inc,EpiSoon,1.0,67,38,44,48,51,54,57,59,62,64,67,69,72,76,80,84,89,95,105,124
LSHTM,21,7,2020,31,7,2020,England,hospital_inc,EpiSoon,1.0,64,36,41.900000000000034,45,48,52,54,57,59,62,64,67,70,73,77,81,86,92,103,120
LSHTM,21,7,2020,1,8,2020,England,hospital_inc,EpiSoon,1.0,63,34,40,43,46,50,52,55,58,60,63,65,68,71,75,79,84,90,100.10000000000036,117
LSHTM,21,7,2020,2,8,2020,England,hospital_inc,EpiSoon,1.0,60,31.950000000000017,37,41,44,47,50,53,55,58,60,63,66,69,73,77,83,89,99,119
LSHTM,21,7,2020,3,8,2020,England,hospital_inc,EpiSoon,1.0,58,30,35,39,42,45,48,51,53,56,58,61,64,67,70,75,80,87,98,117
LSHTM,21,7,2020,4,8,2020,England,hospital_inc,EpiSoon,1.0,57,28,34,37,40,44,46,49,52,54,57,59,62,65,69,73,79,86,96,117.05000000000018
LSHTM,21,7,2020,5,8,2020,England,hospital_inc,EpiSoon,1.0,55,26,31,35,39,41,44,47,49,52,55,57,60,63,67,71,77,84,94,115
LSHTM,21,7,2020,6,8,2020,England,hospital_inc,EpiSoon,1.0,53,25,30,34,37,40,43,45,48,50,53,56,59,62,65,69,75,83,92,115
LSHTM,21,7,2020,7,8,2020,England,hospital_inc,EpiSoon,1.0,51,24,28,32,35,38,41,43,46,48,51,53,56,59,62,67,73,80,91,113
LSHTM,21,7,2020,8,8,2020,England,hospital_inc,EpiSoon,1.0,49,22,27,30,34,37,39,42,44,47,49,52,54,58,61,66,71,78,90,113
LSHTM,21,7,2020,9,8,2020,England,hospital_inc,EpiSoon,1.0,48,21,26,29,32,35,38,40,42,45,48,50,53,56,60,64,70,77,88,112
LSHTM,21,7,2020,10,8,2020,England,hospital_inc,EpiSoon,1.0,46,19,24,28,31,34,36,38,41,43,46,48,51,54,58,62,68,74.14999999999964,86,109
LSHTM,21,7,2020,11,8,2020,England,hospital_inc,EpiSoon,1.0,44,18,23,27,30,32,35,37,39,41,44,47,49,52,56,61,66,74,85,108
LSHTM,21,7,2020,12,8,2020,England,hospital_inc,EpiSoon,1.0,43,17,22,25,28,30,33,35,38,40,43,45,48,51,55,59,65,73,84,108
LSHTM,21,7,2020,21,7,2020,London,hospital_inc,EpiSoon,1.0,23,9,11,13,14,16,17,19,20,21,23,24,26,27,29,32,34,38,42,52
LSHTM,21,7,2020,22,7,2020,London,hospital_inc,EpiSoon,1.0,22,8,11,13,14,16,17,18,20,21,22,24,25,27,29,32,35,38,44,56
LSHTM,21,7,2020,23,7,2020,London,hospital_inc,EpiSoon,1.0,22,8,10,12,14,15,17,18,19,21,22,24,25,27,29,32,34.20000000000027,38,45,57
LSHTM,21,7,2020,24,7,2020,London,hospital_inc,EpiSoon,1.0,22,7,9,11,13,14,16,17,19,20,22,23,25,27,30,32,35,39,46,59.05000000000018
LSHTM,21,7,2020,25,7,2020,London,hospital_inc,EpiSoon,1.0,21,7,9,11,13,14,15.700000000000045,17,18,20,21,23,25,27,29,32,36,40,49,62
LSHTM,21,7,2020,26,7,2020,London,hospital_inc,EpiSoon,1.0,21.5,6,9,11,12,14,15,17,18,20,21.5,23,25,27,29,32,36,41,49,65.05000000000018
LSHTM,21,7,2020,27,7,2020,London,hospital_inc,EpiSoon,1.0,21,5,8,10,12,13,15,16,18,20,21,23,25,27,29,33,37,42,50.100000000000364,69
LSHTM,21,7,2020,28,7,2020,London,hospital_inc,EpiSoon,1.0,21,5,8,10,11,13,14,16,17,19,21,23,25,27,29,32,37,43,52,72
LSHTM,21,7,2020,29,7,2020,London,hospital_inc,EpiSoon,1.0,20,5,7,9,10.800000000000068,12,14,15,17,19,20,22,25,27,29,33,37,43,53,75
LSHTM,21,7,2020,30,7,2020,London,hospital_inc,EpiSoon,1.0,20,5,7,9,10,12,13,15,17,18,20,22,25,27,30,33,38,44,54,78
LSHTM,21,7,2020,31,7,2020,London,hospital_inc,EpiSoon,1.0,20,4,7,8,10,11,13,15,16,18,20,22,24,26,29,32,37,43,55,81
LSHTM,21,7,2020,1,8,2020,London,hospital_inc,EpiSoon,1.0,19,4,6,8,9,11,13,14,16,17,19,21,24,26,30,34,38,45,56,86
LSHTM,21,7,2020,2,8,2020,London,hospital_inc,EpiSoon,1.0,19,4,6,8,9,11,12,14,16,17,19,21,24,26.34999999999991,30,33,38,46,58,88
LSHTM,21,7,2020,3,8,2020,London,hospital_inc,EpiSoon,1.0,19,3,5,7,9,11,12,14,15,17,19,21,23,26,29,33,38,46,61,97
LSHTM,21,7,2020,4,8,2020,London,hospital_inc,EpiSoon,1.0,19,3,5,7,8,10,11,13,15,17,19,21,23,26,29,33,39,47,62,97
LSHTM,21,7,2020,5,8,2020,London,hospital_inc,EpiSoon,1.0,18,3,5,6,8,10,11,13,14,16,18,20,23,26,29,33,39,47,63,101
LSHTM,21,7,2020,6,8,2020,London,hospital_inc,EpiSoon,1.0,18,2,4,6,8,9,11,12,14,16,18,20,22,25,29,33,40,49,65.10000000000036,106
LSHTM,21,7,2020,7,8,2020,London,hospital_inc,EpiSoon,1.0,17,2,4,6,7,9,11,12,14,16,17,20,23,26,29,34,40,50,66,109
LSHTM,21,7,2020,8,8,2020,London,hospital_inc,EpiSoon,1.0,17,2,4,5,7,9,10,12,13,15,17,20,22,25,29,35,41.20000000000027,51,68,117
LSHTM,21,7,2020,9,8,2020,London,hospital_inc,EpiSoon,1.0,17,2,4,5,7,8,10,11,13,15,17,19,22,25,29,34,41,52,71,122
LSHTM,21,7,2020,10,8,2020,London,hospital_inc,EpiSoon,1.0,17,2,3,5,6,8,9,11,13,15,17,19,21,24,28,33,40,50,72,125
LSHTM,21,7,2020,11,8,2020,London,hospital_inc,EpiSoon,1.0,16,1,3,5,6,8,9,11,12,14,16,19,22,25,29,35,42,53,73,130
LSHTM,21,7,2020,12,8,2020,London,hospital_inc,EpiSoon,1.0,16,1,3,4,6,7,9,10,12,14,16,18,21,24,29,34,41,53,77,141
LSHTM,21,7,2020,21,7,2020,Midlands,hospital_inc,EpiSoon,1.0,16,6,7,9,10,11,12,13,14,15,16,16,17.40000000000009,19,20,21,23,26,30,39
LSHTM,21,7,2020,22,7,2020,Midlands,hospital_inc,EpiSoon,1.0,15,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,26,31,40
LSHTM,21,7,2020,23,7,2020,Midlands,hospital_inc,EpiSoon,1.0,14,4,6,7,9,9,10,11,12,13,14,15,16,17,19,20,23,25,30,39
LSHTM,21,7,2020,24,7,2020,Midlands,hospital_inc,EpiSoon,1.0,13,4,6,7,8,9,10,11,11,12,13,14,16,17,18,20,22,25,30,40
LSHTM,21,7,2020,25,7,2020,Midlands,hospital_inc,EpiSoon,1.0,13,3,5,6,7,8,9,10,11,12,13,14,15,17,18,20,22,25,29,40
LSHTM,21,7,2020,26,7,2020,Midlands,hospital_inc,EpiSoon,1.0,12,3,5,6,7,8,9,10,11,12,12,13,14,16,17,19,21,24,29,41
LSHTM,21,7,2020,27,7,2020,Midlands,hospital_inc,EpiSoon,1.0,12,3,5,6,7,7,8,9,10,11,12,13,14,15,17,18,20,24,30,42
LSHTM,21,7,2020,28,7,2020,Midlands,hospital_inc,EpiSoon,1.0,11,3,4,5,6,7,8,9,10,11,11,13,14,15,16,18,20,24,30,43
LSHTM,21,7,2020,29,7,2020,Midlands,hospital_inc,EpiSoon,1.0,11,2,4,5,6,6,7,8,9,10,11,12,13,14,16,18,20,24,29,43
LSHTM,21,7,2020,30,7,2020,Midlands,hospital_inc,EpiSoon,1.0,10,2,3,4,5,6,7,8,9,9,10,11,12,14,15,17,19,23,29,44.05000000000018
LSHTM,21,7,2020,31,7,2020,Midlands,hospital_inc,EpiSoon,1.0,10,2,3,4,5,6,6,7,8,9,10,11,12,13,15,17,20,23,30,44
LSHTM,21,7,2020,1,8,2020,Midlands,hospital_inc,EpiSoon,1.0,9,1,3,4,4,5,6,7,8,8,9,10,12,13,14,16,19,23,29,45
LSHTM,21,7,2020,2,8,2020,Midlands,hospital_inc,EpiSoon,1.0,9,1,3,3,4,5,6,7,7,8,9,10,11,13,14,16,18,22,29,45.05000000000018
LSHTM,21,7,2020,3,8,2020,Midlands,hospital_inc,EpiSoon,1.0,9,1,2,3,4,5,5,6,7,8,9,10,11,12,14,16,18,22,28,46
LSHTM,21,7,2020,4,8,2020,Midlands,hospital_inc,EpiSoon,1.0,8,1,2,3,4,4,5,6,7,7,8,9,10,11,13,15,17,21,29,48
LSHTM,21,7,2020,5,8,2020,Midlands,hospital_inc,EpiSoon,1.0,8,1,2,3,3,4,5,5,6,7,8,9,10,11,13,15,17,21,29,50
LSHTM,21,7,2020,6,8,2020,Midlands,hospital_inc,EpiSoon,1.0,8,1,1,2,3,4,4,5,6,7,8,8,9,11,12,14,17,21,28,49.05000000000018
LSHTM,21,7,2020,7,8,2020,Midlands,hospital_inc,EpiSoon,1.0,7,1,1,2,3,4,4,5,6,6,7,8,9,10,12,14,16,20,28,52
LSHTM,21,7,2020,8,8,2020,Midlands,hospital_inc,EpiSoon,1.0,7,0,1,2,3,3,4,5,5,6,7,8,9,10,12,14,16,20,29,52
LSHTM,21,7,2020,9,8,2020,Midlands,hospital_inc,EpiSoon,1.0,7,0,1,2,2,3,4,4,5,6,7,8,9,10,11,13,16,20,28,52
LSHTM,21,7,2020,10,8,2020,Midlands,hospital_inc,EpiSoon,1.0,6,0,1,2,2,3,3,4,5,6,6,7,8,9,11,13,15,20,28,54
LSHTM,21,7,2020,11,8,2020,Midlands,hospital_inc,EpiSoon,1.0,6,0,1,1,2,3,3,4,4,5,6,7,8,9,11,12.25,15,20,27,54
LSHTM,21,7,2020,12,8,2020,Midlands,hospital_inc,EpiSoon,1.0,6,0,1,1,2,2,3,4,4,5,6,7,8,9,10,12,15,19,29,59
LSHTM,21,7,2020,21,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,22,9,11.900000000000034,13,15,16,17,19,19,21,22,23,24.40000000000009,26,28,30,32,36,40,48.05000000000018
LSHTM,21,7,2020,22,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,21,9,11,13,14,15,16,18,19,20,21,22,24,25,27,30,33,36,42,51
LSHTM,21,7,2020,23,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,21,8,10,12,13,15,16,17,19,20,21,23,24,26,28,30,33,36,42,53
LSHTM,21,7,2020,24,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,21,8,10,12,13,14,16,17,18,19,21,22,24,26,28,30,33,38,44,57
LSHTM,21,7,2020,25,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,20,7,9,11,13,14,15,16,18,19,20,22,23,25,27,30,33,37,45,58
LSHTM,21,7,2020,26,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,20,7,9,11,12,13,15,16,17,19,20,22,23,25,27,30,34,38,44,60
LSHTM,21,7,2020,27,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,20,6,9,10,12,13,15,16,17,18,20,21,23,25,27,30,33,38,46,61
LSHTM,21,7,2020,28,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,20,6,8,10,12,13,14,15,17,18,20,21,23,25,27,30,34,39,47,64
LSHTM,21,7,2020,29,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,19,5.950000000000017,8,9.850000000000023,11,12,14,15,16,18,19,21,23,25,27,30,34,40,48,67
LSHTM,21,7,2020,30,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,19,5,7,9,10,12,13,15,16,17,19,20,22,24,27,30,34,39,49,68
LSHTM,21,7,2020,31,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,18,5,7,9,10,11,13,14,15,17,18,20,22,24,27,30,34,40,50.100000000000364,70.05000000000018
LSHTM,21,7,2020,1,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,18,4,6,8,10,11,12,14,15,17,18,20,22,24,26,30,35,42,53,74
LSHTM,21,7,2020,2,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,18,4,6,8,9,11,12,13,15,16,18,20,22,24,27,30,35,42,52,77
LSHTM,21,7,2020,3,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,17,4,6,8,9,11,12,13,15,16,17,19,21,24,26,30,35,42,55,85
LSHTM,21,7,2020,4,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,17,4,6,7,9,10,11,13,14,16,17,19,21,23,26,30,35,42,55,83
LSHTM,21,7,2020,5,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,17,3,5,7,8,10,11,12,14,15,17,19,21,23,26,30,36,44,56,87
LSHTM,21,7,2020,6,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,17,3,5,6,8,9,11,12,14,15,17,19,20,23,26,30,35,43,58,91
LSHTM,21,7,2020,7,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,16,3,5,6,8,9,11,12,13,15,16,18,21,23,26,31,36,45,59,96
LSHTM,21,7,2020,8,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,16,3,5,6,7,9,10,11,13,14,16,18,20,23,26,30,37,46,63,97
LSHTM,21,7,2020,9,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,16,2,4,6,7,8,10,11,13,14,16,18,20,23,26,31,37,47,65,104.05000000000018
LSHTM,21,7,2020,10,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,16,2,4,6,7,8,10,11,12,14,16,18,20,23,26,31,38,48,65,113
LSHTM,21,7,2020,11,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,16,2,4,5,7,8,9,11,12,14,16,18,20,23,26,31,38,48,66,119.09999999999945
LSHTM,21,7,2020,12,8,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,15,2,4,5,6,8,9,11,12,14,15,17,20,22,25,30,37,48,68,122
LSHTM,21,7,2020,21,7,2020,North West,hospital_inc,EpiSoon,1.0,12,4,5,6,7,8,9,9,10,11,12,13,14,15,16,18,20,22,26,35
LSHTM,21,7,2020,22,7,2020,North West,hospital_inc,EpiSoon,1.0,11,3,4,5,6,7,8,9,10,10,11,12,13,15,16,18,20,22,27,36
LSHTM,21,7,2020,23,7,2020,North West,hospital_inc,EpiSoon,1.0,11,3,4,5,6,7,7,8,9,10,11,12,13,14,15,17,19,22,26,36
LSHTM,21,7,2020,24,7,2020,North West,hospital_inc,EpiSoon,1.0,10,2,4,5,5,6,7,8,9,9,10,11,12,13,15,16,18,22,27,38
LSHTM,21,7,2020,25,7,2020,North West,hospital_inc,EpiSoon,1.0,10,2,3,4,5,6,6,7,8,9,10,11,12,13,14,16,18,22,27,39
LSHTM,21,7,2020,26,7,2020,North West,hospital_inc,EpiSoon,1.0,9,2,3,4,5,5,6,7,8,8,9,10,11,12,14,16,18,21,26,38
LSHTM,21,7,2020,27,7,2020,North West,hospital_inc,EpiSoon,1.0,9,2,2,3,4,5,6,6,7,8,9,10,11,12,13,15,18,21,26,39
LSHTM,21,7,2020,28,7,2020,North West,hospital_inc,EpiSoon,1.0,8,1,2,3,4,4,5,6,7,8,8,9,10,11,13,15,17,21,27,40
LSHTM,21,7,2020,29,7,2020,North West,hospital_inc,EpiSoon,1.0,8,1,2,3,3,4,5,6,6,7,8,9,10,11,12,14,17,20,27,41
LSHTM,21,7,2020,30,7,2020,North West,hospital_inc,EpiSoon,1.0,7,1,2,2,3,4,4,5,6,7,7,8,9,11,12,14,16,20,26,42.05000000000018
LSHTM,21,7,2020,31,7,2020,North West,hospital_inc,EpiSoon,1.0,7,1,1,2,3,3,4,5,5,6,7,8,9,10,12,14,16,20,26,41
LSHTM,21,7,2020,1,8,2020,North West,hospital_inc,EpiSoon,1.0,7,1,1,2,3,3,4,4,5,6,7,7,8,10,11,13,15,19,26,43
LSHTM,21,7,2020,2,8,2020,North West,hospital_inc,EpiSoon,1.0,6,0,1,2,2,3,3,4,5,6,6,7,8,9,11,13,15,19,26,45
LSHTM,21,7,2020,3,8,2020,North West,hospital_inc,EpiSoon,1.0,6,0,1,1,2,3,3,4,4,5,6,7,8,9,10,13,15,19,26,43
LSHTM,21,7,2020,4,8,2020,North West,hospital_inc,EpiSoon,1.0,6,0,1,1,2,2,3,4,4,5,6,6,7,9,10,12,14,19,26.100000000000364,47
LSHTM,21,7,2020,5,8,2020,North West,hospital_inc,EpiSoon,1.0,5,0,1,1,2,2,3,3,4,4,5,6,7,8,10,11.25,15,19,27,46.05000000000018
LSHTM,21,7,2020,6,8,2020,North West,hospital_inc,EpiSoon,1.0,5,0,0,1,1,2,2,3,4,4,5,6,7,8,9,11,14,18,27,49
LSHTM,21,7,2020,7,8,2020,North West,hospital_inc,EpiSoon,1.0,5,0,0,1,1,2,2,3,3,4,5,5,6,8,9,11,14,18,26,47
LSHTM,21,7,2020,8,8,2020,North West,hospital_inc,EpiSoon,1.0,4,0,0,1,1,2,2,2,3,4,4,5,6,7,9,10,13,18,28,52
LSHTM,21,7,2020,9,8,2020,North West,hospital_inc,EpiSoon,1.0,4,0,0,1,1,1,2,2,3,3,4,5,6,7,8,10,13,17.149999999999636,26,53
LSHTM,21,7,2020,10,8,2020,North West,hospital_inc,EpiSoon,1.0,4,0,0,0,1,1,2,2,3,3,4,4,5,6,8,10,13,17,27,52.05000000000018
LSHTM,21,7,2020,11,8,2020,North West,hospital_inc,EpiSoon,1.0,4,0,0,0,1,1,2,2,2,3,4,4,5,6,7,9,12,17,26,53
LSHTM,21,7,2020,12,8,2020,North West,hospital_inc,EpiSoon,1.0,3,0,0,0,1,1,1,2,2,3,3,4,5,6,7,9,12,17,27,57
LSHTM,21,7,2020,21,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,72,0,0,0,0,0,2,6,14,32,72,136,261.7999999999997,522.7000000000016,1166,2579.25,5760.600000000007,17081.75000000003,65946.0999999999,567958.2499999949
LSHTM,21,7,2020,22,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,74,0,0,0,0,0,2,5,15,34,74,155,319.7999999999997,643.9000000000005,1491.8999999999992,3494.5,8576.800000000005,25239.250000000033,107132.19999999975,1178576.999999988
LSHTM,21,7,2020,23,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,90,0,0,0,0,0,2,6,17,39,90,185,382.4000000000001,797.7499999999995,1783.5999999999995,4275,11119.000000000024,34288.94999999996,145353.00000000017,1912102.950000002
LSHTM,21,7,2020,24,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,94.5,0,0,0,0,0,1,5,14,36,94.5,208.45000000000027,424.4000000000001,898.0499999999997,2056.699999999992,4785,13409.200000000037,39897.14999999992,189294.70000000048,1917872.250000009
LSHTM,21,7,2020,25,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,103,0,0,0,0,0,1,5.5499999999999545,16,42,103,236.1500000000001,500.7999999999997,1132.4500000000003,2512.6999999999975,5709.5,17149.4,52841.15000000003,252047.99999999994,2733281.299999988
LSHTM,21,7,2020,26,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,94.5,0,0,0,0,0,1,4,14,40,94.5,241.30000000000018,495.59999999999945,1112.9000000000005,2705.299999999998,6578.5,18706.200000000004,60965.250000000044,296148.99999999953,3157462.6999999573
LSHTM,21,7,2020,27,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,122,0,0,0,0,0,1,6,17,44,122,295.7000000000007,692.1999999999989,1608.4000000000015,3786.7999999999956,9119,26736.800000000105,86469.1999999999,426352.20000000007,5755654.799999992
LSHTM,21,7,2020,28,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,115,0,0,0,0,0,1,5,18,45,115,286.6000000000008,653.2000000000003,1560.1999999999994,4196.5999999999995,10892,31131.200000000015,100260.80000000008,412626.6000000008,5445983.800000009
LSHTM,21,7,2020,29,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,136,0,0,0,0,0,1,5,17,52,136,343.3000000000002,808.1999999999998,2019.6000000000004,5313.399999999995,14815,41647.80000000003,136487.9999999999,736590.0000000002,8999795.199999955
LSHTM,21,7,2020,30,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,137,0,0,0,0,0,1,5,21.40000000000009,51,137,361.8000000000002,928.7999999999997,2537.8000000000006,6354.399999999999,17075,51234.00000000004,179075,890445.0000000052,11264450.599999974
LSHTM,21,7,2020,31,7,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,158,0,0,0,0,0,1,6,20,64.20000000000027,158,406.40000000000055,1028.1999999999998,2600.600000000002,6889.399999999992,20459,64764.60000000011,211550.19999999995,1159754.4000000085,14619993.599999981
LSHTM,21,7,2020,1,8,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,159,0,0,0,0,0,0,5,17,52,159,421.0000000000009,996.5999999999995,2657.0000000000005,7369.4,24111,77446.2,256779.3999999998,1557455.000000001,13983567.799999999
LSHTM,21,7,2020,2,8,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,194.5,0,0,0,0,0,0,4,19,63.95000000000027,194.5,508.0500000000002,1258.7999999999997,3235.9000000000005,9555.699999999997,27741.5,88527.80000000002,327490.99999999994,1630693.800000001,18649787.54999999
LSHTM,21,7,2020,3,8,2020,Northern Ireland,hospital_inc,EpiSoon,1.0,181,0,0,0,0,0,0,3,17,54,181,520.7000000000007,1410.1999999999998,3637.300000000001,10807.699999999995,31077.25,124684.60000000021,384284.69999999995,1886778.600000002,20291610.9
