Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,14,9,2020,12,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,6,10,24
LSHTM,14,9,2020,13,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,5,7,11,30.84999999999991
LSHTM,14,9,2020,14,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,8,14,39
LSHTM,14,9,2020,15,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,2,All,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,6,9,18,44
LSHTM,14,9,2020,16,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,6,12,34.69999999999982
LSHTM,14,9,2020,17,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,7,13,33.84999999999991
LSHTM,14,9,2020,18,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,8,15,38.84999999999991
LSHTM,14,9,2020,19,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,7,13,37
LSHTM,14,9,2020,20,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,8,16,42
LSHTM,14,9,2020,21,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,5,9,17,45.84999999999991
LSHTM,14,9,2020,22,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,7,12,23,77
LSHTM,14,9,2020,23,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,15,44
LSHTM,14,9,2020,24,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,16,46
LSHTM,14,9,2020,25,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,8.549999999999955,19.700000000000045,65.69999999999982
LSHTM,14,9,2020,26,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,7,16,54
LSHTM,14,9,2020,27,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,6,9,19.700000000000045,75.09999999999945
LSHTM,14,9,2020,28,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,6,11,23.700000000000045,78.84999999999991
LSHTM,14,9,2020,29,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,8,13,31,109.94999999999936
LSHTM,14,9,2020,30,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,22,73
LSHTM,14,9,2020,31,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,22.700000000000045,86.69999999999982
LSHTM,14,9,2020,1,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,11,25,106.69999999999982
LSHTM,14,9,2020,2,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,20.700000000000045,99.39999999999964
LSHTM,14,9,2020,3,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,5.400000000000091,11.549999999999955,26.700000000000045,109.84999999999991
LSHTM,14,9,2020,4,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0.20000000000004547,1,1,1,2,2,3,4,7,12,26,125.54999999999973
LSHTM,14,9,2020,5,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,16,37.700000000000045,163.64999999999918
LSHTM,14,9,2020,6,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,10,27,99.84999999999991
LSHTM,14,9,2020,7,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3.25,5,10,25,142.69999999999982
LSHTM,14,9,2020,8,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,14,35,164.8499999999999
LSHTM,14,9,2020,9,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,11,33.700000000000045,110.84999999999991
LSHTM,14,9,2020,14,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,104,All,50,59,66,71,77,83,88,93,98,104,110,117,123,131,140,150,163.54999999999995,183,218
LSHTM,14,9,2020,15,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,116.5,All,55,65,73,80,87,92,98,104,110,116.5,123,130,139,148,156,168,185,210.70000000000005,255.8499999999999
LSHTM,14,9,2020,16,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,154,All,69,81,92,103,111,121,129,136,145,154,164,174.79999999999995,187,200,216,234,258.54999999999995,290,353
LSHTM,14,9,2020,17,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,159,All,67,81,93,103,113,122,132,141,149,159,167,177,189,204,221,240,275.0999999999999,320.10000000000014,404.24999999999955
LSHTM,14,9,2020,18,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,151,All,62.150000000000006,77,87,96,104,113,121,131,139,151,161,173,187,205,222,247,277.54999999999995,324,409
LSHTM,14,9,2020,19,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,137,All,55,67,77,85,95,104,111,120,129,137,148,158,172,186,204,227,263,308,392.8499999999999
LSHTM,14,9,2020,20,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,136.5,All,50,62,73,83,92,100,109,118,127,136.5,147,158,171,188,211,235,270,325,433
LSHTM,14,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,163,All,61,75,88.44999999999999,100,111,120,131,141,152,163,178,192,210,231,256.25,289.4000000000001,337.54999999999995,408.70000000000005,558.6999999999998
LSHTM,14,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,183,All,59,78,91,104,116.75,127,138.04999999999995,152,169,183,198,218,241,263,296,335,392,480.4000000000001,638.6999999999998
LSHTM,14,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,240,All,77,99,118,137,155,171.89999999999998,186.04999999999995,204,221,240,258.6500000000001,284,313,350.0999999999999,395.5,447,524,641,935
LSHTM,14,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,249,All,76,102,120.44999999999999,137.60000000000002,155,172,191,210,228,249,270,298.79999999999995,327.95000000000005,369.0999999999999,413.75,480,576.7499999999998,727.4000000000001,1042.6499999999992
LSHTM,14,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,239,All,68,91.30000000000001,112,128,144,161,180,198,218,239,264,291,321,362.0999999999999,423,494.4000000000001,586,754.5000000000002,1138.1499999999983
LSHTM,14,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,219,All,60.150000000000006,78,95,111,129,144,161,181,200,219,243,271.79999999999995,300.95000000000005,335,387,462.4000000000001,569.55,734.8000000000002,1176.6499999999992
LSHTM,14,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,218,All,55,75,93.44999999999999,111,126,144,164,180.20000000000005,200.35000000000002,218,242.6500000000001,271.79999999999995,306,349.0999999999999,408.25,481.4000000000001,579,775.1000000000001,1203.3999999999996
LSHTM,14,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,263,All,64.15,92,109,124.60000000000002,144,166,189,211,233.35000000000002,263,294,325.79999999999995,366,421.1999999999998,486.25,585.2000000000003,746.6499999999999,1023.400000000001,1638.85
LSHTM,14,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,292,All,67.15,92,117,139.60000000000002,160,181.89999999999998,203,232,258.35,292,332.6500000000001,375,425.95000000000005,485.2999999999997,562.25,680.4000000000001,831.55,1169.2000000000003,1886.7999999999993
LSHTM,14,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,386,All,85,120,148.45,178.60000000000002,213,239,268,307,341,386,439.6500000000001,502,564,652.0999999999999,756.25,906.2000000000003,1124.6499999999999,1625.8000000000006,2837.649999999999
LSHTM,14,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,390.5,All,81,121,151.45,178,205,239.89999999999998,268,302.20000000000005,346,390.5,446,501.79999999999995,579.95,665.1999999999998,811.25,986.4000000000001,1291.2999999999997,1700.1000000000001,3174
LSHTM,14,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,381.5,All,76.15,104.30000000000001,138,173.60000000000002,205,235.89999999999998,267,298.20000000000005,331.35,381.5,431.6500000000001,495,576.95,677,815.75,1003.0000000000005,1281.8499999999997,1792,3346.8499999999963
LSHTM,14,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,357.5,All,64,93,120.44999999999999,146.60000000000002,175,202,238,269,307.35,357.5,412.3000000000002,469.79999999999995,540.9000000000001,648.1999999999998,779.25,926.8000000000002,1223.9499999999996,1802.9000000000003,3397.85
LSHTM,14,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,343.5,All,63.150000000000006,92,114,135.60000000000002,165,192,227,268,305.35,343.5,398,459.5999999999999,522.95,633.1999999999998,758.75,965.6000000000004,1272.1,1852.9000000000012,3596.5999999999985
LSHTM,14,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,405.5,All,67,101,134,165,195.75,230,264,313.20000000000005,355,405.5,463.6500000000001,548.5999999999999,656,783.5999999999995,939.5,1143.4000000000005,1529.1999999999998,2249,4499.2999999999965
LSHTM,14,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,447,All,69,105,144,183,215,246.89999999999998,287,342.20000000000005,393.35,447,526.6500000000001,627.8,750.9000000000001,885.2999999999997,1100.25,1406.4000000000005,1900.4999999999995,2807.7,5644.999999999989
LSHTM,14,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,618.5,All,88.15,133.60000000000002,187,226,276.75,332,390.04999999999995,454.8000000000002,546.35,618.5,712,849,994.9000000000001,1224.1,1487,1837.4000000000005,2641.2999999999997,3881.8000000000025,7765.599999999995
LSHTM,14,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,630,All,83.15,134,177,218.60000000000002,264.5,330,395,468.20000000000005,534.35,630,744.6500000000001,876.1999999999998,1060.95,1271.5999999999995,1579,2018.6000000000008,2749.6999999999994,4349,9173.85
LSHTM,14,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,608.5,All,76,126,169.89999999999998,214,266,314.79999999999995,378,451.20000000000005,520.35,608.5,736,879.8,1042,1238.3999999999996,1570,1985.8000000000002,2831.5999999999995,4439.8,9769.149999999998
LSHTM,14,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,571.5,All,64,110,148,184,228,281.9,340,395.4000000000001,483,571.5,670.6500000000001,816,970.95,1232,1513.5,2021,2952.399999999997,4603.900000000002,10048.85
LSHTM,14,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,547,All,66,102,140.45,172,219,279,342.04999999999995,403.20000000000005,466,547,669,785.5999999999999,952.95,1180.1999999999998,1495.75,1948.6000000000004,2737.8499999999995,4483.1,10110.699999999997
LSHTM,14,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,670,All,68,121,162,208.60000000000002,253,313,385,458,557.7,670,809,982.8,1230.7500000000002,1485.1,1848.75,2401.600000000001,3374.4999999999995,5858.900000000003,13262.199999999997
LSHTM,14,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,755.5,All,68,123,170,227,278.5,359,434,517.6000000000001,637.0500000000001,755.5,913.6000000000004,1074.3999999999999,1330.9,1647,2116.25,2749.4000000000005,4128.2,7113.800000000005,16922.549999999974
LSHTM,14,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1020.5,All,88.30000000000001,155.90000000000003,226.45,299,379.75,464.9,558.05,662.2,832,1020.5,1226.5500000000006,1444.8,1788.4000000000005,2258.1,2891,3851.0000000000005,5451.25,9730.900000000001,22175.199999999983
LSHTM,14,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1058,All,84,159.3,220,287.20000000000005,368.75,458.79999999999995,577.05,708,848,1058,1292.3000000000002,1520.3999999999999,1877.95,2381.6999999999985,3142.25,4214.000000000002,6236.449999999999,10700.30000000001,27262.099999999966
LSHTM,14,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1012.5,All,76.15,143.60000000000002,211,269.6,333.75,443.9,530,677.2,838.35,1012.5,1247.6000000000004,1530.6,1880.95,2404.2999999999997,3160.5,4144.4000000000005,6462.85,11363.300000000001,29441.699999999975
LSHTM,14,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,908.5,All,69,120,175.45,235.60000000000002,314.75,379.9,485.04999999999995,608,736,908.5,1105.65,1370.8,1724.8500000000001,2129.399999999998,2855.5,3894.8000000000015,6062.449999999997,11237.600000000006,28982.549999999857
LSHTM,14,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,894,All,64.15,118,174,230,301,395.79999999999995,491.04999999999995,621.0000000000002,733,894,1106,1383.8,1749.95,2237.1,2931.25,3938.800000000003,6147.049999999999,11278.300000000001,30229.84999999997
LSHTM,14,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1066,All,74.15,135,204.45,278,352.75,443,566,684.8000000000002,855.7,1066,1307,1692.6,2099.750000000001,2765.6999999999994,3504.75,4715.400000000003,7835.749999999999,14437.200000000006,38891.14999999999
LSHTM,14,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1209,All,73.15,147.3,222,287.6,376,488.9,625,780,951.35,1209,1505.3000000000002,1857.6,2373.6500000000005,3185.2999999999997,4177.75,5816.4000000000015,9077.05,16982.100000000013,45639.64999999994
LSHTM,14,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1551.5,All,90.30000000000001,185,288,375.6,488,638,806,996.4000000000001,1258.4,1551.5,1984.3000000000002,2561.8,3388.7,4312.2,5426.5,7647.400000000002,12172.3,24614.200000000004,79995.29999999996
LSHTM,14,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1614,All,88.45000000000002,178.90000000000003,282,375,491.5,660,854.05,1066,1307.4,1614,2020.6000000000004,2504.2,3292.75,4362.299999999999,5893.25,8416.200000000003,13196.299999999996,25781.800000000007,70381
LSHTM,14,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1569,All,85,166.60000000000002,252.89999999999998,350,472.75,604.6999999999999,771.0999999999999,1002.2,1274.75,1569,1983.2000000000007,2568.7999999999997,3366.500000000001,4358,5928,8478,14244.949999999997,28055.700000000008,92785.09999999996
LSHTM,14,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1430.5,All,66,142,227,305,411.75,533,699.05,890.6000000000001,1152.7,1430.5,1818.3000000000002,2317.8,2999.95,4050.4999999999995,5482.75,7938.4000000000005,13905.249999999993,26449.800000000017,90908.44999999988
LSHTM,14,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1414.5,All,64,135.3,210.45,288,383.5,513.9,669.0999999999999,871.6000000000001,1140.35,1414.5,1779,2351.1999999999994,3181.8500000000004,4217.2,5580.5,7980.600000000008,14580.1,27897.40000000001,93378.19999999992
LSHTM,14,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1675.5,All,77.30000000000001,164.3,251,344.6,461.75,597.9,784.1499999999999,1038.4,1353.7,1675.5,2128.2500000000005,2772.2,3812,5352.999999999999,7135.25,10702.400000000001,17714.799999999996,37342.3,114442.94999999939
LSHTM,14,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1892.5,All,75,159,248.89999999999998,355.6,475.5,668.6999999999999,889,1217.2,1511.0500000000002,1892.5,2547.2500000000005,3355.199999999999,4270.35,5695.7,8005.25,11263.800000000003,21385.399999999994,43304.80000000003,150317.34999999928
LSHTM,14,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2461.5,All,94.15,206,321.45,480.6,654,900,1156.1999999999998,1477.2000000000005,1927.6999999999998,2461.5,3299.850000000001,4427.799999999999,5921,7859.89999999999,11816.25,16616.400000000005,27416.1,63360.600000000035,209905.29999999993
LSHTM,14,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2530.5,All,89.45000000000002,199.60000000000002,324.9,465.6,653.5,886.2999999999998,1118,1544.4000000000005,1962.4500000000003,2530.5,3325.2500000000005,4546.799999999999,6091.700000000001,8196.5,11519.75,17186.400000000005,29642.899999999994,60217.10000000008,224493.84999999971
LSHTM,14,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2481,All,83.15,189.90000000000003,315,421.6,580,823.6999999999999,1090.2499999999998,1426.2000000000007,1875.6999999999998,2481,3338.850000000001,4412.999999999999,6069.950000000001,8425.099999999999,11179.75,16881.200000000004,30944.299999999996,68554.80000000002,251629.39999999994
LSHTM,14,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2319.5,All,67,161.60000000000002,267.45,389.6,548.25,751.9,998.05,1302.2,1800.05,2319.5,3000.3,4081.7999999999984,5512.550000000001,7649.299999999999,10994.75,16511.40000000001,29986.699999999997,69277.40000000008,258835.84999999995
LSHTM,14,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2349,All,64,152,257.45,375.6,535,750.9,1010,1312.0000000000002,1756.5000000000005,2349,3041.3,4211.399999999999,5952.450000000003,8207.5,11483,16840.4,32283.449999999983,72552.1,263132.09999999887
LSHTM,14,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2721.5,All,72.30000000000001,183.90000000000003,306.9,468.6,625.25,849.3999999999999,1162.05,1595.2,2118.7,2721.5,3650.9500000000003,4992.799999999999,6964.1,9520.3,13360.25,20751.80000000006,39937.449999999975,94309.10000000003,341217.69999999955
LSHTM,14,9,2020,3,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3130,All,73.15,184,315,464.4000000000001,651,898.4999999999999,1271.2499999999998,1749.0000000000005,2351.05,3130,4065.3500000000017,5630.5999999999995,7937.7,11412.499999999996,16402.75,24438.20000000002,46028.45,108406.80000000002,421468.49999999965
LSHTM,14,9,2020,4,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,4065,All,99,236.60000000000002,396,612.8000000000001,835.25,1193,1643.1,2299,3108.4000000000005,4065,5545.25,7823.6,10702.95,14756.199999999997,21067.25,33201.20000000002,61798.7,150565.50000000003,552042.7999999992
LSHTM,14,9,2020,5,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,4157,All,86.15,224.90000000000003,408.45,601.6,892.5,1262.8999999999996,1697.3499999999997,2285,3042.2500000000005,4157,5517.850000000006,7835.799999999999,11094.9,15872.099999999999,22927.25,34458.200000000004,65881.9,161597.4,691252.4999999995
LSHTM,14,9,2020,6,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3993.5,All,76,201.90000000000003,358.69999999999993,579.8000000000003,809.75,1175.1,1556.1499999999999,2182.4,2987.05,3993.5,5568.25,7906.799999999999,10888.300000000001,15607.8,24463.75,37418,73491.34999999993,164996.40000000005,856861.6999999996
LSHTM,14,9,2020,7,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3509,All,67.15,203.60000000000002,346,503.80000000000007,736,1068.6,1442.1499999999999,2023.2,2653,3509,5007.25,7151.199999999996,10253.9,13976.999999999982,20981.75,34758.000000000015,68499.89999999994,161161.10000000003,811081.7499999992
LSHTM,14,9,2020,8,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3798,All,65.15,179.3,333,479.60000000000014,679.75,951.4999999999999,1429.1,1984.4000000000003,2740.8,3798,5356.450000000003,7249.5999999999995,10330.550000000001,15038.99999999999,21290,33200.20000000005,70829.25,169021.2,750550.3999999998
LSHTM,14,9,2020,9,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,4424.5,All,71.15,201.60000000000002,369.24999999999994,531.8000000000001,778.75,1108.9,1553.3499999999997,2338,3166.6500000000005,4424.5,6067.400000000005,8707.399999999998,12115.95,17987.69999999999,26847,43264.20000000001,85062.79999999999,230228.00000000023,1128592.999999994
