Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,29,6,2020,3,7,2020,England,hospital_inc,EpiSoon,1.0,232,185,195,201,207,212,216,220,224,228,232,236,240,244,250,255,261,270,281,298
LSHTM,29,6,2020,4,7,2020,England,hospital_inc,EpiSoon,1.0,229,178,189,195,201,206,211,215,220,224,229,233,237,242,247,253,260,267,278,297
LSHTM,29,6,2020,5,7,2020,England,hospital_inc,EpiSoon,1.0,226,173,184,191,197,202,207,212,217,221,226,230,235,240,246,251,258,266,278,300
LSHTM,29,6,2020,6,7,2020,England,hospital_inc,EpiSoon,1.0,222,168,179,187,193,198,204,208.64999999999986,213,218,222,227,232,237,242,249,256,266,279,300
LSHTM,29,6,2020,7,7,2020,England,hospital_inc,EpiSoon,1.0,218,165,175,183,189,194,199,203,208,213,218,223,227,233,239,246,254,264,278,301
LSHTM,29,6,2020,8,7,2020,England,hospital_inc,EpiSoon,1.0,214,159,170,177,184,189,195,200,205,210,214,219,224,230,236,243,252,263,277,301
LSHTM,29,6,2020,9,7,2020,England,hospital_inc,EpiSoon,1.0,211,155,165,174,180,186,191,196,202,206,211,216.45000000000027,222,228,234,241,250,261,276,304
LSHTM,29,6,2020,10,7,2020,England,hospital_inc,EpiSoon,1.0,209,148,161,169,175,182,187,193,198,203.55000000000018,209,213.45000000000027,220,226,233,241,251,261,278,307
LSHTM,29,6,2020,11,7,2020,England,hospital_inc,EpiSoon,1.0,206,145,157,165,172,178,184,189,194,200,206,212,217,224,231,238.25,247,258,276,311
LSHTM,29,6,2020,12,7,2020,England,hospital_inc,EpiSoon,1.0,203,140,152.90000000000003,161,168,175,180,186,192,197,203,209,215,221,229,238,248,260,279,311
LSHTM,29,6,2020,13,7,2020,England,hospital_inc,EpiSoon,1.0,200,136,149,158,166,171,177,183,189,195,200,206,212,220,227,236,247,260.14999999999964,282,315
LSHTM,29,6,2020,14,7,2020,England,hospital_inc,EpiSoon,1.0,197,131,145,154,161,167,173,180,185,191,197,203,209,215,223,232,243.20000000000027,259,280,319
LSHTM,29,6,2020,15,7,2020,England,hospital_inc,EpiSoon,1.0,194,128,140,149,157,164,170,177,182,188,194,200,207,215,224,232,243,260,282,320
LSHTM,29,6,2020,16,7,2020,England,hospital_inc,EpiSoon,1.0,191.5,125,137,147.85000000000002,155,161,167,173,179,185,191.5,199,206,213,221,230,243,258,281,321.0500000000002
LSHTM,29,6,2020,17,7,2020,England,hospital_inc,EpiSoon,1.0,189,122,134,143,150,157,164,171,177,183,189,196,203,210,219,229,242,258,283,334
LSHTM,29,6,2020,18,7,2020,England,hospital_inc,EpiSoon,1.0,188,117,130,141,148,155,161,167,174,180.55000000000018,188,194,201,209,217,227,240,256,281,322
LSHTM,29,6,2020,19,7,2020,England,hospital_inc,EpiSoon,1.0,184,115,127,136,144,152,158,164,170,176,184,192,199,208,217,227,240,258,282,332.0500000000002
LSHTM,29,6,2020,20,7,2020,England,hospital_inc,EpiSoon,1.0,181,111,124,133,141,149,155,161,168,175,181,188,195,204,213,225,238,255.14999999999964,284,337.0500000000002
LSHTM,29,6,2020,21,7,2020,England,hospital_inc,EpiSoon,1.0,178,109,122,131,138,145,152,158,164,171,178,186,193.4000000000001,203,213,224,238,256,282,336
LSHTM,29,6,2020,29,6,2020,London,hospital_inc,EpiSoon,1.0,49,32,35,38,40,41,43,44,46,47,49,50,52,54,55,57,60,62,66,72
LSHTM,29,6,2020,30,6,2020,London,hospital_inc,EpiSoon,1.0,49,31,34,37,39,41,43,44,46,47,49,51,53,54,56,59,61,64,69,76
LSHTM,29,6,2020,1,7,2020,London,hospital_inc,EpiSoon,1.0,50,30,34,37,39,41,43,45,47,48,50,52,54,56,58,61,64,68,73,82
LSHTM,29,6,2020,2,7,2020,London,hospital_inc,EpiSoon,1.0,51,30,34,37,39,41,43,45,47,49,51,53,55,57,60,63,67,72,77,88
LSHTM,29,6,2020,3,7,2020,London,hospital_inc,EpiSoon,1.0,52,29,33,37,39,41,43,45,48,50,52,54,56,59,62,65,69,74,80,93
LSHTM,29,6,2020,4,7,2020,London,hospital_inc,EpiSoon,1.0,53,28,33,36,39,42,44,46,48,50,53,55,58,60,63,67,72,77,86,99
LSHTM,29,6,2020,5,7,2020,London,hospital_inc,EpiSoon,1.0,54,27,32,36,39,42,44,47,49,52,54,57,60,63,66,70,75,81,90,105
LSHTM,29,6,2020,6,7,2020,London,hospital_inc,EpiSoon,1.0,55,27,32,36,39,42,44,47,49,52,55,57.45000000000027,61,64,68,72,78,85,95,112.05000000000018
LSHTM,29,6,2020,7,7,2020,London,hospital_inc,EpiSoon,1.0,57,26,32,36,39,42,45,48,51,54,57,59,63,66,71,75,81,88,100,119.05000000000018
LSHTM,29,6,2020,8,7,2020,London,hospital_inc,EpiSoon,1.0,57,26,31,35,39,42,45,48,51,54,57,60,64,68,72,77,84,92,103,126
LSHTM,29,6,2020,9,7,2020,London,hospital_inc,EpiSoon,1.0,58,25,31,35,39,42,45,48,52,55,58,62,65,70,75,80,87,96,110,134
LSHTM,29,6,2020,10,7,2020,London,hospital_inc,EpiSoon,1.0,59,24,30,35,39,42,46,49,52,56,59,63,66.40000000000009,71,76,83,90,99,115,147
LSHTM,29,6,2020,11,7,2020,London,hospital_inc,EpiSoon,1.0,61,24,30,35,39,42,46,49,53,57,61,65,68,73,79,86,95,107,125.10000000000036,154
LSHTM,29,6,2020,12,7,2020,London,hospital_inc,EpiSoon,1.0,62,24,30,35,39,42,46,50,54,57,62,66,71,77,82,90,98,111,130,171.05000000000018
LSHTM,29,6,2020,13,7,2020,London,hospital_inc,EpiSoon,1.0,63,23,30,35,39,43,47,51,55,58,63,67,72,77,84,91,100,113,135,176
LSHTM,29,6,2020,14,7,2020,London,hospital_inc,EpiSoon,1.0,63,22,29,34,38,43,47,51,55,59,63,69,74,80,87,96,108,123,144,192
LSHTM,29,6,2020,15,7,2020,London,hospital_inc,EpiSoon,1.0,66,22,29,35,39,43,48,52,56,61,66,71,76,82,90,99,111,127,153,208
LSHTM,29,6,2020,16,7,2020,London,hospital_inc,EpiSoon,1.0,66,22,28,34,39,43,47,52,56,61,66,71,77,85,93,103,118,136,165,221.05000000000018
LSHTM,29,6,2020,17,7,2020,London,hospital_inc,EpiSoon,1.0,68,21.950000000000017,29,34,39,43,47,52,57,62,68,74,80,87,95,105,120,140,172,229.05000000000018
LSHTM,29,6,2020,18,7,2020,London,hospital_inc,EpiSoon,1.0,69,21,28,34,39,44,48,53,58,63,69,75,82,90,99,111,127,148,180,261
LSHTM,29,6,2020,19,7,2020,London,hospital_inc,EpiSoon,1.0,69,20,27,33,38,44,49,53,59,64,69,76,83,92,102,114,131,151,189,267.0500000000002
LSHTM,29,6,2020,20,7,2020,London,hospital_inc,EpiSoon,1.0,71,20,28,34,39,44,49,55,60,65,71,78,86,95,105,120,138,161,201,279
LSHTM,29,6,2020,21,7,2020,London,hospital_inc,EpiSoon,1.0,73,19,27,34,39,44,49,55,60,66,73,80,88,98.34999999999991,110,123,142,170,213,313.10000000000036
LSHTM,29,6,2020,29,6,2020,Midlands,hospital_inc,EpiSoon,1.0,49,34,37,39,41,43,44,46,47,48,49,51,52,54,55,57,59,61,64,69
LSHTM,29,6,2020,30,6,2020,Midlands,hospital_inc,EpiSoon,1.0,48,32,35,38,40,41,43,44,45,47,48,49,51,52,54,56,58,61,64,70
LSHTM,29,6,2020,1,7,2020,Midlands,hospital_inc,EpiSoon,1.0,47,30,34,36,38,40,42,43,45,46,47,49,50,52,53,56,58,61,64,71
LSHTM,29,6,2020,2,7,2020,Midlands,hospital_inc,EpiSoon,1.0,46,29,32,35,37,39,41,42,43,45,46,48,49,51,53,55,57,60,64,71
LSHTM,29,6,2020,3,7,2020,Midlands,hospital_inc,EpiSoon,1.0,45,28,31,34,36,37,39,40,42,44,45,46,48,50,52,54,56,60,64,71
LSHTM,29,6,2020,4,7,2020,Midlands,hospital_inc,EpiSoon,1.0,44,26,30,32,34,36,38,39,41,43,44,46,47,49,51,54,56,59,64,72
LSHTM,29,6,2020,5,7,2020,Midlands,hospital_inc,EpiSoon,1.0,43,25,28,31,33,35,37,38,40,42,43,45,46,48,50,53,55,59,64,72
LSHTM,29,6,2020,6,7,2020,Midlands,hospital_inc,EpiSoon,1.0,42,24,27,30,32,34,36,37,39,41,42,44,46,47,49,52,54,58,64,72
LSHTM,29,6,2020,7,7,2020,Midlands,hospital_inc,EpiSoon,1.0,41,22,26,28,31,32,34,36,38,40,41,43,45,47,49,51,54,57,62,73.05000000000018
LSHTM,29,6,2020,8,7,2020,Midlands,hospital_inc,EpiSoon,1.0,40,21,25,27,30,32,33,35,37,38,40,42,43,46,48,50,53,57,62.100000000000364,74
LSHTM,29,6,2020,9,7,2020,Midlands,hospital_inc,EpiSoon,1.0,39,20,24,27,29,31,33,34,36,38,39,41,43,45,48,50,53,58,63,75
LSHTM,29,6,2020,10,7,2020,Midlands,hospital_inc,EpiSoon,1.0,39,19,23,25,28,30,32,33,35,37,39,40,42,44,47,49,53,57,63,75
LSHTM,29,6,2020,11,7,2020,Midlands,hospital_inc,EpiSoon,1.0,38,18,22,25,27,29,31,32.649999999999864,34,36,38,39,41,43,46,48,52,56,62,76.05000000000018
LSHTM,29,6,2020,12,7,2020,Midlands,hospital_inc,EpiSoon,1.0,37,17,21,24,26,28,30,32,33,35,37,38,41,43,45,48,52,56,63,76.05000000000018
LSHTM,29,6,2020,13,7,2020,Midlands,hospital_inc,EpiSoon,1.0,36,16,20,23,25,27,29,31,32,34,36,38,40,42,44,47,51,55,61,77
LSHTM,29,6,2020,14,7,2020,Midlands,hospital_inc,EpiSoon,1.0,34,16,19,22,24,26,28,29,31,33,34,36,38,41,43,46,50,55,62,78
LSHTM,29,6,2020,15,7,2020,Midlands,hospital_inc,EpiSoon,1.0,34,15,18,21,23,25,27,28,30,32,34,36,38,40,42,45,49,54,62,77
LSHTM,29,6,2020,16,7,2020,Midlands,hospital_inc,EpiSoon,1.0,33,14,18,20,23,24,26,28,30,31,33,35,38,40,43,46,50,55,63,79
LSHTM,29,6,2020,17,7,2020,Midlands,hospital_inc,EpiSoon,1.0,32,13,16,19,21,23,25,27,29,30,32,34,37,39,41.29999999999973,45,48,54,62,79
LSHTM,29,6,2020,18,7,2020,Midlands,hospital_inc,EpiSoon,1.0,32,12,16,18,21,23,25,26,28,30,32,34,35,38,41,44,48,53,62,78
LSHTM,29,6,2020,19,7,2020,Midlands,hospital_inc,EpiSoon,1.0,31,12,15,18,20,22,24,26,27,29,31,33,35,37,40,44,48,53,64,80
LSHTM,29,6,2020,20,7,2020,Midlands,hospital_inc,EpiSoon,1.0,30,11,15,17,19,21,23,24,26,28,30,32,34,37,39,42,47,53,62,79
LSHTM,29,6,2020,21,7,2020,Midlands,hospital_inc,EpiSoon,1.0,29,10,14,16,18,20,22,24,26,28,29,31,34,36,39,42,46,52,61,82
LSHTM,29,6,2020,29,6,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,39,25,28,30,31,33,34,35,36,37,39,40,41,42,44,45,47,49,52,56
LSHTM,29,6,2020,30,6,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,38,24,26,29,30,32,33,34,36,37,38,39,41,42,44,45,47,50,53,58
LSHTM,29,6,2020,1,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,38,23,26,28,29,31,32,34,35,36,38,39,41,42,44,46,48,51,54,60
LSHTM,29,6,2020,2,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,37,22,25,27,29,30,31,33,34,36,37,38,40,41,43,45,48,51,55,62
LSHTM,29,6,2020,3,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,37,20,23,26,28,29,31,32,34,35,37,38,40,42,43,45,48,51,55,63
LSHTM,29,6,2020,4,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,36,20,23,25,27,29,30,32,33,35,36,38,39,41,43,45,48,51,56,65
LSHTM,29,6,2020,5,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,36,18.950000000000017,22,24,26,28,30,31,33,34,36,38,40,41,43,46,49,52,57,66
LSHTM,29,6,2020,6,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,36,18,21,23,25,27,29,30,32,34,36,37,39,41,43,46,49,53,58,69
LSHTM,29,6,2020,7,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,35,17,20,23,25,27,28,30,32,33,35,37,39,41,43,46,50,54,59,70
LSHTM,29,6,2020,8,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,35,16,19,22,24,26,28,30,31,33,35,37,38,40,43,46,49,54,61,73
LSHTM,29,6,2020,9,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,34,15,19,21,24,26,27,29,31,32,34,36,39,41,43,46,50,55,62,76
LSHTM,29,6,2020,10,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,34,14,18,20,23,25,26,28,30,32,34,36,38,40,43,46,50,55,63,77
LSHTM,29,6,2020,11,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,33,13,17,20,22,24,26,28,29,31,33,36,38,40,43,46,50,56,64,80
LSHTM,29,6,2020,12,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,33,13,17,20,22,24,26,27,29,31,33,35,37,40,43,46,50,56,65,83
LSHTM,29,6,2020,13,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,32,12,16,18,21,23,24.700000000000045,26,28,30,32,35,37,40,43,46,51,57,67,87
LSHTM,29,6,2020,14,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,32,12,15,18,20,22,24,26,28,30,32,35,37,40,43,46,51,58,68,88
LSHTM,29,6,2020,15,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,31,11,14,17,19,21,23,25,27,29,31,34,36,39,42,46,51,58,69,91.05000000000018
LSHTM,29,6,2020,16,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,32,10,14,16,19,21,23,25,27,29,32,34,36,39,43,47,53,60,71,94
LSHTM,29,6,2020,17,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,31,10,13,16,18,21,23,25,27,29,31,33,36,39,42,47,53,60,72,96.05000000000018
LSHTM,29,6,2020,18,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,31,9,13,16,18,20,22,24,26,28,31,33,36,39,42,47,53,62,74,102
LSHTM,29,6,2020,19,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,30,9,12,15,18,20,22,24,26,28,30,33,36,39,43,47,53,62,76,107.05000000000018
LSHTM,29,6,2020,20,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,30,9,12,15,17,19,21,23,25,28,30,33,35,39,43,48,54,64,78,110
LSHTM,29,6,2020,21,7,2020,North East and Yorkshire,hospital_inc,EpiSoon,1.0,29,8,11,14,16,18,20,23,25,27,29,32,35,39,43,49,55,64,79,115
LSHTM,29,6,2020,29,6,2020,North West,hospital_inc,EpiSoon,1.0,55,39,42,44,46,48,50,51,53,54,55,57,58,59,61,63,64,67,70,75
LSHTM,29,6,2020,30,6,2020,North West,hospital_inc,EpiSoon,1.0,54,37,40,43,45,46,48,50,51,52,54,55,57,58,60,62,64,66,70,76
LSHTM,29,6,2020,1,7,2020,North West,hospital_inc,EpiSoon,1.0,52,35,39,41,43,45,46,48,49,51,52,54,55,57,59,61,63,66,70,77
LSHTM,29,6,2020,2,7,2020,North West,hospital_inc,EpiSoon,1.0,51,33,37,39,41,43,45,47,48,50,51,53,55,56,58,60,63,65.14999999999964,70,76
LSHTM,29,6,2020,3,7,2020,North West,hospital_inc,EpiSoon,1.0,50,31,35,38,40,42,44,45,47,48,50,51,53,55,57,59,62,65,69,78
LSHTM,29,6,2020,4,7,2020,North West,hospital_inc,EpiSoon,1.0,49,30,33,36,38,40,42,44,45,47,49,50,52,54,56,58,61,64,69,77
LSHTM,29,6,2020,5,7,2020,North West,hospital_inc,EpiSoon,1.0,48,28,32,35,37,39,41,43,44,46,48,49,51,53,55,57,60,64,69,77
LSHTM,29,6,2020,6,7,2020,North West,hospital_inc,EpiSoon,1.0,47,26,31,33,36,38,40,42,43,45,47,48,50,52,54,57,60,63,68,77
LSHTM,29,6,2020,7,7,2020,North West,hospital_inc,EpiSoon,1.0,45,25,29,32,34,37,38.700000000000045,40,42,44,45,47,49,51,53,56,59,63,68,78
LSHTM,29,6,2020,8,7,2020,North West,hospital_inc,EpiSoon,1.0,44,24,28,31,33,35,37,39,41,42,44,46,48,50,52,55,58,62,67.10000000000036,77
LSHTM,29,6,2020,9,7,2020,North West,hospital_inc,EpiSoon,1.0,43,23,27,30,32,34,36,37,39,41,43,45,47,49,52,54,57,61,68,78
LSHTM,29,6,2020,10,7,2020,North West,hospital_inc,EpiSoon,1.0,42,22,25,28,31,33,35,37,38,40,42,43.45000000000027,46,48,50,53,57,61,67,79
LSHTM,29,6,2020,11,7,2020,North West,hospital_inc,EpiSoon,1.0,41,21,25,28,30,32,34,36,37,39,41,43,45,47,49,52,55,61,67,78
LSHTM,29,6,2020,12,7,2020,North West,hospital_inc,EpiSoon,1.0,40,20,23,26,29,31,33,34,36,38,40,42,44,47,49,52,55,60,66,79
LSHTM,29,6,2020,13,7,2020,North West,hospital_inc,EpiSoon,1.0,39,18,22,25,28,30,31,33,35,37,39,41,43,45,48,50,54,59,65,79
LSHTM,29,6,2020,14,7,2020,North West,hospital_inc,EpiSoon,1.0,38,17,21,24,27,28,30,32,34,36,38,40,42,44,47,50,54,58,67,80
LSHTM,29,6,2020,15,7,2020,North West,hospital_inc,EpiSoon,1.0,37,17,20,23,26,28,30,32,33,35,37,39,41,44,46,50,54,59,67,80.05000000000018
LSHTM,29,6,2020,16,7,2020,North West,hospital_inc,EpiSoon,1.0,36,16,20,22,24,27,29,30,32,34,36,38,40,43,46,49,52,58,65,80
LSHTM,29,6,2020,17,7,2020,North West,hospital_inc,EpiSoon,1.0,35,15,19,21,24,26,28,30,31.600000000000136,33,35,37,39,42,45,48,52,58,66,81.05000000000018
LSHTM,29,6,2020,18,7,2020,North West,hospital_inc,EpiSoon,1.0,34,14,18,20,23,24,26,28,30,32,34,36,39,41,44,47,51,57,65,81
LSHTM,29,6,2020,19,7,2020,North West,hospital_inc,EpiSoon,1.0,34,13,17,20,22,24,26,28,30,32,34,35,38,40,43,47,51,57,65,81
LSHTM,29,6,2020,20,7,2020,North West,hospital_inc,EpiSoon,1.0,33,12,16,19,21,23,25,27,29,31,33,35,37,40,43,46,50,56,65,81.05000000000018
LSHTM,29,6,2020,21,7,2020,North West,hospital_inc,EpiSoon,1.0,32,12,16,18,20,22,24,26,28,30,32,34,36,39,42,45,50,56,65,84
LSHTM,29,6,2020,29,6,2020,Scotland,hospital_inc,EpiSoon,1.0,8,1,2,3,4,4,5,6,7,8,8,9,11,12,14,15,18,20,25,34
LSHTM,29,6,2020,30,6,2020,Scotland,hospital_inc,EpiSoon,1.0,9,1,2,3,4,5,5,6,7,8,9,11,12,13,15,18,20,24,30,41
LSHTM,29,6,2020,1,7,2020,Scotland,hospital_inc,EpiSoon,1.0,9,0,2,3,4,4,5,6,7,8,9,11,12,14,17,20,23,28,36,53
LSHTM,29,6,2020,2,7,2020,Scotland,hospital_inc,EpiSoon,1.0,10,0,2,3,4,4,5,6,7,9,10,12,14,16,19,23,27,33,43.100000000000364,66
LSHTM,29,6,2020,3,7,2020,Scotland,hospital_inc,EpiSoon,1.0,11,0,1,2,3,4,5,7,8,9,11,13,15,18,21,25,31,39,54,84
LSHTM,29,6,2020,4,7,2020,Scotland,hospital_inc,EpiSoon,1.0,12,0,1,2,3,4,6,7,8,10,12,14,17,20,24,29,35,45,62,106
LSHTM,29,6,2020,5,7,2020,Scotland,hospital_inc,EpiSoon,1.0,13,0,1,2,3,5,6,7,8,10,13,15,18,22,26,33,41,54,78,142
LSHTM,29,6,2020,6,7,2020,Scotland,hospital_inc,EpiSoon,1.0,14,0,1,2,3,4,6,8,9,11,14,16,20,25,30,38,49,67,99,176.10000000000036
LSHTM,29,6,2020,7,7,2020,Scotland,hospital_inc,EpiSoon,1.0,14,0,1,2,3,4,6,7,9,11,14,18,21,26,33,43,55,75.14999999999964,117,221.15000000000055
LSHTM,29,6,2020,8,7,2020,Scotland,hospital_inc,EpiSoon,1.0,15,0,1,2,3,4,6,8,10,12,15,19,23,30,37,50,64,89,140.10000000000036,290.0500000000002
LSHTM,29,6,2020,9,7,2020,Scotland,hospital_inc,EpiSoon,1.0,16,0,1,2,3,4,6,8,10,13,16,21,26,33,42,55,74,106,174.10000000000036,407.10000000000036
LSHTM,29,6,2020,10,7,2020,Scotland,hospital_inc,EpiSoon,1.0,17,0,0,2,3,4,6,8,11,14,17,22,29,36,47,61,83.20000000000027,123,210,454.40000000000146
LSHTM,29,6,2020,11,7,2020,Scotland,hospital_inc,EpiSoon,1.0,18,0,0,1,3,4,6,8,11,14,18,23,30,40,53,70,101.20000000000027,152.14999999999964,250,614.0500000000002
LSHTM,29,6,2020,12,7,2020,Scotland,hospital_inc,EpiSoon,1.0,20,0,0,1,3,4,6,9,12,15,20,25,32,43,57.29999999999973,79,112.20000000000027,169.14999999999964,281.10000000000036,722.1000000000004
LSHTM,29,6,2020,13,7,2020,Scotland,hospital_inc,EpiSoon,1.0,21,0,0,1,3,4,6,9,12,16,21,29,38,51,69,94,136,202,372,906.2500000000009
LSHTM,29,6,2020,14,7,2020,Scotland,hospital_inc,EpiSoon,1.0,23,0,0,1,3,4,6,9,12,17,23,31,40,55,75,108,166,262.2999999999993,471.10000000000036,1315.0500000000002
LSHTM,29,6,2020,15,7,2020,Scotland,hospital_inc,EpiSoon,1.0,25,0,0,1,2,4,6,9,13,18,25,34,46,62,86,122,172,291.4499999999989,529.2000000000007,1500.3500000000013
LSHTM,29,6,2020,16,7,2020,Scotland,hospital_inc,EpiSoon,1.0,25,0,0,1,2,4,6,9,13,18,25,35,49,65,92,140,208.20000000000027,338,677.1000000000004,1894.9500000000035
LSHTM,29,6,2020,17,7,2020,Scotland,hospital_inc,EpiSoon,1.0,27,0,0,1,2,4,7,10,14,19,27,40,57,78,114,168,263,437.2999999999993,833.6000000000022,2604.9000000000033
