Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,21,9,2020,20,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,21,All,5,6,7,8,10,12,13.699999999999989,15,17,21,23,26.199999999999932,31,36,43,51,61,75,95
LSHTM,21,9,2020,21,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,22,All,5,6,7,8,10,12,14,16,18,22,25,30,34,40,47,55,67,81,96.89999999999986
LSHTM,21,9,2020,22,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,27,All,5,7,8,10,12,14,16,19,22,27,31,34.19999999999993,40,48,56,66,80,98,127.89999999999986
LSHTM,21,9,2020,23,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,18,All,4,5,6,7,8,10,12,14,16,18,21,25,29,34,41,48,58,72,91
LSHTM,21,9,2020,24,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,19,All,4,4,6,7,8,9,11,13,16,19,22,25,30,36.39999999999998,43,53,66,81,100
LSHTM,21,9,2020,25,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,23,All,4.100000000000001,6,7,8,10.5,13,15,17,20,23,27,32,39,47,55.5,65.60000000000002,83,101,127.89999999999986
LSHTM,21,9,2020,26,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,19,All,3,4,5,6,8,9,11,13,16,19,24,28,34,40,47,57,69,87.79999999999995,107.89999999999986
LSHTM,21,9,2020,27,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,27,All,5,6,8,9.400000000000006,11,13,16,19,24,27,33,37,44.30000000000007,53,61,78,95,118.79999999999995,147
LSHTM,21,9,2020,28,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,28,All,5,6,7,9,11,14,16,19.80000000000001,23,28,33,39,47,56,71,87.60000000000002,105,129,168.89999999999986
LSHTM,21,9,2020,29,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,31,All,5,7,9,11,14,17,20,23,26,31,38,47.19999999999993,58,71,86,103,125.69999999999993,159,214
LSHTM,21,9,2020,30,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,23,All,4,5,6,7,9,12,14,16,19,23,28,36,42,52,62,76.60000000000002,99,127.59999999999991,165.89999999999986
LSHTM,21,9,2020,31,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,25,All,4,5,6,8,10,12,15,19,22,25,30,36,44.30000000000007,53,68,86.60000000000002,105,126.79999999999995,168.89999999999986
LSHTM,21,9,2020,1,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,33,All,5,6,8,10,12,15,17,21,27,33,39,47,56,71,87,104,130,167,219.89999999999986
LSHTM,21,9,2020,2,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,25,All,4,5,6,8,9,12,15,18,21,25,30,37,43.30000000000007,51,64,82,103.69999999999993,132.79999999999995,183.89999999999986
LSHTM,21,9,2020,3,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,35,All,5,6,8,10,13,16.599999999999966,20,23,28,35,43,55,64,79.39999999999998,103,127,161,208.79999999999995,274.7999999999997
LSHTM,21,9,2020,4,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,36,All,5,6,8,10,13,16,21,25,30,36,45,55,66,79,96,123,159,229.79999999999973,312.89999999999986
LSHTM,21,9,2020,5,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,42,All,5,6,8,10,14,17,22,27,34,42,52,67,80,99,134,166,203,258.5999999999999,354
LSHTM,21,9,2020,6,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,30,All,4,5,6,8,10,12,15,19.80000000000001,24,30,38,45.19999999999993,56,75.39999999999998,94,121,156.39999999999986,208,276.89999999999986
LSHTM,21,9,2020,7,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,33,All,4,5,7,9,11,15,18,21,26.899999999999977,33,40,48,63,80,104,131.60000000000002,172,233.39999999999986,327.89999999999986
LSHTM,21,9,2020,8,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,42,All,4,6,8,10,13,16,21,26,33,42,50,62,78,94,116,148,191.69999999999993,244,340
LSHTM,21,9,2020,9,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,33,All,3,5,6,8,11,14,18,21,26,33,40,51,61,76,96.5,122,166,217,289.89999999999986
LSHTM,21,9,2020,10,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,42,All,4,6,8,11,15,19,25,30,36,42,54.10000000000002,68,87.30000000000007,115,141,175,246.0999999999998,333.39999999999986,463.89999999999986
LSHTM,21,9,2020,11,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,45,All,5,6,8,11,14,19,24,31,37,45,55,69,88,118.39999999999998,153.5,196,263,343.79999999999995,505.6999999999996
LSHTM,21,9,2020,12,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,57,All,5,7,10,13.400000000000006,18,23.599999999999966,29,36,46,57,71.10000000000002,90,118.30000000000007,151.79999999999995,184,237.80000000000007,328.9999999999993,429,612.8999999999999
LSHTM,21,9,2020,13,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,39,All,4,5,7,9,12,16,20,26,33,39,50.10000000000002,64,82,107.39999999999998,137.5,184,240.39999999999986,347.79999999999995,455.59999999999945
LSHTM,21,9,2020,14,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,43,All,3,5,7,10,13,16,20.69999999999999,26,34,43,51.10000000000002,65,87,118,151.5,190,259.69999999999993,344.1999999999998,529.5999999999995
LSHTM,21,9,2020,15,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,49,All,4,6,8,10,14.5,19,25,30,39,49,63,81,110.60000000000014,138.39999999999998,179.5,243.20000000000005,328.1999999999996,455.1999999999998,622.5999999999995
LSHTM,21,9,2020,16,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,42,All,3,4,6,9,11,15.599999999999966,20,26,33,42,55.10000000000002,70.19999999999993,87.30000000000007,112,148.5,195.80000000000007,269.0999999999998,352.79999999999995,511.7999999999997
LSHTM,21,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,205,All,160,166,170.29999999999998,176,180,186,191,195,200,205,210,216,221,228,235,241,247,254,264
LSHTM,21,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,235,All,176.1,183,192,199,205,211,218,223,228,235,240,246,252,257,265,274,283,292,304
LSHTM,21,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,298,All,226,233.20000000000002,239.29999999999998,248,255.5,263,270.7,277.8,288,298,305.1,313,324,333,343,352,361,375,389
LSHTM,21,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,310,All,231,239,247,257.4,267,275,285,293,302,310,319,327,339.30000000000007,351,362,373,387,398,414
LSHTM,21,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,313,All,232,240,250,258,267.5,276,283,292,303,313,323,331.19999999999993,342,351.4,364,377,392,405.79999999999995,421
LSHTM,21,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,288,All,206,214,224,232.4,241,249,260,268,276,288,298,308,318.30000000000007,329,339.5,351,361,379,392.89999999999986
LSHTM,21,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,289,All,205,214,222,231,240,250,260.7,269,280,289,301,314,322,337,350,362.20000000000005,379,398,417
LSHTM,21,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,348,All,236.1,250,263,277,291.5,303,314,323,334,348,360,372,387,404,419.5,439,455.69999999999993,478,499.89999999999986
LSHTM,21,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,372,All,262,276,287,300,312,322,334.7,345,358,372,390,411,432,455.4,473,494,515,542,565
LSHTM,21,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,501,All,329.09999999999997,351.2,368.29999999999995,386,408,423,441,461,481,501,520.1,541.3999999999999,569,598,619.5,647.6,677,711.8,751.8999999999999
LSHTM,21,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,512,All,346.1,363.2,386,403,421,437,454,472,493,512,534,555,580,608,643,679.6,712.6999999999999,762.8,806.8999999999999
LSHTM,21,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,515,All,323,344.2,367,391,407,425,441.7,465,492,515,540.1,567,595,623,658.5,697,728.6999999999999,767,814
LSHTM,21,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,476,All,290,307.2,326,351.4,372,392,414,433,452,476,498.1,529,552,578.4,606,641,682,718,763.8999999999999
LSHTM,21,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,481,All,293,312,332,352.4,370,391,408.7,431.8,457,481,505,532.1999999999999,563,597,633,673.6,715,766,813.7999999999997
LSHTM,21,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,553,All,331,358,383.29999999999995,406.4,427.5,452,479,505,527,553,584,617,654,696.4,749,802.6,856.7999999999997,930.8,985
LSHTM,21,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,630,All,370.1,397.20000000000005,430,456,481,506.59999999999997,532,564.8,599,630,661.1,707.1999999999999,757.3000000000001,826.4,863,922,991.3999999999999,1062.8,1140.7999999999997
LSHTM,21,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,825,All,467.1,497.40000000000003,530,565,602,645,682.7,717.8,774.9,825,872,921.1999999999999,974,1040,1104.5,1185.6,1276.3999999999999,1376.6,1473.6999999999996
LSHTM,21,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,853,All,471.1,518,556,592.4,633,674.5999999999999,711,759.8,808.9,853,905.1,959,1010.3000000000001,1081.4,1170,1250,1352.6999999999998,1457,1606.5999999999995
LSHTM,21,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,834,All,462,499.2,532.5999999999999,576,612,645.5999999999999,691.7,731,782,834,882.1,948.1999999999999,1017.3000000000001,1087.4,1169,1268,1379.3999999999999,1475.9999999999998,1621.6999999999996
LSHTM,21,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,771,All,420,460.2,501,532.4,572,606.5999999999999,652,690,735,771,821.2,884.1999999999999,951.6000000000001,1029,1118,1186,1305.3999999999999,1413.8,1592
LSHTM,21,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,787,All,405,436,475.29999999999995,512.4,555,593.5999999999999,638.7,682.8000000000001,730,787,856.1,920.7999999999997,981,1055.4,1146.5,1243.8000000000002,1355.6999999999998,1499,1635.7999999999997
LSHTM,21,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,961,All,466.1,529.6,572,616.4,672,713,770,849,900.9,961,1031,1097.1999999999998,1180,1263,1373.5,1500.2000000000003,1659.1999999999994,1822.6,2038.7999999999997
LSHTM,21,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1069,All,544.1,590.4,641.6,686.4000000000001,746,802.1999999999999,871.4,922,998.9,1069,1140.3000000000002,1231.1999999999998,1341.2000000000003,1468.1999999999998,1600.5,1750.0000000000002,1941.6999999999998,2119.2,2339
LSHTM,21,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1368,All,652.0999999999999,709.2,772.3,842.8,914,984.5999999999999,1067.1,1159.6,1248.6,1368,1486,1609.2,1758.6000000000001,1906.8,2083.5,2301,2537.7999999999997,2742.7999999999997,3102.8
LSHTM,21,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1459,All,670,737.1999999999999,815.5999999999999,897.4000000000001,974,1063.6,1140.7,1231.8,1341.8,1459,1578.1,1717.7999999999997,1886.200000000001,2041.6,2206,2437,2671,2912.8,3266.3999999999996
LSHTM,21,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1424,All,626.0999999999999,694.4,777.3,853.8000000000001,927,999.7999999999998,1091.7,1163,1289,1424,1554.1,1703.7999999999993,1866.5000000000002,2031.6,2220,2431.2000000000003,2654.1,2919.8,3304.8999999999996
LSHTM,21,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1303,All,587.2,641,709.4999999999999,788.4,867.5,944,1031.4,1117.8,1204.7,1303,1404.5,1533,1682.3000000000002,1851.6,2035,2254.6000000000004,2469.3999999999996,2738.5999999999995,3204.0999999999985
LSHTM,21,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1324,All,579.2,639.2,707,782.4000000000001,865,973,1031.7,1102.8000000000002,1216.5,1324,1442.1,1577,1751.3000000000002,1916,2125.5,2327.8,2608,3001.6,3287.7999999999984
LSHTM,21,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1545,All,656,747.2,832.5999999999999,927.4,1015,1112.6,1197,1303,1425,1545,1707,1905,2086.3,2289,2506.5,2793.6000000000004,3167.8999999999983,3557.3999999999996,3973.2999999999993
LSHTM,21,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,1801,All,731.3,824.2,908.3,998.4,1108,1232.1999999999998,1347,1481,1654.7999999999997,1801,1988.2,2200.5999999999995,2417.9,2650,2969,3314.6000000000004,3724.699999999998,4151.4,4692.199999999999
LSHTM,21,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2196,All,907,1011.2,1126.6,1253.6,1380.5,1543.7999999999997,1717.8,1849.1999999999998,2005.8,2196,2411.4,2694.2,2988.2000000000003,3349.3999999999996,3722,4219.8,4812.899999999999,5458.5999999999995,6223.4
LSHTM,21,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2309,All,920.3,1071,1179.3,1312.4,1471,1616.6,1745.1000000000001,1913.6000000000001,2106,2309,2598.1,2909,3257.6,3650.2,4077,4488,5054.999999999999,5806.999999999999,6534.299999999999
LSHTM,21,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2371,All,885.7,1008,1132.3,1262.8,1420,1570.2,1733.6999999999998,1912.4,2115.9,2371,2633.4,2955.999999999999,3252.7000000000016,3657.7999999999997,4080.5,4608.4,5116.7,5824.799999999999,6804.699999999999
LSHTM,21,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2145,All,811.4,924.1999999999999,1031,1160.4,1276.5,1445,1586.5,1748,1972.7,2145,2439.2,2724.3999999999996,3021.9,3339.5999999999995,3691,4163.4000000000005,4796.8,5585.799999999999,6442.3999999999905
LSHTM,21,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2234,All,815.5,914.2,1044.6,1145.4,1270.5,1422,1576.7,1720,1973.5,2234,2461.5,2770.199999999999,3107.0000000000014,3462,3991.5,4468,5046.199999999999,5717,6783.899999999997
LSHTM,21,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2615,All,909,1053.4,1228.3,1365.4,1523,1729.8,1918.8,2169.7999999999997,2383.8,2615,2924.4,3258,3566.9000000000005,4082,4575.5,5178.4000000000005,6154.899999999998,6851,7880.599999999998
LSHTM,21,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,2935,All,1034.1,1190.6,1363,1520.2,1708.5,1877.9999999999998,2097.5,2362.6,2630.8999999999996,2935,3297.5000000000005,3755.7999999999997,4211.2,4750,5416.5,6344,7184.299999999999,8326.799999999997,9606.099999999993
LSHTM,21,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3852,All,1206.5,1417.2000000000003,1644.6,1882,2150,2352.2,2677.7,3032,3405.6999999999994,3852,4331.9000000000005,4856.5999999999995,5390.200000000001,5982.6,6741.5,7771.600000000001,8791.799999999997,10539.599999999997,12573.09999999999
LSHTM,21,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3871,All,1266,1501,1663.5,1902.4,2199,2500.2,2775.1,3065.6000000000004,3453.8999999999996,3871,4373.3,4888.2,5607.100000000002,6562.5999999999995,7670,8614.400000000001,9936.999999999998,11559.399999999998,13510.5
LSHTM,21,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3873,All,1208.5,1436.8,1656.3,1896.6000000000001,2136.5,2370.3999999999996,2678.8,3009,3362.2999999999997,3873,4405.9000000000005,4966.5999999999995,5696.1,6639.999999999999,7695.5,8770,9918.399999999998,11807.8,13448.59999999999
LSHTM,21,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3631,All,1113.4,1340.8000000000002,1517.8999999999999,1738.8000000000002,1989.5,2217.8,2390.9,2722.4,3160.5,3631,4127,4689.5999999999985,5466.500000000002,6337.999999999999,7129,8200.6,9553.799999999988,11080.8,13167.499999999993
LSHTM,21,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,3630,All,1074.1,1282.1999999999998,1498.1,1746,1937.5,2209.7999999999997,2479.4,2791.2,3145.9,3630,4106.200000000001,4682.4,5403.1,6159.200000000001,7141,8330.6,9743.399999999998,11534.599999999999,13541.7
LSHTM,21,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,4377,All,1241.2,1457,1704.3,2053.8,2333,2636.6,3057.1000000000004,3365.3999999999996,3815.9,4377,4899,5491,6373.700000000001,7298.5999999999985,8328,9901,11774.5,13682.799999999997,16366.999999999996
LSHTM,21,9,2020,3,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,4949,All,1398.3,1647.2,1932.2999999999997,2219.2,2508.5,2837.2,3210.3999999999996,3699.6,4276.2,4949,5662.5,6556,7427.300000000001,8578.4,9943.5,11536,13422.099999999997,16323.8,19406.599999999988
LSHTM,21,9,2020,4,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,6232,All,1769,2071.2,2421.5,2763.6000000000004,3182.5,3630.7999999999993,4123.2,4789.200000000001,5440.9,6232,7116.4,8446.8,9884.900000000001,11025.2,13013.5,15257.600000000002,17665.6,20299.399999999994,24074.29999999999
LSHTM,21,9,2020,5,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,6172,All,1792,2080.4,2430.6,2790,3182.5,3637.2,4181.4,4833.6,5411.9000000000005,6172,7260.6,8555.399999999998,9999.300000000005,11704,13536.5,16182.000000000002,19535.499999999993,22427.399999999998,26661.299999999967
LSHTM,21,9,2020,6,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,6186,All,1652.1,1945.2,2355,2818.4,3178.5,3683.3999999999996,4301.8,4929.4,5645.4,6186,7056.1,8331.999999999998,9730.7,11795.599999999999,14130.5,16639.2,19426.6,23812,27525.59999999999
LSHTM,21,9,2020,7,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,5882,All,1570.1,1879.4,2285.6,2574.3999999999996,2947,3338.2,3784.6,4338,5023.9,5882,6833.200000000001,8018.199999999997,9516.000000000004,11386.199999999997,13100,15696.000000000002,18333.199999999997,22632,27194.09999999999
LSHTM,21,9,2020,8,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,6012,All,1508.1999999999998,1790.1999999999998,2081.2,2453,2842,3317.2,3854.7000000000003,4551.2,5175,6012,6870.4000000000005,7960.199999999999,9382,11189.8,13225,15727.6,19952.199999999997,23010.4,27457.8
LSHTM,21,9,2020,9,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,7308,All,1795.9,2180.6,2569.5999999999995,2958.3999999999996,3434.5,4045.6,4658.4,5380,6101.5,7308,8565.6,10018.999999999996,11498.6,13804,16225,19174.4,22608.3,26600,32413.699999999993
LSHTM,21,9,2020,10,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,8261,All,2003.1999999999998,2398,2756.5,3299.6000000000004,3797,4468.5999999999995,5134,6001.4000000000015,6977.7,8261,9708,11177,13131.9,15437.399999999998,18057.5,21149.800000000003,26871.499999999985,32330.99999999998,39724.799999999974
LSHTM,21,9,2020,11,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,10236,All,2359.7000000000003,2976.2,3566.6,4031.6000000000004,4660.5,5607.5999999999995,6556.199999999999,7590.799999999999,8876.699999999999,10236,12271.6,14694.4,16627.200000000004,20185.2,24757.5,28994,34107.499999999985,40878,52624.09999999996
LSHTM,21,9,2020,12,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,11021,All,2408.9,3076.6000000000004,3735.5,4259.2,4941.5,5773.6,6641.4,7913.200000000001,9378.3,11021,12751,15116.399999999998,18189.3,21987.6,25950.5,31324.4,37235.399999999994,43997.8,55306.5
LSHTM,21,9,2020,13,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,10718,All,2312,2861.2,3332.7999999999993,4126.2,4788,5668,6598.799999999999,7715.6,9048.9,10718,12519.800000000001,14688.199999999997,18245.600000000002,22202.6,26112,31326.6,37746.799999999996,44327.2,55647.2999999999
LSHTM,21,9,2020,14,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,10073,All,2040.6,2600.8,3269.8999999999996,3746.6,4429.5,5028.2,5809.799999999999,7141.8,8506.699999999999,10073,11804.300000000003,13693.199999999997,16403.100000000002,19509.199999999997,23623,28720.6,35064.09999999998,42919,54501.79999999996
LSHTM,21,9,2020,15,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,10097,All,2117,2577,3229.1,3839.4,4492,5202.199999999999,6052.4000000000005,7287.4,8469.3,10097,12030.900000000001,13952.399999999987,16822.9,20507.199999999997,24417,28990.4,36173.49999999999,44198.59999999999,55961.99999999998
