region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.18317425354614,0.0275064751678755,1.13188352500938,-0.0707070816392816,0.23326684515694,0.682422241942458,0.968806728046392,1.25358504461783,1.46516546899592,1.64075390368509,1.7888867417752,1.94034689232457,2.06647387350547,2.19942746246987,2.34532300776203,2.48398417690122,2.63934378476763,2.78092198971606,2.94758392359475,3.12917123165998,3.3516499072749,3.60204385959502,4.00675279467435,4.34441712811264
East of England,delay_sd[1],0.76755387119627,0.0116640088711838,0.410242598658723,0.0674983868259676,0.121854804840075,0.22569687014125,0.314966900173478,0.386408095396392,0.464870618139985,0.527680513243646,0.587796988988737,0.641012284749452,0.693975478700295,0.747245192300921,0.797805684756582,0.854324309592917,0.912538114797527,0.973486645787244,1.04323392728245,1.11461097586362,1.20680493895531,1.32190363271121,1.48282602100903,1.62775569026331
East of England,frac_obs[1],0.0158694766204779,0.000308853461918499,0.0111106407489325,0.000540009867673063,0.00119373670896126,0.00247782828091919,0.0038678580196688,0.0053320169072872,0.00676509403860435,0.00840487366906986,0.00989210121817647,0.0114260612557383,0.0129013121309786,0.0143332659641349,0.0157740284561921,0.0173125478964151,0.0191193339217496,0.0209796626737866,0.0229576259694297,0.0251421702610563,0.028084045369404,0.0313073478729888,0.0360317425796368,0.0406567416119091
England,delay_mean[1],1.80195191507992,0.023910558179726,1.00810353854086,-0.177519268638442,0.136711679253186,0.485465801574697,0.744936560277507,0.951419257805587,1.12357274844971,1.27283186325478,1.43451334162856,1.57041508041629,1.70369209091116,1.83340065286206,1.94895379450186,2.06999403454771,2.21527102517532,2.32826041220251,2.46735521652445,2.63851554942958,2.83059593118459,3.05940861430225,3.4283431862952,3.72802800307536
England,delay_sd[1],0.826586084141231,0.0133386871671747,0.417574798679543,0.0822467283105189,0.16573834570502,0.288858070624265,0.393124597748431,0.458117257955175,0.522057049733727,0.577490000101463,0.634939362311329,0.693798376033225,0.747926883227391,0.804770760474482,0.857343667668352,0.914424139432528,0.973511076483215,1.03445052235394,1.1065117271929,1.18912061183783,1.27224159377787,1.38284883202281,1.55439497848682,1.70739669349423
England,frac_obs[1],0.0152279621665189,0.000233508235433962,0.00900770385996029,0.00141566603494883,0.00265940729197785,0.00420381954427601,0.00552144884496414,0.00684268825228802,0.00815461865425896,0.0094510786249305,0.0107349637891912,0.0117235007995439,0.0128991335334993,0.0142100976015294,0.0155099728458058,0.0166658607466768,0.0180687672097854,0.0197129719831307,0.0211705687591161,0.0227835546867354,0.0249162103113889,0.0276483561405011,0.0314525899209838,0.035251536796949
London,delay_mean[1],1.70284890967664,0.0241439579872883,1.05925927338054,-0.299223828203924,-0.0602311830717169,0.347429262912352,0.601348726885266,0.797915220884848,0.985752696566694,1.15208984925835,1.30145633128051,1.43630454232086,1.564162467646,1.68715568266917,1.84058611339627,1.98299631734566,2.12990631478022,2.26865701138156,2.41740027180539,2.57549912108291,2.78361721706324,3.03093393760496,3.45980896588432,3.82793224342042
London,delay_sd[1],0.831163314049919,0.0100066944713584,0.398556492705278,0.132373590088567,0.206364041116143,0.31576687871625,0.3991510608633,0.471848928607929,0.533977153588601,0.592698784910925,0.646537408912323,0.706153491820237,0.762677801094272,0.817163956008169,0.872884119319497,0.927331656450547,0.984414014312178,1.03485917005489,1.10375848039807,1.18186635395151,1.25791785911689,1.35698686683197,1.51472510673093,1.64002615166841
London,frac_obs[1],0.0581423495820961,0.000956717978680752,0.0385640763362682,0.00317112760478965,0.0060923030376212,0.0121243386965376,0.0181555533551998,0.0231301372438225,0.0279332290707731,0.0326544566906773,0.0377634421614165,0.0424316280265497,0.0475433358830666,0.0529106424708539,0.0576672311030738,0.0631368729954572,0.0690652370316129,0.0750808635154199,0.0817710336401123,0.0897359206378596,0.0992238021438783,0.110888669667704,0.130186129786661,0.145533310841999
Midlands,delay_mean[1],1.6216224966491,0.0274701770163572,1.08629876413848,-0.451756734325992,-0.116320094461907,0.217570780938154,0.455356386092955,0.65402399099048,0.831413878712815,1.00294034937844,1.1746921663263,1.32808177201626,1.49790028269845,1.66483134421047,1.79753703548799,1.9412084978262,2.09315721042354,2.23709001147571,2.3889075471732,2.5493882405792,2.72516929797738,2.97917834382419,3.36990722127828,3.74853758972536
Midlands,delay_sd[1],0.832470754726257,0.0108584363990936,0.392700247246886,0.122856801008227,0.207945326999414,0.316671968185547,0.3998400360273,0.479225159170728,0.541622281276572,0.607109432461355,0.663007333972614,0.715631076708791,0.769443763842586,0.826137682256212,0.878419062004048,0.926177203262102,0.983642855247636,1.03857502192379,1.09725747599659,1.16957518080113,1.24904507634682,1.34664302939649,1.49346707279915,1.6291094573911
Midlands,frac_obs[1],0.0245480625870104,0.000328340897851384,0.0139600734750082,0.00247833612994675,0.00440016395377283,0.00719891653496162,0.00943287320767128,0.0115212026944771,0.0137800903208496,0.015830325598246,0.0176665348955111,0.0196967458464484,0.0213835204635046,0.0232322495240452,0.0250020356479262,0.027127700154177,0.0294476987971716,0.0316296550472381,0.0339588520688053,0.0363377290420888,0.0390621905084803,0.0432849374585623,0.0488403111894576,0.054937426404731
North East and Yorkshire,delay_mean[1],2.08055527120815,0.0223250103268863,0.980644356386273,0.212532120832787,0.488888964194304,0.818929479844901,1.06440633914336,1.26140000024496,1.42912254649459,1.57526206484783,1.69558000578248,1.82594642430095,1.93793155136157,2.04738679118541,2.17348869270042,2.29955929783544,2.4170876507779,2.55874672279709,2.71695924228963,2.88252634320549,3.09370226064205,3.35014276112178,3.75223854265447,4.07405135769201
North East and Yorkshire,delay_sd[1],0.802308588481512,0.0109127859156555,0.399959331704552,0.0870182615220825,0.156909678059456,0.281441008070373,0.378113033660222,0.448552257917327,0.519916237970806,0.573810868927027,0.623434471247004,0.675029586955034,0.730168955254986,0.78359120999658,0.832645115604497,0.885785951164523,0.94816480594518,1.01038401720438,1.07318044496997,1.14416701528398,1.22614863988439,1.33167676837395,1.49311322898333,1.64718145677534
North East and Yorkshire,frac_obs[1],0.0168499120908849,0.000234954845844703,0.00973832998938123,0.00122942338588563,0.0022977647789892,0.00428660363784402,0.00624617509344711,0.0078842728586402,0.00929764469051675,0.0106225635126666,0.0121104620078526,0.0134548503956901,0.0147828348509947,0.0161041710031665,0.0174373398013005,0.0188446985634431,0.0202139767795258,0.0217642406558803,0.0234576977746254,0.0251413833848641,0.0273647110213748,0.0300877891460654,0.0341471009205282,0.0372726022824995
North West,delay_mean[1],1.98662762234856,0.0267599241082304,1.05757167960475,-0.146623193803371,0.185172945659891,0.604693387695554,0.871628320970857,1.10677936835193,1.2981483735247,1.47947089530245,1.6366918195791,1.76738218627966,1.88972146854771,2.02603111563416,2.16387639224793,2.28289329519937,2.4056034454041,2.54037294970988,2.66753591181068,2.8468951313936,3.01978545071659,3.31292994184385,3.70365297823993,4.05278367213771
