region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.5782859822472,0.00746799431317651,0.354400365795619,2.05223074645316,2.10578579958048,2.18058019979257,2.23067947838043,2.27660523213184,2.32002652240497,2.3576765544057,2.39897524507959,2.44049445039079,2.48263716002366,2.52059168723682,2.5637252601941,2.61311063056663,2.65829972909253,2.71101952570391,2.77984628374689,2.85745205295232,2.93620915477485,3.06307469309973,3.24726598680859,3.42777319090127
East of England,delay_sd[1],1.57225775892376,0.00616665599712305,0.304412641468624,1.00919837293484,1.08392995490436,1.19079912771995,1.25847727558054,1.30767731159717,1.35687853830453,1.40256304443283,1.44392533067111,1.48622033488336,1.52636287054941,1.56738333893585,1.6048989092623,1.64076225807579,1.6775399572247,1.7253889605248,1.7720537534637,1.82648883603601,1.87827612005197,1.96961463270565,2.10662638599172,2.19854400214433
East of England,frac_obs[1],0.0758552274505026,3.33795909577609e-05,0.00209292572540794,0.071934641839561,0.0724872478525761,0.0731868439954725,0.0736951352526233,0.0740920774637162,0.0744139733500661,0.0747367632614942,0.0750143131956388,0.0752963841342956,0.0755534864003151,0.0758245471212897,0.0760776742281666,0.0763383680865009,0.0766223119003429,0.0769176967881129,0.0772206712313072,0.077588140219377,0.0779969574669512,0.078505506417121,0.0793183099116899,0.0801430272604528
East of England,rep_phi[1],0.00171165100832718,1.58560260587532e-05,0.000889018321772993,0.000601928236882626,0.000705491209294162,0.000842677826813899,0.000944224352196954,0.00103908656161707,0.00111368168776544,0.00119001230505348,0.0012681171562553,0.00134150507560466,0.00143054803254831,0.00151173232511063,0.00159717034741325,0.00168720773935518,0.00180913913336864,0.00193248570332675,0.00207962073406864,0.00228313893863973,0.00250944525688174,0.00282514990998273,0.00334387591994429,0.00394094998542447
England,delay_mean[1],2.73270421316983,0.00715890207836491,0.360963184343345,2.17956811540556,2.24110541087244,2.31450915749769,2.37308288541422,2.41804459375689,2.46203196699182,2.5137626111475,2.55415863837766,2.59628632627795,2.6404334034806,2.67679096342055,2.71992672398289,2.76630198666248,2.81396787238208,2.87513990223033,2.94024881110614,3.02312872112599,3.11965346239893,3.23921349999189,3.40673410611918,3.5674196641303
England,delay_sd[1],1.71671368141655,0.00535656760605245,0.286107274504294,1.17991209227458,1.25182836273798,1.34323235428305,1.42195631457266,1.47294372413683,1.52360259091633,1.56586933978353,1.60310143483108,1.63887820971118,1.6709414317884,1.71338277141399,1.74922313921191,1.78030169588872,1.81633588734876,1.86256853969259,1.90560869689712,1.95414319085517,2.01674329997797,2.09099218979537,2.20630563165377,2.2873922376534
England,frac_obs[1],0.0936724327468152,2.2657906665451e-05,0.00161716195237318,0.0906345624474951,0.0910802148717836,0.0916142329356527,0.0919832112119811,0.0923082574269631,0.0925942720836713,0.0928009778962158,0.0930369988829167,0.0932372614343056,0.0934336583365787,0.0936278879101817,0.0938424051936147,0.0940540396942007,0.0942826075701524,0.094503193956761,0.0947634552288761,0.0950069298278968,0.0953428469908615,0.0957489128261679,0.0963455764557985,0.0968964435559022
England,rep_phi[1],0.00040429983377756,3.17935660323862e-06,0.000170895222157818,0.000179160924999637,0.00020072484227886,0.000227171123827227,0.000250636346383663,0.000269852103546408,0.000287010782741568,0.000303920568109955,0.000320308764954875,0.000335620885233549,0.000352544081336693,0.000368181755572003,0.000387014902073902,0.000406865084815646,0.000428259534784653,0.000451652957208325,0.000482283632062024,0.000516747587262693,0.000563887779054303,0.000624680918918282,0.000719783070414337,0.000835966323302027
London,delay_mean[1],2.81632024001172,0.00740249309912329,0.365635141773607,2.26724655982099,2.32164985342747,2.39710159489737,2.45414466580148,2.50099780644644,2.5511942605968,2.59076255330045,2.63367585467543,2.67957484768363,2.72006321730479,2.76431962479959,2.81225396757488,2.85880770283581,2.90850296950767,2.96272490814515,3.02516372300923,3.09347983086047,3.17807228796376,3.30638795610595,3.48869206440449,3.67211293933021
London,delay_sd[1],1.66596935449575,0.00546409613272754,0.278150151641693,1.13611304921109,1.22597807843948,1.31480507800981,1.37649748609391,1.42686488999725,1.4710121533354,1.51652279593201,1.55444829643278,1.59258778461427,1.62529423159541,1.65993182044228,1.69560097966709,1.72900076517591,1.76642021551636,1.79950707828471,1.84660723598736,1.89529971240308,1.9547356542124,2.02386421401534,2.14930900123017,2.24263324767878
London,frac_obs[1],0.0896091826893553,2.30245246932317e-05,0.00164891217893724,0.086503886650266,0.0869444039159641,0.0875427734816385,0.0879215216681242,0.0882020171264409,0.0884718998661215,0.0887237534885227,0.0889471294597937,0.0891773788282036,0.0893486470874147,0.0895592200449869,0.0897639166946066,0.0899763344624293,0.0902011052374224,0.0904250745860335,0.0906967900353185,0.0909815027359069,0.0912816295731839,0.0917533962444253,0.0923549796646081,0.0929372267237143
London,rep_phi[1],0.000315381032624925,3.13761325681422e-06,0.000186379240336585,8.64351164349777e-05,0.000101274876103838,0.00012888808537601,0.000150532856790465,0.000168146361303825,0.000186489299657163,0.000204238529754853,0.000220484369959917,0.000236821276372108,0.00025279995260325,0.000270550325281755,0.000291646239098178,0.000312774501108925,0.000337310578145021,0.000364787135373484,0.000397736362035135,0.000435966116722728,0.000487064961389655,0.000556084680774256,0.000663430881171933,0.000788966787833402
Midlands,delay_mean[1],2.53263425637909,0.00720143194014967,0.331345441656622,2.01886311322135,2.0813649447416,2.1483107791493,2.20282327136221,2.24782771749819,2.29414344332852,2.33211073552146,2.36892796545162,2.40542373356972,2.44157545861711,2.4840975655546,2.52737981281526,2.57077662828355,2.61814082572135,2.6708276223252,2.72852176567407,2.78860137059059,2.87088818246285,2.97863471970177,3.14127953196713,3.3054682974661
Midlands,delay_sd[1],1.77815065447393,0.00616799943985433,0.288645905218594,1.23794127169066,1.32008738754843,1.41186448603132,1.47235837009079,1.52842724289179,1.57903540342345,1.61789607320264,1.65383896933425,1.69670801669266,1.73484490049148,1.77319268169018,1.81187348674173,1.84652365555654,1.88416306294199,1.92607882836499,1.9707639750366,2.01950796357439,2.07666536418974,2.15453824358926,2.25863447361289,2.36081516322527
Midlands,frac_obs[1],0.108034322438607,2.49447046284616e-05,0.00165734899753007,0.104861898760708,0.105379683280034,0.105962210726833,0.106310829040313,0.106609576652851,0.106869882257989,0.107109731357079,0.107373638602576,0.107599315873244,0.107834106269393,0.108020936959431,0.108244368385843,0.108446966586491,0.108645918538991,0.108871404320388,0.10909557347208,0.109368629381265,0.109709366136806,0.110198439554239,0.110767873418704,0.111350320249367
Midlands,rep_phi[1],0.000146585900214822,1.55508234778908e-06,8.77442574886941e-05,4.00150122534714e-05,4.90080475351811e-05,6.15005907756706e-05,7.08573528790127e-05,7.8615295889775e-05,8.59009648838663e-05,9.36055239410489e-05,0.000101540494411591,0.000109358040248286,0.000117245615965846,0.000125323040235184,0.000134646000252138,0.000145048748344933,0.000156774067009076,0.000169670131682485,0.000184411494632962,0.000203883564622645,0.000226060795300577,0.00025799893247258,0.000308300788918575,0.000365425351860716
