Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,16,3,2021,16,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,13.5,All,6,7,8,9,10,11,11,12,13,13.5,14,15,16,17,18,19,20,22,26
LSHTM,16,3,2021,17,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,4,5,6,6.800000000000011,7,8,9,9,10,10,11,11,12,13,14,15,16,17,20
LSHTM,16,3,2021,18,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,12,All,5,6,7,8,9,10,10,11,11,12,13,13,14,15,16,17,18,20,22
LSHTM,16,3,2021,19,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,12,All,5,6,7,8,9,9,10,10,11,12,12,13,14,15,15,16,17.149999999999977,19,21
LSHTM,16,3,2021,20,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10.5,All,4,5,6,7,7.75,8,9,9,10,10.5,11,12,12,13,14,15,16,18,21
LSHTM,16,3,2021,21,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,4,5,6,7,7,8,8,9,10,10,11,12,12,13,14,15,16,17,20
LSHTM,16,3,2021,22,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,11,All,4,5,6,7,8,9,9,10,10,11,11,12,13,14,14,15,16,18,21
LSHTM,16,3,2021,23,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,12,All,5,6,7,8,9,9,10,11,11,12,13,13,14,15,16,17,18,20,22
LSHTM,16,3,2021,24,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,9,All,4,5,5,6,7,7,8,8,9,9,10,10.399999999999977,11,12,13,14,15,17,18
LSHTM,16,3,2021,25,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,11,All,4,5,6,7,8,8,9,10,10,11,11,12,13,13,14,16,17,18,20.049999999999955
LSHTM,16,3,2021,26,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,11,All,4,5,6,7,7,8,9,9,10,11,11,12,12,13,14,15,17,18,23
LSHTM,16,3,2021,27,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4.900000000000006,5,6,7,7,8,8,9,10,10,11,11,12,13,14,16,17,20
LSHTM,16,3,2021,28,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4,5,6,7,7,8,9,9,10,10,11,12,12,13,14,16,17,21
LSHTM,16,3,2021,29,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,5,5,6,7,8,8,9,9.550000000000011,10,11,12,13,14,15,16,17,18.100000000000023,22
LSHTM,16,3,2021,30,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,11,All,3,5,6,6,7,8,9,9,10,11,12,12,13,14,15,17,19,21,25
LSHTM,16,3,2021,31,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,9,All,3,4,5,5,6,6,7,7,8,9,9,10,11,12,13,14,15,17,22
LSHTM,16,3,2021,1,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4,5,6,6.75,7,8,8,9,10,11,12,13,13,14.25,16,17,19,24
LSHTM,16,3,2021,2,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4,5,6,6,7,8,8,9,10,11,11.399999999999977,13,14,15,16,18.149999999999977,21,25.049999999999955
LSHTM,16,3,2021,3,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,9,All,3,4,4,5,6,7,7,8,8,9,10,11,11,13,14,16,18,21,25
LSHTM,16,3,2021,4,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,9,All,3,3,4,5,6,6,7,8,8,9,10,11,12,13,14,16,18,20,25.049999999999955
LSHTM,16,3,2021,5,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4,5,5,6,7,8,8,9,10,11,12,13,14,15,17,19,23,30
LSHTM,16,3,2021,6,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,3,4,5,6,7,7,8,9,10,10,11,12,13,15,17,19,21,25,32
LSHTM,16,3,2021,7,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,6,6,7,8,8,9,10,11,12,14,16,18.149999999999977,22,30
LSHTM,16,3,2021,8,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,2,4,5,5,6,7,7,8,9,10,11,12,13,14.299999999999955,16,18.200000000000045,21,26,35.049999999999955
LSHTM,16,3,2021,9,4,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,10,All,2,3,4,5,5,6,7,8,9,10,11,12,13,15,16,19,22,27,35.049999999999955
