Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,16,2,2021,16,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,60,All,32,36,41,44,46,50,52,54,57,60,62,65,68,71,75,79,83,90,102.04999999999995
LSHTM,16,2,2021,17,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,61,All,32.95,38,42,46,49,52,54,56,59,61,63,65,68,72,76,81,86,92,104.04999999999995
LSHTM,16,2,2021,18,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,60,All,31,36.900000000000006,40,43,46,49,52,55,57,60,62,65,68,72,74,78,84,91,105
LSHTM,16,2,2021,19,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,53,All,28,33,36,38,41,43,46,48,51,53,55,57,59,62,66,70.20000000000005,75,82,93.04999999999995
LSHTM,16,2,2021,20,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,55,All,30,35,39,42,44,46,48,51,53,55,58,61,64,67,70,74,79,85,94
LSHTM,16,2,2021,21,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,54,All,29,33,36,39,42,44,47,49,52,54,57,59,62,65,68,73,77,84,95
LSHTM,16,2,2021,22,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,51,All,25,30,34,37,40,42,44,47,49,51,53,55.39999999999998,58,61,64,69,72,78,87
LSHTM,16,2,2021,23,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,44,All,23,27,30,32,34,36,38,41,42,44,46,48,50,53,56.25,60.200000000000045,65,69,77
LSHTM,16,2,2021,24,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,45,All,23,28,31,33,35,37,38,40,43,45,47,49.39999999999998,51,54,56,59,64,70,80
LSHTM,16,2,2021,25,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,43,All,22,26,28,30.80000000000001,33,35,37,39,41,43,45,47,50,53,56,60,64,70,80.04999999999995
LSHTM,16,2,2021,26,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,38,All,17.950000000000003,22,25.849999999999994,28,29,31,33,35,36,38,40,42,44,46,49,52,57,64,74
LSHTM,16,2,2021,27,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,41,All,19,23,26,29,31,33,35,36,38,41,42,44,47,50,53.25,57,62,68.10000000000002,84
LSHTM,16,2,2021,28,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,41,All,20,23,26,28,30,32,35,37,39,41,44,46,48,50,53,55,60,66,75.04999999999995
LSHTM,16,2,2021,1,3,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,37,All,17,21,23,25,27,29,32,34,35,37,39,41,43,46,49,51,56,63,71
