Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,27,10,2020,27,10,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,10.577087481204757,All,3.4070204203619863,4.601848244030703,5.376148828821964,6.205935518464438,6.963619074631545,7.762429178008064,8.409003664993204,9.109294651221555,9.830364766587627,10.577087481204757,11.46422697441033,12.28280230460383,13.30664747272246,14.404775883445588,15.554404558704869,17.16792396393806,18.928826231219205,22.067719601696712,27.051883792803388
LSHTM,27,10,2020,28,10,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,9.508064496048462,All,2.9463465790805277,4.019654755763393,4.7714779892044685,5.500746759427621,6.168727682721867,6.8120446032482,7.517864303695665,8.149224603228923,8.734535209999576,9.508064496048462,10.29975316908721,11.160303599020928,12.320138241994828,13.454426091439217,14.774913285570621,16.264779245368928,18.167330414893243,20.816085722700574,25.65473883932399
LSHTM,27,10,2020,29,10,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,12.849705734184237,All,4.185691754622957,5.63066268033301,6.521335198387678,7.355132071793538,8.224003004702016,9.185215353946084,10.031671347610313,10.974297787599761,11.861039534365082,12.849705734184237,13.865388876003793,15.09270064248977,16.524800393264087,18.145136200400458,19.973372533070446,22.153704036446033,25.013032325296393,28.89018058377445,36.89711292349066
LSHTM,27,10,2020,30,10,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,11.373719415389504,All,3.2759613416117164,4.667825185833243,5.620425513489363,6.427621182679904,7.217843491401059,8.069834917534651,8.855984258059202,9.600454789247015,10.411366659143614,11.373719415389504,12.369994020731433,13.494101407784552,14.582611986599893,16.039055309600386,17.749462448623724,19.592557993625707,22.00265669534187,25.50176170196865,32.474041224663736
LSHTM,27,10,2020,31,10,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,15.595232930540686,All,4.711350398535986,6.484925942496189,7.685640727983821,9.014664040974335,10.036496314100662,11.09367390112023,12.057573073953037,13.14533712643778,14.41604177052686,15.595232930540686,16.798401499767557,18.36984167663819,19.832908763713633,21.786921263704468,24.034693152358862,26.815614961186007,30.218885615685746,35.375409169917226,45.4245638795242
LSHTM,27,10,2020,1,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,13.119412412502747,All,3.6460345814121395,5.154238537563659,6.336660298513545,7.3041670663367855,8.201034879082371,9.099331696879398,10.053688809565923,10.987758463331389,12.022153963230021,13.119412412502747,14.17475067045783,15.54808946718553,16.756552559373432,18.479421695979426,20.37675654749489,22.85409161240097,26.06942650106746,30.639524380584447,38.76123583117303
LSHTM,27,10,2020,2,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,15.566954130526192,All,4.465694920572429,5.951585542844114,7.180579993617366,8.422583045752667,9.599356807940742,10.658120352069368,11.849781591616438,12.885239986347582,14.287009425257638,15.566954130526192,16.96072734759726,18.640739916889483,20.442120027076328,22.375124562047734,24.95513943440964,27.607912511958467,31.74407639299936,37.61881318603152,48.27199890451515
LSHTM,27,10,2020,3,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,15.57632705905765,All,4.24997065725245,5.841411606524359,7.0945792829442675,8.360333919083747,9.531059162420336,10.611194235226165,11.672024101308384,13.03375285305772,14.174635063762333,15.57632705905765,17.14036414631579,18.764929502255093,20.450108650692783,22.436558930335785,24.337395325146545,27.137238930876435,30.985830021623933,36.95272123163371,47.28413761694669
LSHTM,27,10,2020,4,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,14.032604699476034,All,3.62615762560917,5.174404621301461,6.297668256726718,7.242316776871892,8.374491786953289,9.368786184180426,10.331289616026062,11.61633553674195,12.77648399438486,14.032604699476034,15.472137311645595,16.925791134681194,18.669247108190397,21.012038575336607,23.504969678012287,26.665024998799616,30.5884322837671,36.73094104028991,47.709021502962685
LSHTM,27,10,2020,5,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,19.776937886657567,All,5.242478994446409,7.196784931887258,8.70403086548491,10.230057768205223,11.798637966793976,13.26198612490666,14.864929894501785,16.263158905842467,18.019844517520838,19.776937886657567,21.9050307042344,24.12216570097124,26.654728657501572,29.479858299132232,32.61032920680497,37.1549079095979,42.97311543878257,50.99255862360487,67.81666498808224
LSHTM,27,10,2020,6,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,16.950241852066213,All,4.451635881925338,5.996653401945167,7.37309658573588,8.711319046245865,10.08701635495021,11.357981014638163,12.59966265035014,13.975926417978599,15.45648109844591,16.950241852066213,18.55555125237739,20.377925032649635,22.488345913772008,24.83831778635555,27.880973347246666,31.945537581112827,36.95385334098632,44.820012891441365,61.02177958542809
LSHTM,27,10,2020,7,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,22.56965660677823,All,5.577874624597453,8.108014361399933,9.762418353137281,11.502272870724246,13.115336211852163,14.847117873528655,16.6616153008624,18.410611462952893,20.360126086913976,22.56965660677823,24.85821079917781,27.4896132419045,30.635843753942297,34.08997098609467,38.83036817847704,44.43141965246531,51.686298271999036,61.84365568736277,82.57851378792351
LSHTM,27,10,2020,8,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,19.379171189221218,All,4.80772461565816,6.696469473661979,8.159702281056092,9.648684894477222,11.159939345234172,12.763571940502839,14.268335699303265,15.858807255942665,17.51721469231204,19.379171189221218,21.66359620927984,24.04161696713565,26.65802811499463,29.31919696113662,33.43341928022031,38.744932540395006,45.51109421094993,55.20160135827141,73.28484827661458
LSHTM,27,10,2020,9,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,22.399927556189844,All,5.419949059674032,7.657369762408711,9.514955748384072,11.17901216436632,12.781314596688016,14.560680638226131,16.24485762067025,18.18983449584717,20.212223640328627,22.399927556189844,24.75964943563698,27.512806435585354,30.766667775150424,34.69986531779581,39.495183938596945,45.358184243752476,52.69215875258505,63.56861714932465,87.65126559395625
LSHTM,27,10,2020,10,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,22.380426293652413,All,5.1136015093608975,7.280380538568569,9.251700957685408,10.990330306613167,12.627221378558126,14.34839333470562,16.186570755222576,18.344038083404605,20.21114067753443,22.380426293652413,24.80165083656867,27.47245982729375,31.02179690955905,35.0932607125515,40.228762136670134,45.7736583965993,53.693407505751466,66.05006587995533,91.31456360100928
LSHTM,27,10,2020,11,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,21.212688560907967,All,4.466748355518587,6.62104493717777,8.159512546875725,9.782058430264133,11.552019022228533,13.142492013518195,15.071229154982072,16.956708787067505,18.926461800630186,21.212688560907967,23.47836693901033,26.17711466291771,29.696681960864765,33.4885571800096,38.58736939416438,45.09363624456207,52.71667605621307,66.2873850958577,91.1870523793378
LSHTM,27,10,2020,12,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,28.985304517078767,All,6.065547812308195,8.716696733034759,10.937828766398589,13.22579465006794,15.588550954608085,18.048047897592426,20.661322756882008,23.41862690727802,26.0473018527304,28.985304517078767,32.18093446796883,35.871019708801114,40.27608179545774,45.877141406804235,52.67086326064291,60.91975789348612,73.52526086874101,92.26872318288915,129.57861778370378
LSHTM,27,10,2020,13,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,24.93478161166086,All,5.015975916064054,7.263822253766688,9.450306427904005,11.277026622620895,13.306818279134271,15.382038306708168,17.52634118111817,19.78051223096672,22.20563382490734,24.93478161166086,28.206388627264666,31.656590139611566,35.76581233853669,40.08345406239942,46.47592095274858,54.99854623473218,64.34374445533457,82.24700135869844,116.19568566601907
LSHTM,27,10,2020,14,11,2020,East of England,death_inc_line,EpiSoon,Deaths,2.0,35.01354767729835,All,6.540867365773246,9.786964233461108,12.997954313476136,15.716960129456385,18.565667957083186,21.449268149091825,24.335852951788244,27.828783443736427,31.212793232412615,35.01354767729835,39.63657783433685,44.67677873701932,49.702228613513334,56.38294426208559,64.97970013035844,75.71549413745223,88.25003061535729,113.67534080959635,156.1693673107206
