Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,19,1,2021,19,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,156,All,113.95,122,126,131,136,141,145,149,153,156,159,164,168,173,178,182.20000000000005,191,200,214.04999999999995
LSHTM,19,1,2021,20,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,156,All,111.95,120,127,132,137,142,145,148,152,156,160,164,168.35000000000002,172.29999999999995,177,183,190,198,213.04999999999995
LSHTM,19,1,2021,21,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,158,All,113,122,128,134,139,143,146,151,154,158,162,167,171,176,182,190,197,208,224
LSHTM,19,1,2021,22,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,135,All,94,101,109,113,116.75,120,123,128,131,135,139,143,147,152,158,163,170,179,193.04999999999995
LSHTM,19,1,2021,23,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,159,All,107.95,118,127,133,137,142,147,151,155,159,163,166,170.35000000000002,175,182,188,198,206,227
LSHTM,19,1,2021,24,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,149,All,105,113,120,125,131,134,139,141.60000000000002,145,149,153,157,161,167,173,181.20000000000005,189,197,215
LSHTM,19,1,2021,25,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,165,All,116,126,132.85,138,142,146.7,152,156,161,165,170,175,180.35000000000002,185,190.25,197,207,220,236
LSHTM,19,1,2021,26,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,147,All,100,109,116,121,125,129,133,138,142,147,152,157,161,165,171,176,183,195,212.04999999999995
LSHTM,19,1,2021,27,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,144,All,96,106,112,118,124,128,132,137,140,144,148,154,158,164,171,177,184,193,211.04999999999995
LSHTM,19,1,2021,28,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,143,All,96,105,113,118,123,129,133,136,140,143,147.45000000000005,153,158,163,168,174.20000000000005,182,192,208
LSHTM,19,1,2021,29,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,122,All,78.95,88,94,99,103,107,111,115,118.55000000000001,122,126,130,135,139.29999999999995,144,149.20000000000005,158,166,181.14999999999986
LSHTM,19,1,2021,30,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,141,All,88,100,107.85,113.80000000000001,119,124,129,133,137,141,145,152,158,162,168,175.20000000000005,186,196,211
LSHTM,19,1,2021,31,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,132,All,86,94,99,104.80000000000001,110,113,117,123,127,132,136,141,147,151,156,164,172,185,198.04999999999995
LSHTM,19,1,2021,1,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,145,All,89,99.9,107,113,118,124,129,135,139,145,149,154,160,167,175,183,192.14999999999998,205,217
LSHTM,19,1,2021,2,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,126,All,77,85.9,93,100,104,108,113,118,122,126,130,135,140,145,150,157.20000000000005,164,175.10000000000002,192.04999999999995
LSHTM,19,1,2021,3,2,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,126,All,75,84,91,98.80000000000001,103,107.69999999999999,112.64999999999998,116,121,126,131,135,140,145,151,157,165,176,198.04999999999995
