Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,5,1,2021,5,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,92,All,58.95,66,71,74,78,81,84,87,90,92,95,98,102,105,109,113.20000000000005,119,126,140
LSHTM,5,1,2021,6,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,107,All,67,74,79,86,89,93,96,100,103,107,110,113.39999999999998,116,120,126,131,136,144.10000000000002,157
LSHTM,5,1,2021,7,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,99,All,62,71,76,81,84,88,91,94,97,99,103,107,111,116,121,126,133,140,153
LSHTM,5,1,2021,8,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,117,All,74,82,88.85,92.80000000000001,97,102,107,110,114,117,121,124,128,133,137,142,148,158,174.04999999999995
LSHTM,5,1,2021,9,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,117,All,75,84,91,94,98,101,105,109,113.55000000000001,117,121,124,128,133,139,145,153,163,177.04999999999995
LSHTM,5,1,2021,10,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,121,All,73,84,92,96,103,106.69999999999999,110,113,117.55000000000001,121,124,129,134,139,145,150,157,166,183
LSHTM,5,1,2021,11,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,129,All,78.95,89,98,104,109,113,117,120,124,129,134,137.39999999999998,143,148,153,160,167.14999999999998,178.10000000000002,191
LSHTM,5,1,2021,12,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,124,All,77,87,93,99,103,107.69999999999999,112,117,120,124,128.45000000000005,133,138,143,148,154,163,175,195
LSHTM,5,1,2021,13,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,141,All,88,98,106,111.80000000000001,117,121.69999999999999,128,132,137,141,146.45000000000005,152,156,161,166,174.20000000000005,184,194,213.04999999999995
LSHTM,5,1,2021,14,1,2021,East of England,type28_death_inc_line,EpiNow,MTP,Cases,2.0,132,All,84.95,93,98,104,109,114,118,122,127,132,137,141,146,151,158,167,175,188,208
