region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.37567373046697,0.00154545704755835,0.076442124030643,2.22926501225214,2.25250242073305,2.27860053102448,2.29685604795033,2.31166519648272,2.32327955549864,2.33490265865435,2.34580520989811,2.35489892405226,2.36353888425578,2.3732276641836,2.38368940350689,2.39449850956354,2.40464580261029,2.41674949423827,2.42899466659669,2.44011994115431,2.45489188876029,2.47450334388261,2.50375783733169,2.52953817201996
East of England,delay_sd[1],0.486839900003683,0.00113266960897647,0.0568011627982041,0.377088448468372,0.395984735646849,0.413400670982688,0.427603792643886,0.437825945287079,0.448219623131144,0.456769956431208,0.464064727708426,0.471621865390618,0.47893558535638,0.486260473369521,0.493446147944528,0.501098340105386,0.508930116453427,0.517414925781357,0.525329162229199,0.534886912312616,0.545487708176224,0.559617392009642,0.583844522812333,0.599553212222224
East of England,frac_obs[1],0.982700071013494,0.000493703096081865,0.0240952985490052,0.937345347234696,0.942993175384381,0.951702714711364,0.95739620630999,0.961549030992423,0.96605937164011,0.969483353008581,0.972840073664039,0.976364235109806,0.979302753665376,0.982830292183651,0.985734973928211,0.989070242527762,0.991921734864005,0.995192297450767,0.999073001529286,1.00342588312393,1.00793561411837,1.01422315951265,1.02322468512949,1.02959575209079
England,delay_mean[1],2.31381149134866,0.000937506658081315,0.0471206571776366,2.22238320433249,2.23599953887677,2.25275336520687,2.26423158482877,2.27345620099519,2.28227572155415,2.28945272234622,2.29596491653805,2.30255501879464,2.30962856264903,2.31561569790896,2.32112589985092,2.32644747466962,2.33227671943721,2.33830482080067,2.34550505098438,2.35369934276409,2.3621424658386,2.37321513820466,2.39010742830984,2.40692597713807
England,delay_sd[1],0.47954734866866,0.00101671545102639,0.0526078450575574,0.381679248552525,0.394871356449598,0.413980926199232,0.426006270042405,0.435135801382285,0.442316208563006,0.450626360378315,0.457714186425431,0.464415305303618,0.470866878390352,0.476980420794347,0.483540346101593,0.49051980958101,0.496960081544377,0.505355039970477,0.514546792778979,0.523568293619159,0.535730592065553,0.549314921144443,0.570391656570178,0.588206747225367
England,frac_obs[1],0.931760533319661,0.000453750707331397,0.0234042278598096,0.886197134457845,0.893445695754533,0.901617831035955,0.907671984536499,0.911768547093891,0.916162285575798,0.919798078323078,0.922862852829904,0.925872674296162,0.928520621623928,0.931656196901676,0.934362168081734,0.937148454981302,0.940094530846801,0.943594506835792,0.947467069909764,0.951369729916522,0.955669752234797,0.962136896508947,0.971006612046051,0.979068749612249
London,delay_mean[1],2.47246290709629,0.00167420976359167,0.0947735992101106,2.28476715577496,2.31135831221523,2.35010923058177,2.37517244279938,2.39300043996924,2.41034894775839,2.42505226410004,2.43729824537823,2.44842477981123,2.46058599900129,2.47215871527679,2.48540457508204,2.49784699884571,2.51161206481424,2.52324870607792,2.53619985471012,2.55158633011079,2.5692647689564,2.59379912537799,2.62668023936428,2.65615165166272
London,delay_sd[1],0.502794616153297,0.000936824174453052,0.0533037626937895,0.399389475943015,0.417144076708194,0.434613999750256,0.447680690440019,0.457563283308851,0.465514079723871,0.473673906112622,0.481213360051319,0.488386699241117,0.495521657507285,0.503073378038704,0.509181123239666,0.516101107844333,0.523580983128407,0.531676014576264,0.539449233809858,0.548225408746417,0.558521434993,0.571558777929661,0.58992071689569,0.607895078147126
London,frac_obs[1],0.987548634711114,0.000447165727068988,0.0243418322108263,0.938022281157967,0.946893773089674,0.956857018398868,0.962167687265232,0.966804259972819,0.971031338917287,0.9749188771911,0.978575401229817,0.98177375353916,0.9848188841766,0.988242079468876,0.991057337104816,0.994077362993524,0.99729195587433,1.00012172041768,1.00358520036143,1.00781733946827,1.01257070797127,1.01911544421268,1.02723132031994,1.03565774996371
Midlands,delay_mean[1],2.37067193037152,0.00141691123101127,0.0732380987598215,2.23172623518642,2.252187242554,2.27512230414651,2.29245776582513,2.30571271940926,2.31943975074805,2.33067784444022,2.34019418052528,2.34986383645692,2.36073064757972,2.37108816958223,2.38088452575966,2.39054629384547,2.39960052472595,2.410404771128,2.42109031573024,2.43187217470302,2.4464702725509,2.46678008973892,2.49232538650687,2.51417591942966
Midlands,delay_sd[1],0.496718386483538,0.000944833057681384,0.051207191024832,0.399188806623136,0.413985145904531,0.43121173546817,0.443180912341127,0.452804933950773,0.461395068573416,0.469181641567174,0.475935711164753,0.482759348232558,0.48969307152261,0.496317651612636,0.503929588246583,0.510244927980609,0.516513079801087,0.523615917904853,0.530824198776018,0.539028376183924,0.54884623924682,0.561312846219956,0.581946906797221,0.597685816836477
Midlands,frac_obs[1],0.966674448582441,0.000475070133256298,0.0245968094904005,0.919232826447443,0.926924159478706,0.935554345894274,0.94122711552536,0.945619682898701,0.94985089230215,0.953770481434536,0.956840906281156,0.960051185312489,0.963247089508281,0.966384574750047,0.969820304973195,0.972830302833693,0.976014289021553,0.979622999799921,0.983136630152054,0.987630646638047,0.992734400669032,0.998577766028058,1.00743242407246,1.01457249122192
North East and Yorkshire,delay_mean[1],2.42908884569756,0.00134611309712499,0.0743066411211061,2.28106910737365,2.30171127163595,2.33156039176761,2.35253049964373,2.36832459778232,2.38124962003401,2.39217425913155,2.40204816060594,2.41160578692307,2.42103221426327,2.42991254881768,2.43874472358882,2.44872748624966,2.45750735637866,2.46634159527519,2.47748067472751,2.49023447629714,2.50303914075487,2.52422259773345,2.55200662167221,2.57442933347004
