region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.49040581677574,0.00251499473163839,0.106873906674537,2.28412313562562,2.31496103121694,2.35502553222031,2.38116558659496,2.40293550632602,2.41853331763701,2.43291625028429,2.44845712534336,2.46179226148592,2.47639839277194,2.49067529257693,2.50324175324965,2.51713270352299,2.53280491475444,2.54746062290763,2.56309221758504,2.58108922959463,2.60041463581603,2.62455522393906,2.66144234376156,2.70196069237604
East of England,delay_sd[1],0.500183508883887,0.00134276963651395,0.0556239852085142,0.3883995735638,0.408488265789534,0.429657397775866,0.442821589192127,0.454275904638875,0.463813813483576,0.471889507828479,0.478996501714981,0.485677544103544,0.493367214209134,0.500015523005361,0.507553224047154,0.515105474423382,0.521889506530606,0.52985543408179,0.538093371895358,0.546919813371316,0.556582281729866,0.570685453634648,0.589664679942935,0.607918609353521
East of England,frac_obs[1],0.0130838730101188,0.000166538955530758,0.00778255921370879,0.00103395862531099,0.00216270621057107,0.00348493905123956,0.0047842534927242,0.00591257181611893,0.00708139412498313,0.00803384010155054,0.00908216198884933,0.0102702235992027,0.0112621855925673,0.0121277393604592,0.0131683548858353,0.0142675172681069,0.0154312560732005,0.0167560464427572,0.018163816466912,0.0196531938781489,0.0212671234117969,0.0238916447880895,0.0273603659441009,0.0304068606552105
England,delay_mean[1],2.50103230203892,0.00261092853903081,0.111118119834713,2.28399336741527,2.31559883299029,2.35467174340743,2.38596005127533,2.40892581291414,2.42920002816204,2.44570634631166,2.46079377143075,2.4752363728064,2.48936557610759,2.5022761201291,2.51537180741012,2.52785207052151,2.54243143388324,2.55696850642929,2.57341472356346,2.5914571743871,2.61305397268509,2.64102336456633,2.68005207249688,2.7275692468643
England,delay_sd[1],0.501745287268404,0.00114874579539063,0.0548011178357254,0.398936949654785,0.41213983636566,0.430560255584309,0.444657215494306,0.455718464267462,0.464906386038582,0.472602145445444,0.479637473721781,0.487191584128063,0.49416312841062,0.500704302413934,0.507783451727231,0.51473312738332,0.521937610618599,0.53003135558898,0.537815277702612,0.548492769851279,0.559463378551278,0.572519038536659,0.593685941012423,0.610058648416853
England,frac_obs[1],0.0116653589532791,0.000136796566595595,0.00514671088027891,0.00225561916375219,0.00336109024594731,0.00500819420000781,0.0061892409469804,0.00726837689027608,0.0080774993828071,0.008868096273882,0.00953306561829148,0.0101618173862023,0.0107972367048032,0.0114969334403532,0.0121553072768173,0.0127687599901322,0.0134626964397094,0.0142568106500413,0.0151050433713719,0.0160174019213926,0.0170356653657893,0.0182471462968688,0.0204194471019631,0.0223300441496735
London,delay_mean[1],2.48881420032838,0.00222702753755321,0.106354786208729,2.27099931262645,2.30739353966287,2.35281353905834,2.38082714849518,2.40064953090026,2.41701548272052,2.43372411648534,2.44931593654756,2.46091759582155,2.47519912979737,2.48833040744376,2.50176583977065,2.51525362623661,2.53185166337849,2.54719090781046,2.56360088259208,2.57989796139302,2.59946229630772,2.6232147195477,2.66062533561442,2.69209122976546
London,delay_sd[1],0.502503844231574,0.00119034111352264,0.0541267051749761,0.398963957302337,0.413283459960907,0.433475773717353,0.445619590969921,0.456138005737438,0.465402537834918,0.474071200030928,0.482130137033259,0.488694017616235,0.496203991753739,0.503468450507669,0.50969837030757,0.516190376675259,0.522767486262955,0.529935540979048,0.537601056615025,0.546370364513538,0.55789805146202,0.571150601217443,0.594113577715618,0.612942207839692
London,frac_obs[1],0.0671136282485622,0.000907421808829704,0.0361672682277711,0.00740358303073559,0.0133569596382909,0.0211314944453568,0.0282229290716499,0.033887023143076,0.0393734857448499,0.0449135124263937,0.0501414842067839,0.0553380497237666,0.0594960144853331,0.0642897214603042,0.0691395264213019,0.0741305690190073,0.0788506029496477,0.0847503292339242,0.0912345792504153,0.0984188537088348,0.105930360318895,0.116408468170958,0.131531304937038,0.144655873245644
Midlands,delay_mean[1],2.49563659272053,0.00227692866245466,0.104928173515401,2.29325163992257,2.3223330640286,2.35960480686782,2.38284386533648,2.40491972159043,2.42415009997393,2.44050701440053,2.45450935029345,2.47002055233527,2.48382476579398,2.49733199873817,2.50993674348828,2.52259271146716,2.53667289618132,2.55104065852953,2.56583088514169,2.58475879658082,2.60392986981893,2.62861151699098,2.66914143641233,2.69911552790428
Midlands,delay_sd[1],0.499412765739247,0.00128685698302095,0.0563660371575683,0.387596862644335,0.404172003862921,0.426739766348678,0.441085967892269,0.452324063067667,0.462484584782672,0.470721187232266,0.478771736030026,0.485431860502489,0.492502671662727,0.499800825020091,0.506913801399073,0.513575122692387,0.520113415752083,0.528951515523692,0.536988232126333,0.546027077069999,0.557214355902981,0.571889431733442,0.592586420540234,0.611859565585143
Midlands,frac_obs[1],0.00863228196442198,0.000138102182822198,0.00579160379009826,0.000428641046416029,0.000862873539153177,0.00167692854912927,0.0023824429885074,0.00325007334187825,0.00399608464316902,0.00475259460987623,0.00548399498162587,0.00626615595976752,0.00702170697475218,0.00785026088922139,0.00857967145537516,0.00949076443909939,0.010408518657426,0.0113393688039457,0.0124028413289696,0.0135741389295729,0.0149436761379838,0.0170280413553272,0.0191861915710943,0.0212397730153406
North East and Yorkshire,delay_mean[1],2.49280782689989,0.00223946928094762,0.10813529086984,2.28553375506402,2.31625578176982,2.35314985630556,2.37719990094712,2.39704287861806,2.41678134771508,2.43368183618436,2.44722604985543,2.46234110315645,2.47693718974726,2.49386276976992,2.50851603914948,2.52182929308337,2.5378204920939,2.55232203638798,2.56767471031727,2.58672180502914,2.60789249886249,2.632463311957,2.67270054403877,2.70244300763859
North East and Yorkshire,delay_sd[1],0.49989018477146,0.00117952853423423,0.0546026826549239,0.395100725598636,0.411015397919965,0.430538204346332,0.442939861974474,0.453751307294613,0.462095504536885,0.470600650158717,0.478782254394282,0.485087491765283,0.492466659161111,0.499187226578059,0.50663530818103,0.514163481444339,0.521295617824976,0.528974463324742,0.537293321231589,0.54610207252384,0.557088116373356,0.569422072679435,0.590061198574462,0.608142566712903
North East and Yorkshire,frac_obs[1],0.0111904751569649,0.000159200108129283,0.00772852562319291,0.000553303719261366,0.00115850899161767,0.00219775478344161,0.00325857568931582,0.00421212857241463,0.00527287391091865,0.00603890078066396,0.00693903618391488,0.0078723994792701,0.00885144663717428,0.00983068278490582,0.010875482526712,0.0119401976815885,0.013211834360604,0.0144035902445014,0.0158242944551016,0.0175278701594579,0.0194129055396142,0.0218717698549322,0.0259685004624669,0.0294363314748528
