Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,27,12,2022,27,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,22,24,25,27,27,28,29,30,31,32,33,34,34,35,37,38,40,42,45
LSHTM,27,12,2022,28,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33,All,22,24,26,27,28,29,30,31,32,33,34,34,35,36,38,39,41,43,46
LSHTM,27,12,2022,29,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33,All,23,25,27,28,29,30,31,32,32,33,34,35.4,37,38,39,41,42.15,45,50
LSHTM,27,12,2022,30,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,35,All,23,26,27,29,30,31,32,33,34,35,36,37,38,39,40,42,44,46,50
LSHTM,27,12,2022,31,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,35,All,23,25,27,28,30,31,32,33,34,35,36,37,38,39,41,42,44,47,52
LSHTM,27,12,2022,1,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,23.95,26,28,29,30,32,33,34,35,36,37,38,39,41,42,44,46,49,53.05
LSHTM,27,12,2022,2,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,24,27,29,31,32,33,34,35,36.55,38,39,40,41,43,45,46,49,52,57
LSHTM,27,12,2022,3,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,24.95,28,29.85,31,33,34,36,37,38,39,41,42,44,45,47,49,51,55,59
LSHTM,27,12,2022,4,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,26,28,30,32,33,35,36,38,39,40,41,43,45,46,48,50,52,55,61.05
LSHTM,27,12,2022,5,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,26,29,31,33,35,36,38,39,41,42,43,45,47,48,50,53,55,59,65
LSHTM,27,12,2022,6,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,26,29,32,33,35,37,38,39,41,42,44,45,47,50,52,54,57,61,66
LSHTM,27,12,2022,7,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,43,All,26,28,31,33,35,37,38,40,42,43,44.45,46,48,50,52,54,57,61,67
LSHTM,27,12,2022,8,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,44,All,28,31,33,35,36,38,39,41,43,44,46,48,49,51,54,57,60,64,71
LSHTM,27,12,2022,9,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,46,All,28,32,33,36,38,40,41,43,44,46,48,50,52,54,57,59,63,68,76
LSHTM,27,12,2022,10,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,48,All,28,31,34,36,39,41,43,44,46,48,50,52,54,57,60,63,66,71,78
LSHTM,27,12,2022,11,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,50,All,28,32,35,38,40,41,43,45,47,50,52,54,56,58,61,64,67,72,81
LSHTM,27,12,2022,12,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,51,All,29,33,36,38,41,43,45,47,49,51,53,56,58,61,64,67,71,76,86
LSHTM,27,12,2022,13,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,52,All,30,34,36,39,41,43,45,48,50,52,54,56,58,61,64,68,72,78.1,88.05
LSHTM,27,12,2022,14,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,53,All,29,33,36,38.8,41,44,46,48,50,53,54.4500000000001,57,60,62,65,69,73.15,80,92
LSHTM,27,12,2022,15,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,54,All,30,34,37,40,42,45,47,49,52,54,56,58.4,61,64,68,71,75.15,82.1,97
LSHTM,27,12,2022,16,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,56,All,31,35,38,41,44,46,49,51,54,56,59,61,64,66,70.25,75,81.15,88,97
LSHTM,27,12,2022,17,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,59,All,31,36,39,43,46,49,51,53,56,59,61,64,67.35,70,73.25,78,83.15,91,107
LSHTM,27,12,2022,18,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,60,All,32,37,40,44,46,49,51.65,54,57,60,62,65,68,71,75,80,87,95,105.05
LSHTM,27,12,2022,19,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,62,All,31.95,37,41,45,48,51,53,56,59,62,65,68,72,76,79,84,90,98,116
LSHTM,27,12,2022,20,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,63,All,32.95,37,41,45,48.75,51,53,56,59.55,63,66,69,72,75,80,86,93,101,115
