Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,10,1,2023,10,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,6,8,9,10,10,11,12,12,13,13,14,14,15,16,16,17,18,19,21
LSHTM,10,1,2023,11,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,6,8,8,9,10,11,11,12,13,13,14,14,15,16,17,18,18,19,20.05
LSHTM,10,1,2023,12,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,6,7,8,9,10,10,11,11,12,13,13,14,14,15,16,17,18,19,21
LSHTM,10,1,2023,13,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,5,6,8,9,9,10,11,11,12,12,13,14,14,15,16,17,17,19,21
LSHTM,10,1,2023,14,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,4,5,7,7.80000000000001,8,9,10,11,11,12,12,13,13,14,15,16,17,18,20
LSHTM,10,1,2023,15,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,3,5,6,7,8,9,9,10,11,11,12,13,14,14,15,16,17,18,20
LSHTM,10,1,2023,16,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,3,5,6,7,8,9,9,10,11,11,12,13,13,14,15,15,17,18,20
LSHTM,10,1,2023,17,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,2,4,6,7,8,8,9,10,10,11,12,12,13,14,14,15,16,18,20
LSHTM,10,1,2023,18,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,2,4,5,6,7,8,9,9,10,11,11,12,13,13,14,15,16,18,19
LSHTM,10,1,2023,19,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,2,3,5,6,7,8,8,9,10,11,11,12,13,13.3,15,16,17,18,21
LSHTM,10,1,2023,20,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,2,3,4,5,6,7,8,9,9,10,11,11,12,13,14,15,16,17,19.05
LSHTM,10,1,2023,21,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,4,5,6,7,7,8,9,10,10.45,11,12,13,14,15,16,18,20
LSHTM,10,1,2023,22,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,4,5,6,7,8,9,9,10,11,11,12,13,14,15,17,19
LSHTM,10,1,2023,23,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,4,5,6,7,7,8,9,10,11,11,12,13,14,16,17,19
LSHTM,10,1,2023,24,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,4,5,5,6,7,8,9,9,10,11,12,13,14,15,17,19
LSHTM,10,1,2023,25,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,2,3,4,5,6,7,8,9,9,10,11,11.3,13,14,15,16.1,18.05
LSHTM,10,1,2023,26,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,1,1,2,3,4,5,6,7,7,8,9.45000000000005,10,11,12,13,14,15,17,19
LSHTM,10,1,2023,27,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,1,2,3,3,4,5,6,7,8,9,10,10,11,12,13,15,16,19
LSHTM,10,1,2023,28,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,1,2,2,3,4,5,6,7,8,8,9,10,11,12,13,15,16,19
LSHTM,10,1,2023,29,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,1,1,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,18
LSHTM,10,1,2023,30,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,1,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,16,18
LSHTM,10,1,2023,31,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,1,1,2,3,3,4,5,6,7,8,8,9,10,12,13,14,16,18
LSHTM,10,1,2023,1,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,1,1,2,2,3,4,5,6,7,8,9,9,10,12,13,14,16,18.05
LSHTM,10,1,2023,2,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,1,1,2,2,3,3,5,5,7,7.45000000000005,8,10,11,12,13,14,16,18
LSHTM,10,1,2023,3,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,1,1,2,3,3,4,5,6,7,8,9,10,11,12,13,15,17
LSHTM,10,1,2023,4,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,15,18
LSHTM,10,1,2023,5,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,1,1,2,2,3,3,4,5,7,8,9,10,11,12,14,15,17
