Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,11,4,2023,11,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,6,7,8,9,10,11,11,12,12,13,13,14,14,15,15,16,17,18,19
LSHTM,11,4,2023,12,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,6,7,8,9,9,10,11,11,12,12,13,13,14,15,15,16,17,18,20
LSHTM,11,4,2023,13,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,5.95,7,8,8,9,10,10,11,12,12,13,13,14,14,15,16,16.15,18,19.05
LSHTM,11,4,2023,14,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,5,6,7,8,9,9,10,11,11,12,12,13,14,14,15,15,17,18,19
LSHTM,11,4,2023,15,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,4,6,7,8,8,9,10,10,11,11,12,12,13,14,14,15,16,17,19
LSHTM,11,4,2023,16,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,4,5,6,7,8,9,9,10,11,11,11,12,13,13,14,15,16,17,19
LSHTM,11,4,2023,17,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,3,5,6,7,8,8,9,10,10,11,11,12,12.35,13,14,15,16,17,19
LSHTM,11,4,2023,18,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,3,5,6,7,7,8,9,10,10,11,11,12,12,13,14,15,15.15,17,19
LSHTM,11,4,2023,19,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,2,4,5,6,7,8,9,9,10,11,11,12,13,13,14,15,16,17,19
LSHTM,11,4,2023,20,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,2,3,4,6,7,8,8,9,10,10,11,12,12,13,14,14,15,17,19
LSHTM,11,4,2023,21,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,3,4,5,6,7,8,8,9,10,11,11,12,13,13,14,15,16,19
LSHTM,11,4,2023,22,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,4,5,6,7,7,8,9,10,10,11,12,12,13,14,15,17,19
LSHTM,11,4,2023,23,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,5,6,7,8,9,10,10,11,12,12,13,14,15,16,18
LSHTM,11,4,2023,24,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,5,5,6,7,8,8,9,10,11,11,12,13,14,15,16,18
LSHTM,11,4,2023,25,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,4,5,6,7,7,8,9,10,11,11,12,13,14,15,16,18
LSHTM,11,4,2023,26,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,2,3,4,5,6,7,7,8,9,10,10,11,12,13,13,15,16,18
LSHTM,11,4,2023,27,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,0.950000000000003,2,3,4,5,6,7,7,8,9,10,10,11,12,13,13,14,16,18
LSHTM,11,4,2023,28,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,1,2,3,4,5,6,7,8,9,9,10,11,12,12,13,14,16,18
LSHTM,11,4,2023,29,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,1,2,3,4,5,6,6,7,8,9,10,11,11,12,13,14,16,18
