Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,12,10,2022,1,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,190,All,50,72,91,108,123,135,147,159,175,190,203,220,238,258,276.25,297.2,322.45,359.4,424.15
LSHTM,12,10,2022,2,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,188,All,48,74,88,105.8,119,133,145,159,173,188,205.45,218.4,238,256,273,294,325.15,365,425
LSHTM,12,10,2022,3,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,185,All,50,69,88,105.8,119.75,130,145,157,171,185,201,216,235,250,270,291,319,355.2,414.1
LSHTM,12,10,2022,4,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,184,All,48,71,87,102,117,129,142.65,156,168,184,200,217,233,250,273.25,290.2,315.15,361,416.05
LSHTM,12,10,2022,5,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,182,All,51,70,86.85,102,119.75,130,143.65,154,170,182,198.45,213.4,230.7,251,267.5,290,317.3,360,413
LSHTM,12,10,2022,6,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,183,All,48.95,70,87.7,102,115,128,140,153,166,183,198,212,231.35,249,268,288,317,355.1,410.05
LSHTM,12,10,2022,7,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,179,All,49,72,87,100.8,113.75,125.7,141,154,166,179,196,208,225,246,266,284.2,315,345,409.05
LSHTM,12,10,2022,8,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,178,All,44.95,70,85,97.8,110.75,126,138,151,166.55,178,193,209.4,226,244,261,282,308,346.1,406.2
LSHTM,12,10,2022,9,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,174,All,44.95,67,80,96.8,110,125,137,148,159,174,189.45,207,223,238.3,258,277.2,302,334.3,400.15
LSHTM,12,10,2022,10,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,169,All,44,68,82,93.8,105.75,118,131,141.6,156,169,183.9,201,216.35,232,252,272,298,330.1,383.3
LSHTM,12,10,2022,11,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,165,All,48,66,80,92,104.75,115.7,131.65,143,153,165,180.9,195.4,211.35,227.3,250,268.4,291.15,324,384.15
LSHTM,12,10,2022,12,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,161,All,43,67,80,92,105,113.7,126,139,149.55,161,179,194.4,209.35,225.3,240.25,260,283,317.2,373.1
LSHTM,12,10,2022,13,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,162,All,43.95,62,76,88,99,112,123,137,152,162,176,192,207,218,241,262,280.15,315,376.05
LSHTM,12,10,2022,14,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,159,All,43.95,62.9,78.85,89.8,98.75,111,122,133.6,145,159,174,187.4,202,216,230.5,253,277.15,312.1,365.1
LSHTM,12,10,2022,15,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,155.5,All,39,59,76,84.8,95,109,119,130,142.55,155.5,169,182.4,197,212,229,246,269,307,359.05
LSHTM,12,10,2022,16,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,150.5,All,40.95,57,72,80,91,102,115,125,138,150.5,164,177,190.35,204,221,238,260.15,295.3,342.1
LSHTM,12,10,2022,17,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,145,All,39,57.9,69,79,87.75,100,109,121,132.55,145,157,169.4,182,194,210,229.2,254.15,285.1,338.15
LSHTM,12,10,2022,18,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,143,All,38.95,55,67,76.8,86,97.7,106,120,129.55,143,153,164,176,190,206,224,249,279,326.1
LSHTM,12,10,2022,19,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,140,All,36.95,55,66,75,83,92.7,102,114,129.55,140,153,163,173.35,186,199,218,238.15,275,315
LSHTM,12,10,2022,20,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,133,All,35,53,65,73,81,89,99,111,121,133,142,155,169,182,196,211.4,237,265.1,313
LSHTM,12,10,2022,21,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,130.5,All,36.95,48.9,60,70,76.75,85,95.65,106,119.55,130.5,141,152,164,176,192.25,206,230.15,257,308.05
LSHTM,12,10,2022,22,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,125,All,36,50,59,67,77,87,95,104,114.55,125,135,147.4,158.35,169,184,200,223,253,293.1
LSHTM,12,10,2022,23,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,119,All,33,46,56.85,65,73.75,81,89,98.6,109,119,129,142,154,163,173,190,213,244.1,283.05
LSHTM,12,10,2022,24,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,115.5,All,34,45,53.85,61,69,78,87,95.6,105,115.5,125,135,146,156,168,183,203,230,272
LSHTM,12,10,2022,25,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,111,All,31,42,51,59,66,74.7,83,92,99,111,119,129,139,152,163,179,198,222.1,265.05
LSHTM,12,10,2022,26,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,106,All,32,42,49,58,64,71,79.65,88,96.55,106,115.45,125,137,146,159,170,191,216.1,261.1
LSHTM,12,10,2022,27,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,100,All,30,40,48,55,61,68,76,85,93,100,109,120,132,142,154,167.2,186,208,252.1
LSHTM,12,10,2022,28,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,97,All,30,39,46,52,59,65,73,82,90,97,106,115,125,133.3,145,159,177,202,234.05
LSHTM,12,10,2022,29,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,95,All,27,36,43,50,56,63,71,79,86,95,104,112,119,131,141,152.2,172.15,194,228.05
LSHTM,12,10,2022,30,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,88,All,26,34.9,41,48,53,59,67,74,82,88,96,103.4,114,124,135,147,161,184,219.1
LSHTM,12,10,2022,31,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,83,All,26,34,40,46,52,57,62,70,76,83,90.4500000000001,98.4,108,118,127,140.2,156,176.2,209
LSHTM,12,10,2022,1,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,81,All,25,32,38,43,49,53,60,66,73,81,88,96,106,114,123,135,150,168,199
LSHTM,12,10,2022,2,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,76,All,24,31,36,43,47,51,57,63,69,76,84,93,100,108.3,118,129,143,161.1,190.05
LSHTM,12,10,2022,3,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,74,All,21,30,34,39,45,49.7,55,60,65.55,74,81,88,96.35,104,112.25,122.2,136,154.1,187.05
LSHTM,12,10,2022,4,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,69,All,23,27.9,33,38,43,48,52,58,64,69,75,83,90,98,108.25,118,131.15,147,180
LSHTM,12,10,2022,12,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,101,All,76.95,81,84,87,90,93,95,97,99,101,104,106,108,110,113,117,121,126,133
LSHTM,12,10,2022,13,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,106,All,77,83,87,90,93,96,98,101,103,106,108,111,113,116,119,122,127,131,139.05
LSHTM,12,10,2022,14,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,108,All,79,84,88,92,95,98,101,103,106,108,110,113,117,119,123,127,131,137,145
LSHTM,12,10,2022,15,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,110.5,All,78.95,86,90,94,97,100,102.65,105,107,110.5,113,116,119,122,125,128,133,139.1,146.05
LSHTM,12,10,2022,16,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,111,All,80,86,90,94,97,100,103,105.6,108,111,114,117,120,124,127,132,137.15,144,152
LSHTM,12,10,2022,17,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,116,All,82,87,92,96,99,103,106,110,113,116,120,124,127,130,134.25,139,144,151.1,160.05
LSHTM,12,10,2022,18,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,121,All,82,89,95,99,102,107,110,114,117,121,125,128,133,137,142,147,152,157,170
LSHTM,12,10,2022,19,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,126,All,84.95,91,97,101,106,110,115,119,122,126,129,133.4,138,142,146,153,159,168,183.05
LSHTM,12,10,2022,20,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,130,All,83,91.9,98,104,109,113,117,121,125,130,133,138,143,148,153,160,168,176,190
LSHTM,12,10,2022,21,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,132,All,84,95,101,106,110,114.7,119,123.6,129,132,137,142,147,153,159,165,173,183.1,198
LSHTM,12,10,2022,22,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,134.5,All,83.95,93.9,101,106,111,116,121,125.6,130,134.5,139,145,150,157,162,168.2,175,185.1,199
LSHTM,12,10,2022,23,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,139,All,84.95,95,101,108,113,117.7,122,127,132,139,144,148,153,159,165,172,180,190.1,208.05
LSHTM,12,10,2022,24,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,144,All,85,97,105,112,116.75,123,127.65,133,139,144,150,154,159.35,165,173,181.2,190,201,218.05
LSHTM,12,10,2022,25,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,149,All,88,97.9,106.85,114.8,119,125,131,135.6,142,149,157,162,168,176,184,193,201.15,213.1,229
LSHTM,12,10,2022,26,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,156,All,90,102,110,117,125,130,137,143,149,156,162,169,176,183.3,192,200,211.15,224,245
LSHTM,12,10,2022,27,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,163,All,89,103,113.85,120,126,133,142,150,156,163,170,175,182.35,191,201,210,222.15,233,253
LSHTM,12,10,2022,28,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,163,All,91.95,102,115,123,130,136.7,142,150,157,163,171,179,185.35,193,203.25,214,227,241.1,264
LSHTM,12,10,2022,29,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,167,All,91,105,116,125,130.75,136.7,144,152,160,167,173,180,188,197,207.25,221,232.15,246,270.1
LSHTM,12,10,2022,30,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,170.5,All,92.95,105,116,125,133.75,143,148,155,161.55,170.5,177.45,187,196,204,211,223.2,237,252.1,283.05
LSHTM,12,10,2022,31,10,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,176,All,93,108,118.85,128,139,146,155,163.6,170,176,183,193,203,211,221,232.2,246.15,263.1,291.1
LSHTM,12,10,2022,1,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,183,All,94,109.9,122,132,139.75,149,157.65,167,174,183,191.45,200,208.35,220.3,233,247,260,276.1,308
LSHTM,12,10,2022,2,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,191,All,93,115,127,137,146,155,161.65,171,179.55,191,199,209.4,219,229,244,257,271,291,326
LSHTM,12,10,2022,3,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,196,All,96,116.9,130,140,150,159,169,177,187,196,205,217.4,229,240,254,268.2,288,308.1,337.05
LSHTM,12,10,2022,4,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,202,All,98,117.9,130,142,153,164,173,182,191,202,211,221,231,244,260,274,292,315.1,351.05
LSHTM,12,10,2022,5,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,205.5,All,95.95,117,132,144,154,167,175,183,193,205.5,216,227.4,238,250,263,277.2,294,320,359
LSHTM,12,10,2022,6,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,208,All,98,118,132,145,157,167,178,188,198,208,218,230,242.35,256,268,283,301,330,369
LSHTM,12,10,2022,7,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,214,All,101.95,121,138,149,161,172,183,193.6,204,214,226,239.4,254,266,281,298.2,316,343,382.05
LSHTM,12,10,2022,8,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,223,All,103,123,141,154.8,166,177.7,190,198,210,223,236,249.4,264,277.3,294,310.2,332,359.4,401.1
LSHTM,12,10,2022,9,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,230,All,100,130,146,158,172,185,197,208,219,230,246.9,259.4,274,288,304,319.2,344,376.1,421.1
LSHTM,12,10,2022,10,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,239,All,101.95,127,146,161.8,174,186.7,203,213,227,239,254,267.4,282,298.3,314,335.2,360.15,387.1,442.05
LSHTM,12,10,2022,11,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,243,All,99.95,134,149,166,180,195,206.65,219,231.55,243,257.45,273,290,307,327.25,348,370.15,400.1,458.05
LSHTM,12,10,2022,12,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,244.5,All,100.95,133,150,167,180.75,192,206,220,234,244.5,260.45,274,290,309,327.25,352.2,374.15,406.1,456
LSHTM,12,10,2022,13,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,249.5,All,105,132,152,169.8,183.75,200,210,225,235.55,249.5,265,281,300,319,339,359.2,380.15,415.1,468.05
LSHTM,12,10,2022,14,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,260,All,107.8,136.9,156.85,171,189,202,217,231,242,260,275,292.4,309,327,347.25,370.2,397.15,437.1,487.25
LSHTM,12,10,2022,15,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,268,All,104.95,139,158.85,178,194,211,224,237,253,268,285.45,299,319,340,358,379,417,452.3,512
LSHTM,12,10,2022,16,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,281,All,109,141,166.7,185,199,217,234.65,247.6,261.55,281,296.45,314,334.35,356,376,399,427,471,545.25
LSHTM,12,10,2022,17,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,286,All,113.95,147.9,168,187,207,224.7,238,252.6,267.55,286,304,323,345.35,365.3,388.25,412.6,447,497,558.05
LSHTM,12,10,2022,18,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,291,All,111,148,168,191,209.75,228,241,257,273.55,291,307.45,328,349.35,372,396,421.4,452.15,499.1,565.1
LSHTM,12,10,2022,19,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,292,All,112,149,173,192,210,227,245.65,261.6,280,292,309.45,331,355.35,377,402.25,430,460.15,505.2,585.05
LSHTM,12,10,2022,20,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,295,All,109,147,170.7,196,212,229.7,246,262,279,295,317.45,339.4,358.35,384.3,407,430,468,516,598.1
LSHTM,12,10,2022,21,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,309,All,113,155,176.85,198,215.75,237,256,270,290,309,324,345.4,371.35,396.3,422,450,490,543.2,609.05
LSHTM,12,10,2022,22,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,315.5,All,113.9,155,183.85,207,226,247.7,264,282.6,298,315.5,333.45,359,381,412,438.25,464.2,505.15,554.1,638.1
LSHTM,12,10,2022,23,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,324,All,114.95,156.9,184,209.8,233,252,269,289,305,324,344.45,369,392,423,452,476.2,517.3,575.2,675.05
LSHTM,12,10,2022,24,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,334.5,All,120.95,163.9,189.85,214.8,239,263.7,280,296.6,314.55,334.5,353.45,376,406,441,466,496.2,537.3,597.2,682.1
LSHTM,12,10,2022,25,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,337.5,All,115,169.8,194.85,216.8,237.75,263.7,284,303,319,337.5,363,382.4,409,440.3,466.25,506.2,551.15,614.1,692.05
LSHTM,12,10,2022,26,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,345,All,117.95,164.9,193,217.8,235.75,261,281.65,301,322,345,365,381.8,415,448.3,476,508.6,554.45,614.3,706.05
LSHTM,12,10,2022,27,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,346,All,117,164,199,218,239.75,267,287.65,306,329,346,366,392.4,424,451,482.25,512.2,558.3,622.3,711.25
LSHTM,12,10,2022,28,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,358,All,119,170.9,200.7,222.8,247,273.4,294,311.6,337.55,358,379,403,428.35,467.3,498,528,579.15,634.2,726.1
LSHTM,12,10,2022,29,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,364.5,All,125.95,177.9,204,226,258,280,302,324,344,364.5,389,415.8,445,483.3,508.25,549.2,596.15,667.5,760.1
LSHTM,12,10,2022,30,11,2022,London,mv_prev,EpiNow,MTP,Cases,2.0,377.5,All,123,176.8,206,233,259.75,286,309.65,333.6,353,377.5,404,425,460.35,495.6,530.25,563.2,612.45,675.2,789.1
