Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,14,6,2022,14,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,14,All,8,9,10,11,11,12,12,13,13,14,14,15,15,16,17,17,18,19,21
LSHTM,14,6,2022,15,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,14,All,8,9,10,11,11.75,12,13,13,14,14,15,15,16,16,17,17,18,20,22
LSHTM,14,6,2022,16,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,14,All,8,9,10,11,12,12,13,13,14,14,15,15,16,16,17,18,19,20,22
LSHTM,14,6,2022,17,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,8,9,10,11,12,12,13,13,14,15,15,16,16,17,18,19,20,21,23
LSHTM,14,6,2022,18,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,9,10,11,12,12,13,13,14,14,15,15,16,16,17,18,19,20,21,23
LSHTM,14,6,2022,19,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,8,10,10,11,12,13,13,14,15,15,16,16,17,18,18,19,20,22,24
LSHTM,14,6,2022,20,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,9,11,11,12,13,13,14,14,15,15,16,17,17,18,19,20,21,23,26
LSHTM,14,6,2022,21,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,16,All,9,10,11,12,13,13,14,15,15,16,17,17,18,19,20,21,22,24,27
LSHTM,14,6,2022,22,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,9,10,12,13,13,14,15,15,16,17,17,18,19,20,21,22,23,25,28
LSHTM,14,6,2022,23,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,10,11,12,13,14,14,15,16,16,17,17,18,19,20,21,22,23,25,29.05
LSHTM,14,6,2022,24,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,9,11,12,13,14,14,15,16,16,17,18,18.4,19,20,21,23,25,27,31
LSHTM,14,6,2022,25,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,10,11,12,13,13,14,15,16,16,17,18,19,19.35,21,22,23,25,28,31
LSHTM,14,6,2022,26,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,9,11,12,13,14,14,15,16,17,17,18,19,20.35,22,23,24,27,29,33
LSHTM,14,6,2022,27,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,18,All,10,11,12,13,14,15,16,17,17,18,19,20,21,22,24,25,28,30,35
