Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,5,7,2022,5,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,18,20,21.85,23,24,25,26,27,28,28,29.45,30,31,32.3,34,36,37,40,43.05
LSHTM,5,7,2022,6,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,37,39,42,46
LSHTM,5,7,2022,7,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,19,21,23,24,26,27,28,29,30,31,32,33,34,36,37,39,41,44,48
LSHTM,5,7,2022,8,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,20,22,23,25,26,27,28,29,30.55,32,33,34,35,37,39,41,43,46.1,52
LSHTM,5,7,2022,9,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,19,22,24,25,26,27,28,29,31,32,34,35,37,38,40,42,45,49,55
LSHTM,5,7,2022,10,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33,All,20,22,24,26,27,28,29,30,32,33,34,36,38,39,41,44,47,51,57.05
LSHTM,5,7,2022,11,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,20,22,24,26,27,29,30,32,33,34,36,38,40,42,45,47,50,54,62
LSHTM,5,7,2022,12,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,21,23,25,26,28,30,31,33,35,36,38,40,42,44,47,50,54,59,66
LSHTM,5,7,2022,13,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,21,24,26,28,29,31,33,34,36,38,40,42,44.35,47,50,54,57,62,70
LSHTM,5,7,2022,14,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,22,24,26,28,29,31,33,35,37,39,41,43,46,48,51,55,60,66,75
LSHTM,5,7,2022,15,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,21,24,26,28,29,31,33,35,37,40,42,45,48,51,54,57,62,68,79
LSHTM,5,7,2022,16,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,22,24,26,28.8,30,32,34,36,38,40,43,45,48.35,52,55,59,64.15,72,83
LSHTM,5,7,2022,17,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,22,25,27,29,31,33,35,37,40,42,44,47,50,54,58,62,68.15,76,88
LSHTM,5,7,2022,18,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,43,All,23,26,28,30,32,34,37,38,41,43,46,49,53,57.3,61,65,72,81,91.05
LSHTM,5,7,2022,19,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,46,All,23,26,29,31,33,35,37,39,43,46,49,52.4,56,60,64,69,74,84.1,100
LSHTM,5,7,2022,20,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,47,All,23,27,30,32,34,37,39,41,44,47,50,54,59,63,68,72,79.15,91,108
LSHTM,5,7,2022,21,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,49,All,24,28,30,32,34,37,39,43,46,49,53,57,61,65,71,78,86,94,113
LSHTM,5,7,2022,22,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,50,All,24,27,30,33,34,37,39,43,46,50,53,56,61,66,71,78,87,99,115.05
LSHTM,5,7,2022,23,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,50,All,23.95,27,30,33,35,38,40,43,46,50,54,59,63,68.3,74,81,90,99.1,119.05
LSHTM,5,7,2022,24,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,51,All,24,28,31,33,36,38,41,45,47,51,55,60,65,71,77,85,93,102,125
LSHTM,5,7,2022,25,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,54,All,24,29,31,34,36.75,39,42,46,50,54,59,61,68,74,79.25,88,96,110,131.05
LSHTM,5,7,2022,26,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,56,All,25,29,31,34,38,41,44,47,51,56,59,65,70,78,86,93,102,115.1,140.05
LSHTM,5,7,2022,27,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,59,All,26,30,33,36,38.75,41,45,49,55,59,64,69.4,75,82,88,97.2000000000001,106.15,121,147.05
LSHTM,5,7,2022,28,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,60,All,26,29,33,36,40,44,47,51,56,60,64,71,77,84,91,103,112.15,129,156
LSHTM,5,7,2022,29,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,62,All,25,29,33,36,39,43,46,51,55,62,67,73,80,87,93.25,104,117,132.1,158
LSHTM,5,7,2022,30,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,62,All,26,30,32,36,39,43,47,51,56,62,68,74.4,81.35,88.3,95,107,119,135.1,163
LSHTM,5,7,2022,31,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,63,All,25,30,34,37,40,44.7,49,52,58,63,69,77,83,90,101,109,124,142,169.05
LSHTM,5,7,2022,1,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,65,All,27,31,34,38,42,45,50,54.6,60,65,71,79,87,95,104,114,129.15,146.1,182
LSHTM,5,7,2022,2,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,68,All,26,31,35,39,43,46,51.65,56.6,61,68,76,83,90.35,100,108,120,132,149.2,192.15
LSHTM,5,7,2022,3,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,71.5,All,27.95,32,36,42,46,50,54,59.6,65,71.5,78,86.4,94,102,114,127,139.15,161,201
LSHTM,5,7,2022,4,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,72.5,All,28,33,38,42,45,50,55,59,65,72.5,81,89.4,98,108,117.25,131,145.15,167,202.15
LSHTM,5,7,2022,5,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,73,All,27,32,35,40,45,49,55,60,65,73,81,88,97,105,115.5,132,149,169.1,203.2
LSHTM,5,7,2022,6,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,74,All,29,32,37,40,44,49,54,59.6,67,74,82,91,101,109,119.25,133,152,176.2,212
LSHTM,5,7,2022,7,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,76,All,28,33,36,40.8,46,50,56,63,70,76,84,94.4,103,113,126,138,153,178.1,221
LSHTM,5,7,2022,8,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,77,All,29,34,38,43,47,51,58,64,70,77,86,96,108,117,130,141,161,182,228.1
LSHTM,5,7,2022,9,8,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,79,All,29,34,39,44,48,54,60,65,72,79,88,96.4,110.35,123,133,146.2,166.15,190,235
