Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,17,1,2023,31,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18.2,20,22,24
LSHTM,17,1,2023,1,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,1,1,3,5,6,7,8,9,10,11,13,13.4,15,16,17,18,19,21,23
LSHTM,17,1,2023,2,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,1,1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,19,21,24
LSHTM,17,1,2023,3,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,0,1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,21,24
LSHTM,17,1,2023,4,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,1,2,3,4,5.69999999999999,7,8,9,10,11,13,13,14,15,17,18,20,23
LSHTM,17,1,2023,5,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,1,1,2,4,5,6,8,9,10,11,12,13,14,16,17,19,20,23
LSHTM,17,1,2023,6,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,1,1,2,3.75,4,6,7,8,10,10,12,13,14,15,17,18,20,23
LSHTM,17,1,2023,7,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,0,1,1,2,3,5,6,7,8,9,10,11,12,13,15,16,18,20,23
LSHTM,17,1,2023,8,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,1,1,2,3,4,6,7,8,10,11,12,13,14.3,15,17,18,20,23
LSHTM,17,1,2023,9,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,0,1,1,2,3,4,5,7,8,9,10,11,12,13,15,16,18,20,23
LSHTM,17,1,2023,10,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,1,1,2,3,5,6,7,8,9,10,11,13,14,16,17,19.1,22
LSHTM,17,1,2023,11,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,1,1,2,3,4,6,7,8,9,10,11,13,14,16,17,18,21
LSHTM,17,1,2023,12,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,1,1,2,3,4,6,7,8,9,10,11,13,14,16,17,19,21
LSHTM,17,1,2023,13,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,1,1,2,3,4,5,7,8,9,10,11,12,14,15,17,19.1,22
LSHTM,17,1,2023,14,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,1,1,2,2,4,5,6,7,8,10,11,12,14,16,17,19,22
LSHTM,17,1,2023,15,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,0,1,2,2,3,5,6,7,8,9,11,12,13,15,17,19,22.05
LSHTM,17,1,2023,16,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,1,1,1,2,3,5,6,7,8,9,10,12,13,15,16,18,22
LSHTM,17,1,2023,17,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,2,3,4,5,6,8,9,10,12,13,14,17,19,21
LSHTM,17,1,2023,18,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,0,1,1,2,3,4,5,7,8,9,10,12,13,14,16,18,21
LSHTM,17,1,2023,19,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,2,3,4,5,6,7,9,10,11,13,15,17,19,22
LSHTM,17,1,2023,20,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,2,3,4,5,6,7,8,10,11,12,14,15,17.1,21
LSHTM,17,1,2023,21,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,2,2,3,5,6,7,8,9,11,12,14,16,18,22
LSHTM,17,1,2023,22,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,1,1,1,2,3,4,5,7,8,9,10,12,13,15.15,17,21
LSHTM,17,1,2023,23,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,1,2,3,4,6,7,8,9,10,12,14,16,18,21
LSHTM,17,1,2023,24,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,2,3,4,5,6,8,9,10,12,14,16,18,21
LSHTM,17,1,2023,25,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,2,2,4,5,6,8,9,10,11,13,15,18,21
LSHTM,17,1,2023,26,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,1,2,3,5,6,8,9,10,11.25,13,15,18,21
LSHTM,17,1,2023,27,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,2,2.60000000000002,4,5,6,7,9,10,12,13,15,17,20
LSHTM,17,1,2023,28,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,1,2,3,5,6,7,8,9.29999999999995,11,13,15,17,20
LSHTM,17,1,2023,1,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,1,1,1,2,3,4,6,7,8,10,11,13,15,17,21
LSHTM,17,1,2023,2,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,1,1,1,2,3,4,6,7,8,9,11,13,15,18,21
LSHTM,17,1,2023,3,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,0,1,1,2,3,4,6,7,8,9,11,13,15,17,21
LSHTM,17,1,2023,4,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,0,1,1,2,2.55000000000001,4,5,7,8,10,11,13,14,17,20
LSHTM,17,1,2023,5,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,0,1,1,2,3,4,5,6,8,9,11,12.2,15,18,21
LSHTM,17,1,2023,6,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,1,1,2,3,3,5,6,8,9,11,12,14,17,21
LSHTM,17,1,2023,7,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,4,All,0,0,0,0,0,1,1,2,3,4,5,6,8,9,11,12,15,17,21
LSHTM,17,1,2023,8,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,1,1,1,2,3,4.45000000000005,6,7,9,11,12.2,15,17,20
LSHTM,17,1,2023,9,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,1,1,1,2,3,4,6,7,9,11,13,14.15,17.1,20
LSHTM,17,1,2023,10,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,5,6,7,9,10,12,14,17,20
LSHTM,17,1,2023,11,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,6,7,9,10,12,15,18,20
LSHTM,17,1,2023,12,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,6,7,8,10,12,14,16,20
LSHTM,17,1,2023,13,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,6,7,8,10,12,14,17,20
LSHTM,17,1,2023,14,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,5,7,8,10,12,14,17,21
LSHTM,17,1,2023,15,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,5,6,8,10,12,14,17,21
LSHTM,17,1,2023,16,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,1,1,1,2,4,5,7,8,10,11,14,16,19
LSHTM,17,1,2023,17,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,3,All,0,0,0,0,0,0,1,1,2,3,4,5,7,8,10,12,14,16.1,20
LSHTM,17,1,2023,18,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,4,5,6,8,10,12,14.15,17,20
LSHTM,17,1,2023,19,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,5,6,8,9,11,13,16,20
LSHTM,17,1,2023,20,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,1,1,1,2,4,5,6,8,10,11,13,16,20
LSHTM,17,1,2023,21,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,6,7.29999999999996,9,12,14,16,20
LSHTM,17,1,2023,22,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,5,6,8,10,12,14,17,20
LSHTM,17,1,2023,23,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0.649999999999977,1,1,2,3,5,6,8,10,11,14,16,20
LSHTM,17,1,2023,24,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,6,8,10,12,14,17,20
LSHTM,17,1,2023,25,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,6,7,9,11,13,16,20
LSHTM,17,1,2023,26,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,5,7,9,12,13,16,19
LSHTM,17,1,2023,27,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,5,6,8,10,11,13,16,20
LSHTM,17,1,2023,28,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,6,7,9,11,14,16,20
LSHTM,17,1,2023,29,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,5,6,7,9,11,13,16,20
LSHTM,17,1,2023,30,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,1,1,2,3,4,5,7,9,12,13,16,19
LSHTM,17,1,2023,31,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,6,8,10,11,13,16,20
LSHTM,17,1,2023,1,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,2,All,0,0,0,0,0,0,0,0,1,2,3,4,6,7,9,11,13,16,19
LSHTM,17,1,2023,2,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,6,8,9,11,13,16,20
LSHTM,17,1,2023,3,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1.5,All,0,0,0,0,0,0,0,0,1,1.5,3,4,6,7,9,11,13,16,20
LSHTM,17,1,2023,4,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,3,4,6,8,9,11,13,16,20
LSHTM,17,1,2023,5,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,3,4,6,7,9,11,13,16,20
LSHTM,17,1,2023,6,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,3,4,5,7,9,11,13,17,20
LSHTM,17,1,2023,7,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,5,7,9,11,13,16,20
LSHTM,17,1,2023,8,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,5,7,9,11,14,16,20
LSHTM,17,1,2023,9,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,5,7,9,11,13,16,20
LSHTM,17,1,2023,10,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,3.39999999999998,5,7,9,11,13,16,20
LSHTM,17,1,2023,11,4,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,1,All,0,0,0,0,0,0,0,0,1,1,2,4,5,7,9,11,13,16,20
LSHTM,17,1,2023,17,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,60,All,40,44,47.85,50,52,54,55,57,59,60,61,63,64,66,67.25,69,72,74.1,79
LSHTM,17,1,2023,18,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,59,All,38,42,45.85,48,51,52.7,54,55,57,59,60,62,63,64,66,68,71,73,78
LSHTM,17,1,2023,19,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,57,All,34.95,40,44,46,48,50,52,53,55,57,58,59,61,63,65,67,70,73,77.05
LSHTM,17,1,2023,20,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,55,All,33,37,40,44,46,48,50,51,53,55,56,58,60,61,64,66,69,72,76.05
LSHTM,17,1,2023,21,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,52,All,28,33,37,40,42,45,46,48,50,52,53,55,57,59,61,64,67,70,75
LSHTM,17,1,2023,22,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,50,All,24,29.9,34,37,40,42,44.65,47,48,50,52,54,56,58,60,63,65,69.1,73
LSHTM,17,1,2023,23,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,48,All,21,27,31.85,35,37,39,42,44,46,48,50,52,54,56,58,61,64,68,72
LSHTM,17,1,2023,24,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,47,All,18.95,25,29,32.8,35,38,41,43,45,47,49,51,53,55,58,60,63,67,72.05
LSHTM,17,1,2023,25,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,46,All,17,23,28,31,34,37,39,42,44,46,48,50,52,54,57,60,63,66,72
LSHTM,17,1,2023,26,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,45,All,15,20.9,25,29,32,35,38,41,43,45,47,49,51,54,56,59,62,66,71
LSHTM,17,1,2023,27,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,43,All,11,19,23,27,30.75,34,36,39,41,43,45,47,50,52,55,57,60,64.1,71
LSHTM,17,1,2023,28,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,42,All,8,14.9,19,24,27,30,33,36,38,42,43,46,48,50,53,55,59,62,68
LSHTM,17,1,2023,29,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,39,All,5,12,17,22,26,28,31,34,36,39,42,44,47,50,52,55,58,63,68
LSHTM,17,1,2023,30,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,38,All,4.95,9.90000000000001,15,19,24,28,30,32,36,38,40.45,43,46,48,52,55,59,63,71
LSHTM,17,1,2023,31,1,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,37,All,5,8,14,19,22,26,29,32,34,37,39,42,45,47.3,50,54,57,61,68
LSHTM,17,1,2023,1,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,35,All,4,7.90000000000001,11,17,20,24,27,30,33,35,37.45,41,44,47,50,54,58,61,66
LSHTM,17,1,2023,2,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,35,All,3,6,11,16,20,24,26,30,33,35,38,40,43,46,50,53,57,61,68
LSHTM,17,1,2023,3,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,34,All,2,5,9,13,17,21,25,28,30,34,37,39,43,45,48,52,55.15,61,67
LSHTM,17,1,2023,4,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,32,All,2,4,7,12,16,19,22,26,28,32,35,38,40.35,43,47,50,54,58,65
LSHTM,17,1,2023,5,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,30,All,2,4,6,9,14,18,21,25,28,30,33,36,39,42,46,50,54,58,65
LSHTM,17,1,2023,6,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,30,All,2,3,5,8,12,15,19,23,27,30,32,36,38,42,45,48,53,57,65
LSHTM,17,1,2023,7,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,29,All,2,4,6,8,12,15,19.65,22.6,25,29,32,34,37.35,41,45,49,52,58,66
LSHTM,17,1,2023,8,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,28,All,2,3,5,8,11,15,18,22,25,28,31,34,36.35,40,44,48,52,57,63
LSHTM,17,1,2023,9,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,27,All,2,3,4,6,9,13,17,20,24,27,30,33,36,40,44,48,52.15,57,65
LSHTM,17,1,2023,10,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,25,All,1,2,3,5,8,12,16,19,23,25,29,32,36,39,42,47,51,56,63
LSHTM,17,1,2023,11,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,24,All,1,2,2,4,6,10,14,18,21,24,27,31,34,37,41.25,45,52,56,63
LSHTM,17,1,2023,12,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,24,All,1,2,2,3,5,9,13,16,20,24,27,31,34,37,41,44.2,50,56,63
LSHTM,17,1,2023,13,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,23,All,1,2,2.84999999999999,3,5,8.69999999999999,12,16,20,23,26,30,33,37,40,44,50,57,62
LSHTM,17,1,2023,14,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,23,All,1,2,3,4,5,8,11,14.6,18,23,26,29,32,36,40,44,50,55.1,63
LSHTM,17,1,2023,15,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,21,All,1,2,3,4,5,7,10,14,18,21,24,29,33,37,40,45,49,54,63
LSHTM,17,1,2023,16,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,21,All,1,1,2,3,4,7,10,14,17,21,24,27,31,35,39,44,49,55,63
LSHTM,17,1,2023,17,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,19,All,0,1,2,2,3,6,9,12,15,19,24,27,31,35,39,43,48,54,61
LSHTM,17,1,2023,18,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,18,All,0,1,1,2,3,4,7,11,15,18,22,26,30,34.3,38,43,48,53,61
LSHTM,17,1,2023,19,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,17,All,0,1,1,2,3,3,6.64999999999998,10,14,17,21,25,29,33.3,37,42,45.15,53,63
LSHTM,17,1,2023,20,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,18,All,0,1,1,2,3,4,6,9,13,18,21,25,28,33,37,41,47,52,60
LSHTM,17,1,2023,21,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,16.5,All,0,1,2,2,3,4,6,9,13,16.5,21,24,27,31.3,36,41,47,53.1,61.05
LSHTM,17,1,2023,22,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,17,All,0,1,2,2,3,4,5,8,12,17,20,24.4,28.35,32,37,42,46,53,60
LSHTM,17,1,2023,23,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,16,All,0,1,1,2,2,3,5,8,13,16,20,24,27.35,31,35,39,46,52,60.05
LSHTM,17,1,2023,24,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,16,All,0,0,1,1,2,3,4,7,11,16,18,22,27,31,36,40,45,52,61
LSHTM,17,1,2023,25,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,14,All,0,0,1,1,2,2,4,6,10,14,18,21,25.35,30,34,40,45.15,51,60
LSHTM,17,1,2023,26,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,13,All,0,0,1,1,2,2,3,6,9,13,17,22,25,29,33.25,40,45,52,60
LSHTM,17,1,2023,27,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,13,All,0,0,1,1,2,2,3,6,9,13,17,21,24,29,34,38,44,50,59
LSHTM,17,1,2023,28,2,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,13,All,0,0,1,1,2,2,4,5,8,13,17,20,24,29,34,39,45,51,58.05
LSHTM,17,1,2023,1,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,12,All,0,0,1,1,2,2,3,5,8,12,16,20.4,24,28,33,38,44,50.1,61.05
LSHTM,17,1,2023,2,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,12,All,0,0,1,1,2,2,3,5,8,12,16,19,24,28.3,34,38,43,50,59
LSHTM,17,1,2023,3,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,11,All,0,0,1,1,1,2,3,4,8,11,14,19,23,28,33,38,43,49,60
LSHTM,17,1,2023,4,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,12,All,0,0,0,1,1,2,2,3,6,12,15,19,23,27,31,36,43,49,57.05
LSHTM,17,1,2023,5,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,11,All,0,0,0,1,1,2,2,4,6,11,14,18,22,27,31,37,43,49,60
LSHTM,17,1,2023,6,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,0,0,1,1,2,2,3,6,10,13,17.4,22,27,31,37,43,49,58
LSHTM,17,1,2023,7,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,10,All,0,0,0,1,1,2,2,3.60000000000002,6,10,13,16,21,25,31,37,42,48,59.05
LSHTM,17,1,2023,8,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,9,All,0,0,1,1,1,2,2,3,5,9,13,17,21,26,31,36,41.15,48,58
LSHTM,17,1,2023,9,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,9,All,0,0,0,1,1,2,2,3,5,9,13,17,21,25,31,36,42,49,57
LSHTM,17,1,2023,10,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,0,1,1,1,2,3,4,8,13,17,21,26,30,36,42,49,59
LSHTM,17,1,2023,11,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,8,All,0,0,0,0,1,1,2,2,4,8,12,16,20.35,24,30,35,41,48,57
LSHTM,17,1,2023,12,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,0,0,1,1,2,2,4,7,11,16,21,26,30,35,41,48,59.05
LSHTM,17,1,2023,13,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,0,0,1,1,2,2,4,7,11,15,20,24,29,34.2000000000001,41,47,57
LSHTM,17,1,2023,14,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,7,All,0,0,0,1,1,1,2,2,4,7,11,15,20,25,30,36,42,49,61
LSHTM,17,1,2023,15,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,1,1,1,2,2,4,6,10.45,14.4,20,24,29.25,35,41,46,57.05
LSHTM,17,1,2023,16,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,0,1,1,1,2,3,6,10,14,19,24,29,35,41,47,58
LSHTM,17,1,2023,17,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,6,All,0,0,0,0,1,1,1,2,3,6,9,14,19,24,27,34,39.15,45.1,55
LSHTM,17,1,2023,18,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,0,1,1,2,3,5,9,13,18,23,28,34,40,47,56
LSHTM,17,1,2023,19,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,0,1,1,1,2,5,9,14,18,23,29,33,39,46,56
LSHTM,17,1,2023,20,3,2023,London,mv_prev,EpiNow,MTP,Cases,2.0,5,All,0,0,0,0,1,1,1,2,2.55000000000001,5,9,14,18,24,28,33,39,48,56
