Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,3,1,2023,3,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,24,27,29,31,32,33,34,36,37,39,40,41,43,45,47,48.2000000000001,52,55.1,61.05
LSHTM,3,1,2023,4,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,25,27.9,29,31,33,34,35,37,38,39,41,43,45,46,49,51,54,58,64.05
LSHTM,3,1,2023,5,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,41,All,25,28,30,32,34,35,37,39,40,41,43,45,47,48,51,53,57,61.1,68
LSHTM,3,1,2023,6,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,26,28,30,32,34,36,37,39,40,42,44,46,48,50,52,55,58,63,69
LSHTM,3,1,2023,7,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,43,All,25,29,31,32,34,36,38,39,41,43,45,46,48,50,52,55,59,63,70.05
LSHTM,3,1,2023,8,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,43,All,26,29,31,33,35,37,38,40,42,43,45,47,50,52,54,58,62,66,75
LSHTM,3,1,2023,9,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,46,All,26,29.9,32,34,36,38,40,41,43.55,46,48,50,52,55,57,61,65,70,79
LSHTM,3,1,2023,10,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,47,All,27,30.9,33,35,37,39,40,43,45,47,49,52,55,57,59,64,68,73,84
LSHTM,3,1,2023,11,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,49,All,27,31,34,36,38,41,42,44,47,49,51,54,56,58,61,65,70,77,86.05
LSHTM,3,1,2023,12,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,50,All,27,31,33,36,39,41,43,46,48,50,53,55.4,58,61,64,68,74,79.1,91
