Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,28,2,2023,28,2,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,8,9,10,11,12,12,13,14,14,15,15,16,17,17,18,19,20,22,24
LSHTM,28,2,2023,1,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,15,All,7,8,9,10,11,12,12.65,13,14,15,15,16,17,17,18,19,20,22,24.05
LSHTM,28,2,2023,2,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,14,All,6,8,9,10,11,12,12,13,14,14,15,16,17,17,18,19,20,21,24
LSHTM,28,2,2023,3,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,14,All,5,7,8,9,10,11,12,12,13,14,14,15,16,17,17,19,19.15,21,24
LSHTM,28,2,2023,4,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,4,6,7,9,10,10,11,12,12,13,14,15,15,16,17,18,19,21,24
LSHTM,28,2,2023,5,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,4,6,7,8,9,10,11,11,12,13,14,15,15,16,17,18,20,22,24
LSHTM,28,2,2023,6,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,3,5,7,8,9,9,10,11,12,12,13,14,15,15,16,18,19,21,24
LSHTM,28,2,2023,7,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,13,All,3,4,7,7.80000000000001,8,9,10,11,12,13,13,14,15,16,17,18,19,21,24
LSHTM,28,2,2023,8,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,2,4,6,7,8,9,10,11,11,12,13,14,15,16,17,18,20,21,25
LSHTM,28,2,2023,9,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,12,All,2,4,5,7,8,9,10,11,11,12,13,14,15,16,17,18,20,21,25
LSHTM,28,2,2023,10,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,2,3,4,6,7,8,9,10,10,11,12,13,14,15,16,18,19,21,25
LSHTM,28,2,2023,11,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,24
LSHTM,28,2,2023,12,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,6,7,8,8,9,10,11,12,13,14,15,16,18,20,24
LSHTM,28,2,2023,13,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,19,21,25
LSHTM,28,2,2023,14,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,11,All,1,2,3,4,5,6,7,8,10,11,12,12,13,14,16,17,18,20.1,25
LSHTM,28,2,2023,15,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,21,25
LSHTM,28,2,2023,16,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18.15,21,25
LSHTM,28,2,2023,17,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,10,All,1,1,2,3,4,5,6,8,9,10,11,12,13,14,15,17,18.15,21,24
LSHTM,28,2,2023,18,3,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,9,All,1,1,2,3,3,4,6,7,8,9,10,11,12,13,15,16,18,20,24
