Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,22,2,2022,22,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,22,24,25,26,27,28,29,30,31,31,32,33,34,35,35,37,38,40,42
LSHTM,22,2,2022,23,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,21,23,24,25,26.75,28,28.65,29,30,31,31,32,33,34,35,36,37,40,42
LSHTM,22,2,2022,24,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,18,21,23,24,26,27,28,29,29,30,31,32,33,34,35,36,37,39,41
LSHTM,22,2,2022,25,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29.5,All,17,19,21,23,24,25.7,27,28,29,29.5,31,31,32,33,34,35,37,38.1,40.05
LSHTM,22,2,2022,26,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,15,18,21,22,24,25,26,27,28,28,30,31,31,32,33,35,36,37.1,40
LSHTM,22,2,2022,27,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,13,17,20,22,23,25,26,27,28,28,29,30,31,32,33,34,36,38,40
LSHTM,22,2,2022,28,2,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,11,17,19.85,21,23,24,25,26,27,28,29,30,31,32,33,34,36,38,40
LSHTM,22,2,2022,1,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,10,15,19,20,22,23,24.65,26,27,28,29,30,31,32,33,34,36,38,41
LSHTM,22,2,2022,2,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,9.95,14,17,20,21,23,24,25,26.55,28,29,30,31,32,33,34,35,37.1,41
LSHTM,22,2,2022,3,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27,All,7.95,13,17,19,21,23,24,25,27,27,28,29,30,31,32,33,35,37,40
LSHTM,22,2,2022,4,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27,All,6,11,15,18,20,22,23,24,26,27,28,29,30,31,32,34,35,37,40
LSHTM,22,2,2022,5,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5,10,13.85,17,19,21,23,24,25,26,27,29,30,31,32,34,35,37,40
LSHTM,22,2,2022,6,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,5,8,13,16,19,21,22,23,24,25,26,28,29,30,31,33,35,36.1,40
LSHTM,22,2,2022,7,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5,7.90000000000001,12,16,19,20,22,23,24,26,27,28,29,31,32,33,35,36,39
LSHTM,22,2,2022,8,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,5,7,12,16,18,20,21,23,24,25,26.4500000000001,28,29,30,32,33,35,38,40
LSHTM,22,2,2022,9,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25.5,All,4,7,11,14,17,19,21,23,24,25.5,27,28,29,30,32,33,35,38,40
LSHTM,22,2,2022,10,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,7,10,14,17,19,21,22,24,25,26,28,29,30,31,33,35,37,40
LSHTM,22,2,2022,11,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,3,5,9,13,16,18,20,21,23,24,25,27,28,29.3,31,33,35,37,40.05
LSHTM,22,2,2022,12,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,3,5,8,11,14,16,19,21,22,24,25,26.4,28,29,31,32,34,36,39
LSHTM,22,2,2022,13,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,2,5,7.84999999999999,11,14,16,19,21,22,23,25,27,28,29.3,31,32,34,36,39
LSHTM,22,2,2022,14,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,3,5,7,10,14,16,19,20,21.55,23,25,26,27,29,30,32,33,35,38
LSHTM,22,2,2022,15,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,3,5,8,10,14,16,18,20,22,24,25,27,28,30,31,32.2,35,36,40
LSHTM,22,2,2022,16,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,2,4,7,9,12,15,18,21,22,24,26,27,28,29,31,32,34,36,40
LSHTM,22,2,2022,17,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,2,4,6,9,12,14,17,20,22,23,25,26,28,29,31,32,34,36,40
LSHTM,22,2,2022,18,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,3,5,8,10,14,16,19,21,22,24,26,27,29,30,32,33,36,39
LSHTM,22,2,2022,19,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,4,5,7,10,14,16,19,20,22,23,25,27,28,30,31,32,35,39.05
LSHTM,22,2,2022,20,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,3,5,7,9,12,16,18,20,22,23,25,27,28,29,31,33,35,39
LSHTM,22,2,2022,21,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,3,5,7,9,12,15,17,20,22,24,25,27,28,30,31.2,33.15,36,40
LSHTM,22,2,2022,22,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,3,5,7,10,12,15,18,20.55,22,24,25,27,28,30,31,33,35,39
LSHTM,22,2,2022,23,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,2,3,4,6,9,12.7,15,17.6,20,22,24,25,27,29,30,32,34,36,39
