Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,28,6,2022,28,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,17,19,21,22,22,23,24,25,25,26,27,28,29,30,31,32,33,35,38
LSHTM,28,6,2022,29,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,17.95,20,21,22.8,24,25,25,26,27,28,29,30,30,31,32,34,35,37,39
LSHTM,28,6,2022,30,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,19,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,38,40,43
LSHTM,28,6,2022,1,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,19,21,22,24,25,26,27,28,29,29,30,31,32.35,34,36,37,39,42,46
LSHTM,28,6,2022,2,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,19,22,23,24,25,26,27,28,29,31,32,32,34,35,37,39,41,44,48
LSHTM,28,6,2022,3,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,20,22,23,25,26,27,28,29,30,32,33,34,35,37,39,41,43,46,51
LSHTM,28,6,2022,4,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,20,23,24,25,27,28,29,30,31,32,34,35,37,38,40,42.2000000000001,45,50,56
LSHTM,28,6,2022,5,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,20,23,24,26,28,29,30,32,33,34,36,38,40,42,44,47,50,54,61
LSHTM,28,6,2022,6,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,21,24,26,27,29,30,31,33,34,36,38,40,42,44,47,50,54,58,65
LSHTM,28,6,2022,7,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,37,All,22,24,26,28,29,31,32,34,35,37,39,41,43,45,49,52,55,62,70.05
LSHTM,28,6,2022,8,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,21,24,26,28,29,31,33,34,36,38,41,43,45,48,50.25,54,58,63.1,73.05
LSHTM,28,6,2022,9,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,21,24,26,28,29,31,33,35,37,38,41,43,46,48,52,55,62,68,77
LSHTM,28,6,2022,10,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,41,All,22,24,27,29,30,32,34,36,39,41,43,46,49,52,56,59.2000000000001,64,71,83
LSHTM,28,6,2022,11,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,22,25,27,29,31,33,35,38,39.55,42,45,48,52,54.3,59,63,68.15,76,86
LSHTM,28,6,2022,12,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,45,All,23,26,28,30,33,35,37,39,41,45,47,51,55,58,63,67,72,80,93
