Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,21,6,2022,21,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,17,All,10,11.9,13,14,14,15,15,16,16,17,18,18,19,20,20,21,22,24,26
LSHTM,21,6,2022,22,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,18,All,11,12,13,14,15,16,16,17,17,18,19,19,20,21,21,23,23.15,25,28
LSHTM,21,6,2022,23,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,18,All,11,12,13,14,15,16,16,17,18,18,19,20,21,22,23,24,25,27,30
LSHTM,21,6,2022,24,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,19,All,11,13,14,15,16,16,17,18,18,19,20,20.4,22,22,23,24,26,28,32
LSHTM,21,6,2022,25,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,19,All,11,13,14,15,15,16,17,18,19,19,20,21,22,23,24,25.2000000000001,27,30,34
LSHTM,21,6,2022,26,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,20,All,11,13,14,15,16,17,18,18,19,20,20,21,23,24,25,26,29,31,36
LSHTM,21,6,2022,27,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,21,All,11,13,14,15,16,17,18,19,20,21,21,23,24,25,26,29,31,35,41
LSHTM,21,6,2022,28,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,12,14,15,16,17,18,19,20,20,22,22,24,25,26,28,30,32,35,41
LSHTM,21,6,2022,29,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,12,14,15,16,18,19,20,21,22,23,24,25,27,28.3,30,32,35,40,48
LSHTM,21,6,2022,30,6,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,13,14,16,17,18,19,20,21,22,23,24,25,27,29,32,34,38,42,49.05
LSHTM,21,6,2022,1,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,13,14,16,17,18,19,20,21,22,23,25,26,28,30,33,36,38.15,43,53
LSHTM,21,6,2022,2,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,13,15,16,17.8,19,20,21,22,23,24,26,27,29,32,34,36.2,40,46,56
LSHTM,21,6,2022,3,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,13,14,16,17,18,20,21,22,24,25,26,28,30,32,35,39,44,50.1,62
LSHTM,21,6,2022,4,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,14,16,17,18,20,21,22,23,24,26,28,30,32,35,37,42,46,52,65
LSHTM,21,6,2022,5,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,13,16,17,19,20,21,23,24,26,28,29,31,33,37,40,44.2,49,56,67.05
LSHTM,21,6,2022,6,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27.5,All,14,16,17,19,20,22,23,24,26,27.5,30,32,35,38,41.25,47,53,60,73
LSHTM,21,6,2022,7,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,14,16,18,20,21,23,24,26,27,29,31.4500000000001,34,36.35,40,45,51,56.15,63,76
LSHTM,21,6,2022,8,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,14,16,17,19,21,22,24,25,27,29,31,34,37,41,46,50.2000000000001,57,66,83
LSHTM,21,6,2022,9,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,13.95,15,17.85,19,20,22,24,26,28,30,33,35,38,42,47,52,59,69,86.05
LSHTM,21,6,2022,10,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31.5,All,14,16,18,19,21,23,25,27,29,31.5,34,36,40,44,50,55,62,73.1,91.05
LSHTM,21,6,2022,11,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33,All,14,17,19,20,22,24,26,28.6,31,33,36,39,42.35,47,52,57,68,77.1,97
LSHTM,21,6,2022,12,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,14,16,19,21,23,25,27,29,32,34,37,40,45,49,54,62,71,82,102.1
LSHTM,21,6,2022,13,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,15,18,19,21,23,26,28,30,33,36,40,45,49,53,58,66,75,88,110
LSHTM,21,6,2022,14,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36.5,All,15,17,19,22,24,26,28,31,34,36.5,40,44.4,48.35,54,61,69.2000000000001,78,90.1,113.1
LSHTM,21,6,2022,15,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,37,All,14.95,17,19,21,23,26,29,31,34,37,40,45,50,56,63.25,72,81,96.1,120
LSHTM,21,6,2022,16,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,15,18,20,22,24,26,29,32,35,38,41,46,50,55.3,63,74,84,98,123
LSHTM,21,6,2022,17,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,15,18,20,22,25,27,30,33,36,40,44,48,52,60,68,76,88,103.1,136.05
LSHTM,21,6,2022,18,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,15,18,21,23,25,28.7,31,34,37,40,45,51,56,63,72,83,94.15,109,138
LSHTM,21,6,2022,19,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,44,All,16,18,21,23,26,29,32,35.6,39,44,47,52,59,67,73,84.2000000000001,99,114,147.05
LSHTM,21,6,2022,20,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,44.5,All,15,18.9,22,24,26,29,33,37,40,44.5,50,55,61.35,70,80,89,105,120.1,157
LSHTM,21,6,2022,21,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,46,All,16,19,22,24,27,31,34,37,42,46,51,55,63,70,79,92,107.15,127.1,161.15
LSHTM,21,6,2022,22,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,47,All,16,18,21,24,27,30,34,38,42,47,52,58,65,73,81,92,109.15,129.1,166.05
LSHTM,21,6,2022,23,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,48,All,16,19,22,25,28,31,35,38,43,48,53,59,65,75,83.25,97.4000000000001,114,133.1,170
LSHTM,21,6,2022,24,7,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,48,All,17,19,22,25,28.75,32,35,39,44,48,52.4500000000001,59.4,66,75,88,100,115,142,176.15
