Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,1,3,2022,1,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,15,16,18,19,19,20,21,21,22,22,23,24,25,25,26,27,28,29,31
LSHTM,1,3,2022,2,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,15,17,18,19,20,20,21,21,22,23,23,24,25,26,27,28,29,30,32
LSHTM,1,3,2022,3,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,15,17,18,19,20,20,21,22,22,23,23,24,25,26,26,27,28,30,32
LSHTM,1,3,2022,4,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,14,16,17,18,19,20,20,21,22,23,23,24,25,26,26,27,28,30,32.05
LSHTM,1,3,2022,5,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,13,16,17,18,19,20,21,21,22,22,23,24,24,25,26,27,29,31,33.05
LSHTM,1,3,2022,6,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,14,16,17,18,19,20,21,21,22,23,24,24,25,26,27,28,29,31,34
LSHTM,1,3,2022,7,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,14,16,17,18,19,20,21,22,22,23,24,25,25,26,28,29,31,33,35
LSHTM,1,3,2022,8,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,16,17,18,20,20,21,22,23,24,24,25,26,27,28,29,31,33,37
LSHTM,1,3,2022,9,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,16,18,19,20,20,21,22,23,24,25,26,27,28,29,30,32,34.1,39
LSHTM,1,3,2022,10,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,16,17,19,20,20,21,22,23,24,25,26,27,28,29,31,32,35.1,39.05
LSHTM,1,3,2022,11,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,13,15,17,18,19,20,21,22,23,24,24,25,26,27.3,29,30,33,35,38
LSHTM,1,3,2022,12,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23.5,All,13,14.9,16,17,19,20,21,22,22.55,23.5,24,25,26,27,29,30,32,36,40.05
LSHTM,1,3,2022,13,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,13,14.9,16,17,19,20,21,21,22,23,24,25,26,28,29,30,33,36,40
LSHTM,1,3,2022,14,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,11.95,15,17,18,20,21,22,22,23,24,25,26.4,28,29,30,32,34,37,44
LSHTM,1,3,2022,15,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,12,15,17,18,20,20,21,22,24,25,26,27,28,30,31,33,36,40,46
LSHTM,1,3,2022,16,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,12,15,17,18,19,21,22,23,24,25,26,27,29,30,32,34,37,41,49.05
LSHTM,1,3,2022,17,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,11,15,17,18,20,21,22,23,24,25,26,28,29,31,32.25,34,37,41,51
LSHTM,1,3,2022,18,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,11,14,16,18,19,20,22,23,23,24,25,27,28,30,32,34,38,42,50
LSHTM,1,3,2022,19,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,10,14,16,17.8,19,20,21,22,23,24,25,26,28,29,31,34,38,43,51
LSHTM,1,3,2022,20,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,10,14,16,18,19,20,22,22,23,25,25.4500000000001,27,28,30,31.25,34,38,44,52.05
LSHTM,1,3,2022,21,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,9,13,16,18,19,20,21,22,23,25,26,27,29,30,33,35,39,46,55
LSHTM,1,3,2022,22,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,9,13,16,18,19,21,22,23,24,25,27,28,30,31,33,36,40,46.1,57.05
LSHTM,1,3,2022,23,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,9,14,16,18,19,21,22,23,24,25,26,28,30,32,34,37,41,47.1,61
LSHTM,1,3,2022,24,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,9,14,16,18,19,20,22,23,24,26,27,29,30,32,35,38,43,50,61
LSHTM,1,3,2022,25,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,8.95,14,16,17,19,20,21,22,24,25,26,28,29,31,34,37,42.15,50,62
LSHTM,1,3,2022,26,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,8,13,15,17,18,20,21,22,23,25,26,28,30,32,35,38,43,49,65
LSHTM,1,3,2022,27,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,8,12,15,17,19,20,22,23,24,25,26,28,30,32,34.25,38,41,51,64
LSHTM,1,3,2022,28,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,7,12,15,17,18,20,21,23,24,25,27,29,31,33,36,39,44.15,52,66
LSHTM,1,3,2022,29,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,8,12,15,17,19,20,22,23,24,25,27,28,30,33,37,40,45,54,68
LSHTM,1,3,2022,30,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25.5,All,7,12,15,17,18.75,20,22,23,25,25.5,27,29,30,33,37,42,48,56,73
LSHTM,1,3,2022,31,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,7,12,15,17,18,20,22,23,24,26,27,29,31,35,38,42,47,58,74
LSHTM,1,3,2022,1,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,5.95,12,15,16,18,20,21,23,24,25,27,29,31,34,37,41,48,57,76
LSHTM,1,3,2022,2,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,6,11,14,16,18,19,21,22,24,25,27,29,30.35,33,37,41,48.3,57,75.05
LSHTM,1,3,2022,3,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,5,11,15,16,18,19,21,22,24,25,27,29,31,34.3,38,42,48,56,80
LSHTM,1,3,2022,4,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5.95,11,14,16,18,20,22,23,24,26,27,30,31,34,38.25,42,48,61,81
LSHTM,1,3,2022,5,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,6,10,14,16,18,19,21,22,24,26,27,30,33,36,39,44,51,62.1,82.05
LSHTM,1,3,2022,6,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5,11,14,16,18.75,20,21,23,25,26,28,30,33,35,40.25,46,53,63.1,86
LSHTM,1,3,2022,7,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5,10,13.85,16,18,19,21,22,24,26,28,30,32,35,40,44,53,63,85
LSHTM,1,3,2022,8,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,10,13,15,17,19,20.65,22,24,25,27,29,31,35,39,44,52,64,89
LSHTM,1,3,2022,9,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,4,9,13,16,17,19,21,23,24,26,27,29,31,35,40,44.2,50,63,86.0999999999999
LSHTM,1,3,2022,10,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,9,13,15,17,19,20.65,22,23,25,27,30,32,35,39.25,44,51,64,87.05
LSHTM,1,3,2022,11,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,5,9,12,15,18,19.7,21,23,24,26,28,29,32,35,38,46,53,65,88.0999999999999
LSHTM,1,3,2022,12,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,4.95,9,12,15,17,19,21,23,24,26,28,30,33,36,41,48,57,69,95.05
LSHTM,1,3,2022,13,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,4,9,13,15,17,19,21,22,24,26,28,30,33,36.3,41,47,55,70,100.1
LSHTM,1,3,2022,14,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,4,8,12,15,17,19,21,22.6,25,26,28,31,33,37.3,42,47,57,69,103.05
LSHTM,1,3,2022,15,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,8,12,15,17,19,20,22,23,25,27,30,33,37,41,47,54,68,99.05
LSHTM,1,3,2022,16,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,7,11.85,15,17,19,20,22,23,25,26,29,32,35,40,46.2000000000001,55,69,102.05
LSHTM,1,3,2022,17,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,7,11,14,16,18,20,22,23,25,27,30,32,36,40,46,55.15,71,104
LSHTM,1,3,2022,18,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,7,11,14,16,18,20,22,23,25,27,30,33,37,42,48,57,75,107.05
LSHTM,1,3,2022,19,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,4,7,11,14,17,19,20,22,24,25,28,30,34,38,43,47.2000000000001,58,77,108.1
LSHTM,1,3,2022,20,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,7,11,14,16,19,20,22,24,25,27,30,34,37,42,50,58,75,109
LSHTM,1,3,2022,21,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,4,7,11,14,17,19,21,23,24,26,28,31,33,37,42,49,58,77.1,111.1
LSHTM,1,3,2022,22,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,6,10,13,15.75,18,19,21,23,25,27,29.4,33,36,41,48,57.15,77,114.1
LSHTM,1,3,2022,23,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,6,10.85,13,16,18,20,21,23,25,26.4500000000001,29.4,33,36,42,47,56,75,112.2
LSHTM,1,3,2022,24,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,3,6,10,13,16,18,20,21,23,24,27,29,32,36,42,49,59,76.1,114
LSHTM,1,3,2022,25,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3.95,6,10,13,15,18,19,21,23,25,27,30,33,37,42,49,58.15,75.1,115.05
LSHTM,1,3,2022,26,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,6,10,13,15,18,20,21,23,25,27,29,33,36.3,42,49,59,80,120.05
LSHTM,1,3,2022,27,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,6,10,13,16,18,20,21,23,25,28,30,34,38,43,52,63,83,116.15
LSHTM,1,3,2022,28,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,2,6,9,13,15,17,19,21,23,25,27,29.4,32.35,37.3,44,52,63.15,80,120.05
LSHTM,1,3,2022,29,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,2,5,9,12.8,15,17,19,21,23,25,27,30,33,37,43.25,51,61.15,78,119.15
LSHTM,1,3,2022,30,4,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,2,5,8,12,15,17,19,21,22.55,24,27,30,33,37,43,50,60.15,76.1,124.05
LSHTM,1,3,2022,1,5,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,3,5,8,11,14,16,18,20,23,25,27,29,33,37,42,50,62.15,76,119
LSHTM,1,3,2022,2,5,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,2,5,8,11,14,17,19,20.6,22,25,26,29,32,38,43,52,64,78,125
LSHTM,1,3,2022,3,5,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,3,5,8,12,14,16,19,21,23,24,27,30,33,37.3,44,52,63,84.1,122.15
LSHTM,1,3,2022,4,5,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,2,5,8,12,15,17,19,21,23,25,27,29,33,38,44,52.2000000000001,62,83,125.05
LSHTM,1,3,2022,5,5,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,2,4,8,11,13,16,18,20,22,25,27,29,33,37,43,52,64.15,82,132.05
