Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,20,12,2022,20,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,20,All,12,13,14,16,16,17,18,18,19,20,21,21,22,23,24,25,26,28,30
LSHTM,20,12,2022,21,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,21,All,12,13.9,15,16,17,18,18,19,20,21,21,22,23,24,25,26,27.15,29,32
LSHTM,20,12,2022,22,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,21,All,12,14,16,17,18,18,19,20,21,21,22,23,24,25,26,27,28,31,33.05
LSHTM,20,12,2022,23,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,13,15,16,17,18,19,20,21,22,22,23,24,25,25,26,28,29,31,34
LSHTM,20,12,2022,24,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22.5,All,13,15,16,17,18,19,20,21,22,22.5,23,24,25,26,27,28,30,32,35
LSHTM,20,12,2022,25,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,13,15,17,18,19,20,20,21,22,23,24,25,26,27,28,29,31,33,36
LSHTM,20,12,2022,26,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,33,35,39
LSHTM,20,12,2022,27,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,15,17,18,19,20,21,22,23,24,25,26,27,29,30,32,33,36,40
LSHTM,20,12,2022,28,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,14,16,17.85,19,20,21,22,23,24,25,26,27,29,30,31,33,35,38,42
LSHTM,20,12,2022,29,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,15,16,18,19,20,21,22,24,25,26,28,29,30,32,33,35,37,39,45
LSHTM,20,12,2022,30,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27,All,14.95,16,18,20,21,22,23,24,25,27,28,29,30,32,34,36,38,42,47.05
LSHTM,20,12,2022,31,12,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27,All,14,17,18,20,21,23,24,25,26,27,28,30,31,32,34,36,38,41,46.05
LSHTM,20,12,2022,1,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,14,17,18,20,22,23,24,25,27,28,29,30,32,33,35,37,39,43.1,49
LSHTM,20,12,2022,2,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,15,17,19.85,21,23,24,25,26,27,29,30,31,33,35,37,40,42,46,50
LSHTM,20,12,2022,3,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,15,18,20,21,22.75,24,26,27,29,30,32,33,35,36.3,38,41,44,48,55
LSHTM,20,12,2022,4,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,16,18,20,22,23,25,26,28,29,30,32,34,36,38,40,43,46,51,58
LSHTM,20,12,2022,5,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,15,18,20,21,23,25,27,28,30,31,33,34,37,39,42,44.2,48,52,60
LSHTM,20,12,2022,6,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,16,18,20,22,24,26,27,29,30,32,34,36.4,38,40,42,45,48,54,63.05
LSHTM,20,12,2022,7,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,15,18,20,23,24,26,27,29,31,32,34,36,38,40,43,46,49,54,64
LSHTM,20,12,2022,8,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33.5,All,16,19,21,23,25,27,28,30,31,33.5,36,37,39,42,44,47,51,57,66
LSHTM,20,12,2022,9,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,35,All,16,19,21,23,25,27,29,31,33,35,36,39,41,44,47,50,54,60,69
LSHTM,20,12,2022,10,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,16,19,21,24,26,28,30,33,34.55,36,39,41,43,45.3,48,51,56,64,73
LSHTM,20,12,2022,11,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,37,All,16,20,22,24,26,28,30,32,35,37,39,41,44,47,50,53,58,65,74
LSHTM,20,12,2022,12,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,16.95,20,22,25,27.75,30,32,34,36,38,40,42,45,48,51.25,56,61,65,78
LSHTM,20,12,2022,13,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,17,20,22.85,24,27,30,32,34,36,38,41,43,45.35,49,52,56,61,67,80
LSHTM,20,12,2022,14,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38.5,All,17,20,22,25,27,30,32,34,36,38.5,41,44,46,50,53,57,64,71,83.05
LSHTM,20,12,2022,15,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,40,All,17,20,23,26,28,31,32.65,35,37,40,42,45,47,51,55,59,64,72,83.05
LSHTM,20,12,2022,16,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,17,20,23,26,28,31,34,36,39,42,45,47,51,54,57,61,66,76,92
LSHTM,20,12,2022,17,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42.5,All,17,20,23.85,27,30,33,35,37,40,42.5,45,48,51,55,58,63,69,77,93
LSHTM,20,12,2022,18,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,44,All,17,20,24,27,30,32,35,37.6,41,44,47,50,54,57,60.25,64,70.15,80.1,97.0999999999999
LSHTM,20,12,2022,19,1,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,45,All,17,21,25,28,31,34,36,39,41,45,49,52,55,58,63,68,74.15,83.1,99.05
