Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,18,10,2022,18,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,36,41
LSHTM,18,10,2022,19,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,36,38,43
LSHTM,18,10,2022,20,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,16,18,19,21,22,23,24,25,25,26,27,28,30,31,32,34,37,40,45
LSHTM,18,10,2022,21,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,15,17,19,20,21,22,23,25,25,26,28,29,30,31,33,35,37,40,46
LSHTM,18,10,2022,22,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,15,17,19,20,21,22,23,24,25,26,27,29,30,31,33,35,37.15,40,46
LSHTM,18,10,2022,23,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,27,All,16,18,20,21,22,23,24,25,26,27,29,30,31.35,33,35,37,39,42,48
LSHTM,18,10,2022,24,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,28,All,16,17,19,21,22,23,24,26,27,28,29,31,32,34,36,38,41,45,51
LSHTM,18,10,2022,25,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,29,All,16,19,20,21.8,23,24,25,27,28,29,31,32.4,34,36,38,41,43,47,53
LSHTM,18,10,2022,26,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,16,18.9,20,22,23,25,26,27,28,30,32,33,35,36,39,42,45,50,57
LSHTM,18,10,2022,27,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,17,19,20,21,23,25,26,28,29,31,32,34,35,37,40,43,47,52,59
LSHTM,18,10,2022,28,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,31,All,16.95,19,20,22,23,25,26,28,29,31,32,34,35,38,40,43,46,52,60
LSHTM,18,10,2022,29,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,17,19,20,22,24,25,26,27,28,30,32,34,36,38,41,44.2,49,54,64
LSHTM,18,10,2022,30,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,30,All,17,19,20.85,22,23,25,26,28,29,30,33,35,36,38,41,45,49,55,65.05
LSHTM,18,10,2022,31,10,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,32,All,17,20,21,23,25,26,27,29,30,32,34,35,38,41,43,47.2000000000001,52,56.1,66
LSHTM,18,10,2022,1,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,33,All,17.95,20,22,24,25,26,28,29,31,33,35,37,39,43,46,49,54,61,73
LSHTM,18,10,2022,2,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,17.95,20,21,23,25,27,28.65,30,32,34,36,38,41,44,47,51.2000000000001,57,63,73.05
LSHTM,18,10,2022,3,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,17,20,22,24,26,27,29,31,33,34,36,39,42,44,48,52,57,63,75
LSHTM,18,10,2022,4,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,17,19.9,22,24,26,27,29,30,32,34,36,39,42,45,48.25,53,58,64,75
LSHTM,18,10,2022,5,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,34,All,17,19,21,23,25,27,29,30,32,34,36,38,41,44,48,52.2000000000001,58,65,76.05
LSHTM,18,10,2022,6,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,18,20,22,24,26,28,29,31,33,36,38,41,44,46,49,53,59.15,69.1,82
LSHTM,18,10,2022,7,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,36,All,17.95,20,23,25,27,29,31,32,34,36,39,42,45,48,50,55,63,72,83.05
LSHTM,18,10,2022,8,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,37,All,17,21,23,25,27,29,31,33,34,37,40,42,46,49,53,58,64.15,73,90
LSHTM,18,10,2022,9,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,17,20,23,25,27,29,31,33,35,38,41,44,47,51,56,60,66,75,88.05
LSHTM,18,10,2022,10,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38.5,All,18,21,23,25,27,29,31,33,36,38.5,41,44.4,47,51,55,60,68,77,92.05
LSHTM,18,10,2022,11,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,17.95,21,23,25,27,29,31,33.6,36,39,41.4500000000001,44,48,51,57,62,68,78,95
LSHTM,18,10,2022,12,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,38,All,17,20,22,24,26,29,31,33,36,38,41,43,46,50,56,62,68,78.1,91
LSHTM,18,10,2022,13,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39,All,17,20.9,23,25,27,29,31,34,36,39,42,45,49,53,57,62,69,78,97
LSHTM,18,10,2022,14,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,39.5,All,18,21,23,25,27,29,31,34,37,39.5,42.45,45.4,49,54,59,65,73,83,100
LSHTM,18,10,2022,15,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,41,All,17.95,21,23,25,28,30,33,35,38,41,44,47,51,56,61,67,76,86.1,105.1
LSHTM,18,10,2022,16,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42.5,All,18,21,24,26,28,30,33,36,39,42.5,45,48,51,56,63,68,77.15,88,106
LSHTM,18,10,2022,17,11,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,42,All,18,21,23,26,28,31,33,36,39,42,46,49,53,57,62.25,69,78,91,108.05
