Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,8,3,2022,8,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,14,15,16,17,18,19,19,20,21,22,22,23,24,24,25,26,27,29,31.05
LSHTM,8,3,2022,9,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,14,15,16,18,18,19,20,21,22,22,23,24,25,25,26,27,28,30,33
LSHTM,8,3,2022,10,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,14,16,17,18,19,20,21,21,22,23,24,24,25,26,27,28,29,31,34
LSHTM,8,3,2022,11,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,14,16,17,18,19,20,20,21,22,23,23,24,25,26,27,29,30,32,35
LSHTM,8,3,2022,12,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,22,All,14,16,17,18,18,19,20,21,22,22,23,24,25,25,27,28,30,32,36
LSHTM,8,3,2022,13,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,23,All,13.95,16,17,18,19,20,21,22,22,23,24,25,26,27,29,30,32,34,38
LSHTM,8,3,2022,14,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,24,All,14,16,17,19,19,20,21,22,23,24,25,26,27,29,30,32,34,37,41
LSHTM,8,3,2022,15,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,25,All,15,17,18,20,20,21,22,23,24,25,26,27,28,30,32,34,36,40,47
LSHTM,8,3,2022,16,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,15,17,19,20,21,22,23,24,25,26,27,28,30,31,33,35,39,43,49.05
LSHTM,8,3,2022,17,3,2022,East of England,mv_prev,EpiNow,MTP,Cases,2.0,26,All,15,17,19,20,21,22,23,24,25,26,28,29,30,32,34,37,40,45,52
