Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,5,9,2023,5,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,5,5,6,6,7,8,8,9,11,12,14,17,21,28,37
LSHTM,5,9,2023,6,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,6,7,8,9,10,11,12,15,18,23,27,38
LSHTM,5,9,2023,7,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,6,7,8,9,10,11,13,15,17,22,30,40
LSHTM,5,9,2023,8,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,2,3,4,4,5,5,6,6,7,7,8,9,10,12,14,17,22,28,39.05
LSHTM,5,9,2023,9,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,2,3,4,4,5,5,5,6,7,7,8,9,10,12,14,16,20,27,38
LSHTM,5,9,2023,10,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,5,5,6,6,7,8,8,9,10,12,14,17,21,28,38
LSHTM,5,9,2023,11,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,5,5,6,7,7,8,9,10,11,12.3,15,18,24,29.1,39
LSHTM,5,9,2023,12,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,6,7,8,8,9,11,12,15,18,23,30,42
LSHTM,5,9,2023,13,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,5,5,6,6,7,8,9,10,11,13,15,19,25,31,43
LSHTM,5,9,2023,14,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,7,7,8,9,10,11,13,16,20,24.15,31.1,42
LSHTM,5,9,2023,15,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,7,All,2,3,3,4,4,5,6,6,7,7,8,9,11,12,14,18,24,30,42
LSHTM,5,9,2023,16,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,4,5,6,6,7,8,8,9,11,12,14,17.2,23,31,41
LSHTM,5,9,2023,17,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,6,7,8,9,9.39999999999998,11,13,16,19,25,33,43
LSHTM,5,9,2023,18,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3.84999999999999,4,5,5,6,7,7,8,9,10,12,13.3,16,19,24.15,32,43.05
LSHTM,5,9,2023,19,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5,6,6,7,8,9,10,12,13,16,20,26,34,45
LSHTM,5,9,2023,20,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,4,4,5,5.69999999999999,6,7,8,8,9,11,12,14,16,21,26,35,48.05
LSHTM,5,9,2023,21,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,5,5,6,7,7,8,10,11,13,14,17,21,26,36,51
LSHTM,5,9,2023,22,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,4,5,6,6,7,8,8,10,11,13,17,20,26,34,48
LSHTM,5,9,2023,23,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,1,2,3,4,4,5,6,6,7,8,9,10,11,13,16,20,26,34,47
LSHTM,5,9,2023,24,9,2023,East of England,mv_prev,EpiNow,MTP,Cases,2.0,8,All,2,3,3,4,4,5,6,6,7,8,9,10,11,14,16,20,28,36,50
