region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],1.33938928165659,0.000478596011855318,0.0313502576574693,1.27839044705248,1.2879353493691,1.30020624232796,1.30773489424362,1.31355963340493,1.31796809954195,1.32259928853992,1.32684087046995,1.3312490469943,1.33497721902615,1.33900536679875,1.34309875993424,1.34710354274914,1.35129126047033,1.35612283872674,1.36081646561483,1.36651600247441,1.37234457403254,1.37972583096548,1.3910881783151,1.40005120170031
East of England,delay_sd[1],0.559548669184719,0.000583263900165729,0.0385316458824699,0.483877013479591,0.497049324465969,0.510712599229368,0.51911457764107,0.527237128518241,0.533316444584466,0.53902004128468,0.544811926090801,0.549731788918261,0.554834480296883,0.559993582391201,0.564418078493974,0.569358348536015,0.574279983138459,0.579760308650623,0.5854995491046,0.591606868924771,0.599171970018532,0.609534543782711,0.623549692716904,0.634368935640939
East of England,frac_obs[1],0.121858702860354,3.89381256086079e-05,0.00279929667304418,0.116612638792198,0.117388255170092,0.118298608530439,0.118930179866977,0.11941038326355,0.119957375319991,0.120387166831156,0.12073895059282,0.121078778905949,0.12142189602965,0.121790529938781,0.122117754590798,0.12245012416621,0.122836609973683,0.123239171104692,0.123674271336192,0.124211142962532,0.1248423452324,0.125553212516775,0.126622146760138,0.127527826513325
East of England,rep_phi[1],0.000415321484075305,8.80721754109912e-06,0.000419239626810751,2.77270823972302e-06,7.52036440305122e-06,1.91032668309739e-05,3.44844430560741e-05,5.44592462285098e-05,7.78077122011892e-05,0.000104523300314737,0.000138610832091847,0.000176316423974695,0.000218444997835829,0.000269755004643648,0.000327769210697115,0.0003947467990134,0.00046997695961905,0.000545999906783555,0.000646212357675916,0.000759095443197072,0.000895979554487684,0.00103487277221404,0.00127091859742367,0.0015004742904791
England,delay_mean[1],0.891242775662154,0.000340182025249459,0.0232851133453376,0.846406457448844,0.853002234219245,0.860955457543102,0.866643484459752,0.871618980525822,0.875504915147818,0.879183618806968,0.882465948771166,0.885198439493819,0.888171166080635,0.891127004873449,0.89382957513687,0.896882647580512,0.900110573269617,0.903211074141729,0.907108404891624,0.911259683671011,0.915315214451136,0.920849611373567,0.930154047022578,0.937725269419133
England,delay_sd[1],1.44214287769971,0.000573953071924074,0.0376390574669485,1.36987183625026,1.38128318315987,1.39311161515648,1.40181558600331,1.40935902695959,1.41647711707071,1.42232678441331,1.42817866168329,1.43291802861395,1.43840508569241,1.44298466102422,1.44774355556048,1.45238400202022,1.45680266859265,1.46200049131083,1.46724276674668,1.47335843760614,1.48031476187473,1.48952756691165,1.50325143440028,1.51584126749162
England,frac_obs[1],0.145356377536508,2.78081522758543e-05,0.00149811777695994,0.142463366589433,0.142902577298782,0.143427291038064,0.143777175611455,0.144077350377831,0.144352327683469,0.144589794232424,0.144781853219118,0.144972478330991,0.145161084551603,0.145334855976346,0.145522518087088,0.145733004882465,0.145951608296381,0.146157545928878,0.146364636046908,0.146605001051567,0.146905888202984,0.147265339841747,0.147867860824076,0.148351172769273
England,rep_phi[1],3.04525344895395e-05,4.18495219441204e-07,1.84722047142792e-05,2.14170820015141e-06,3.81871465393099e-06,7.25800197921229e-06,1.02805550276695e-05,1.33537367244536e-05,1.59394845091315e-05,1.87785693868334e-05,2.10694533867401e-05,2.35121470522775e-05,2.60190680079166e-05,2.84408365681782e-05,3.1266564260377e-05,3.39314330495952e-05,3.65395710238901e-05,3.97370710859566e-05,4.29330736551147e-05,4.64523731144354e-05,5.05175969592589e-05,5.57129229308654e-05,6.33270710645932e-05,7.02639360370472e-05
London,delay_mean[1],0.613901233102433,0.000674018962932585,0.0429329642661276,0.531818517372893,0.544566718863472,0.558534938933543,0.568621434792465,0.577542138434529,0.584232072437942,0.590676953422153,0.59688114125366,0.601956503277218,0.607818683313743,0.613850139952265,0.619370254099043,0.624559732075015,0.630990649072974,0.636924156829658,0.643771237784089,0.651175316887477,0.659045301119543,0.66939257519333,0.683634641838556,0.696044692619484
London,delay_sd[1],1.09940881565164,0.000624602779296516,0.0404146584738671,1.01859674476597,1.03184615172148,1.04816736913834,1.05773517767103,1.06550255801238,1.07176975800452,1.07843555677094,1.08436657036781,1.0896248343851,1.09422177122264,1.09899125713205,1.10418897973782,1.10970453699419,1.11465088217369,1.12093662739154,1.12736205277486,1.13356941028038,1.14229880228532,1.15087708066377,1.16426671711403,1.17733120464446
