Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,27,7,2020,27,7,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,5,5,6,8
LSHTM,27,7,2020,28,7,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,7
LSHTM,27,7,2020,29,7,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,5,6,8
LSHTM,27,7,2020,30,7,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,7
LSHTM,27,7,2020,31,7,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,7
LSHTM,27,7,2020,1,8,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,7
LSHTM,27,7,2020,2,8,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,7
LSHTM,27,7,2020,3,8,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,8
LSHTM,27,7,2020,4,8,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,9
LSHTM,27,7,2020,5,8,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,9
LSHTM,27,7,2020,6,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,8
LSHTM,27,7,2020,7,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9
LSHTM,27,7,2020,8,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,10
LSHTM,27,7,2020,9,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,10
LSHTM,27,7,2020,10,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,14
LSHTM,27,7,2020,11,8,2020,East of England,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,14
LSHTM,27,7,2020,27,7,2020,England,death_inc_line,EpiSoon,2,34,13,17,19,22,24,26,28,30,32,34,36,38,41,44,47,51,56,63,74
LSHTM,27,7,2020,28,7,2020,England,death_inc_line,EpiSoon,2,36,14,17,20,23,25,27,29,31,33,36,38,41,44,47,51,55,60,69,81
LSHTM,27,7,2020,29,7,2020,England,death_inc_line,EpiSoon,2,34,11,15,18,20,22,25,27,29,32,34,37,39,43,46,50,54,59,67,85
LSHTM,27,7,2020,30,7,2020,England,death_inc_line,EpiSoon,2,33,10,14,17,19,21,23,26,28,30,33,35,38,40,44,47,52,57,66,84
LSHTM,27,7,2020,31,7,2020,England,death_inc_line,EpiSoon,2,28,9,12,14,16,18,20,22,24,26,28,30,33,36,39,43,47,52,60,76
LSHTM,27,7,2020,1,8,2020,England,death_inc_line,EpiSoon,2,25,7,10,12,14,15,17,19,21,23,25,27,30,32,35,38,42,47,56,71
LSHTM,27,7,2020,2,8,2020,England,death_inc_line,EpiSoon,2,25,7,9,11,13,15,17,19,21,23,25,27,29,32,35,38,43,48,56,74
LSHTM,27,7,2020,3,8,2020,England,death_inc_line,EpiSoon,2,26,7,9,12,14,16,18,19,21,23,26,28,31,34,37,40,45,50,59,81
LSHTM,27,7,2020,4,8,2020,England,death_inc_line,EpiSoon,2,28,6,9,11,14,17,19,21,23,25,28,30,33,35,39,43,48,55,68,99
LSHTM,27,7,2020,5,8,2020,England,death_inc_line,EpiSoon,2,25,6,8,10,13,15,17,19,21,23,25,28,31,34,37,42,48,56,69,107
LSHTM,27,7,2020,6,8,2020,England,death_inc_line,EpiSoon,2,24,5,7,9,11,14,15,18,20,22,24,27,29,33,36,41,47,55,71,109
LSHTM,27,7,2020,7,8,2020,England,death_inc_line,EpiSoon,2,22,4,6,8,10,12,13,15,18,20,22,24,27,30,33,37,42,50,63,114
LSHTM,27,7,2020,8,8,2020,England,death_inc_line,EpiSoon,2,19,3,5,7,8,10,12,13,15,17,19,21,23,26,29,33,38,46,59,112
LSHTM,27,7,2020,9,8,2020,England,death_inc_line,EpiSoon,2,20,2,4,6,8,10,12,14,16,17,20,22,24,27,30,34,40,47,61,126
LSHTM,27,7,2020,10,8,2020,England,death_inc_line,EpiSoon,2,20,2,4,6,8,10,11,14,15,18,20,22,25,27,31,35,41,51,67,144
LSHTM,27,7,2020,11,8,2020,England,death_inc_line,EpiSoon,2,21,2,4,6,8,10,12,14,16,18,21,23,26,29,33,38,43,56,76,158
LSHTM,27,7,2020,27,7,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,9
LSHTM,27,7,2020,28,7,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,9
LSHTM,27,7,2020,29,7,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,4,4,5,6,7,8,11
LSHTM,27,7,2020,30,7,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,2,2,2,2,3,3,4,4,5,5,6,8,11
LSHTM,27,7,2020,31,7,2020,London,death_inc_line,EpiSoon,2,3,0,0,1,1,1,1,2,2,2,3,3,4,4,5,5,6,7,9,12
LSHTM,27,7,2020,1,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,5,7,9
LSHTM,27,7,2020,2,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,6,8,12
LSHTM,27,7,2020,3,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,8,11
LSHTM,27,7,2020,4,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,4,6,7,12
LSHTM,27,7,2020,5,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,8,13
LSHTM,27,7,2020,6,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,9,15
LSHTM,27,7,2020,7,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,7,10,19
LSHTM,27,7,2020,8,8,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,4,5,8,15
LSHTM,27,7,2020,9,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,10,20
LSHTM,27,7,2020,10,8,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,5,6,9,20
LSHTM,27,7,2020,11,8,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,6,9,24
LSHTM,27,7,2020,27,7,2020,Midlands,death_inc_line,EpiSoon,2,7,1,2,3,3,4,4,5,5,6,7,7,8,8,9,10,11,13,15,19
LSHTM,27,7,2020,28,7,2020,Midlands,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,11,12,14,18
LSHTM,27,7,2020,29,7,2020,Midlands,death_inc_line,EpiSoon,2,6,1,2,2,3,3,4,4,5,5,6,6,7,8,8,9,10,12,14,17
LSHTM,27,7,2020,30,7,2020,Midlands,death_inc_line,EpiSoon,2,7,1,2,3,3,4,4,5,5,6,7,7,8,9,9,10,12,13,15,21
