Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,22,6,2020,11,7,2020,East of England,death_inc_line,EpiSoon,1,14,1,3,4,6,7,8,9,11,12,14,16,18,21,24,28,34,42,58,92
LSHTM,22,6,2020,12,7,2020,East of England,death_inc_line,EpiSoon,1,14,1,3,4,6,7,8,9,11,12,14,16,18,21,24,29,36,45,61,98
LSHTM,22,6,2020,13,7,2020,East of England,death_inc_line,EpiSoon,1,14,1,3,4,5,6,8,9,10,12,14,16,18,20,23,28,34,45,61,105
LSHTM,22,6,2020,14,7,2020,East of England,death_inc_line,EpiSoon,1,13,1,2,4,5,6,7,9,10,12,13,16,18,21,25,29,36,46,63,106
LSHTM,22,6,2020,15,7,2020,East of England,death_inc_line,EpiSoon,1,14,1,2,4,5,6,7,9,10,11,14,16,18,21,24,29,36,47,65,113
LSHTM,22,6,2020,22,6,2020,England,death_inc_line,EpiSoon,1,122,91,98,102,105,109,111,114,117,119,122,124,127,130,133,137,141,146,153,163
LSHTM,22,6,2020,23,6,2020,England,death_inc_line,EpiSoon,1,119,86,94,98,102,105,109,111,114,116,119,122,125,128,131,135,139,144,151,162
LSHTM,22,6,2020,24,6,2020,England,death_inc_line,EpiSoon,1,117,84,90,95,99,102,105,108,111,114,117,120,122,125,129,132,136,142,149,163
LSHTM,22,6,2020,25,6,2020,England,death_inc_line,EpiSoon,1,114,80,87,92,96,99,102,105,108,111,114,116,119,123,126,130,134,141,149,161
LSHTM,22,6,2020,26,6,2020,England,death_inc_line,EpiSoon,1,111,77,84,89,93,96,100,102,105,108,111,114,117,120,124,128,133,140,148,161
LSHTM,22,6,2020,27,6,2020,England,death_inc_line,EpiSoon,1,108,72,81,86,89,93,96,99,102,105,108,111,114,118,121,126,131,138,146,161
LSHTM,22,6,2020,28,6,2020,England,death_inc_line,EpiSoon,1,105,70,78,83,86,90,93,96,99,102,105,108,112,115,119,124,129,135,143,159
LSHTM,22,6,2020,29,6,2020,England,death_inc_line,EpiSoon,1,103,66,75,80,84,88,91,94,97,100,103,106,109,113,117,121,127,134,143,159
LSHTM,22,6,2020,30,6,2020,England,death_inc_line,EpiSoon,1,100,64,72,77,81,85,88,91,94,97,100,103,107,111,115,120,125,133,142,159
LSHTM,22,6,2020,1,7,2020,England,death_inc_line,EpiSoon,1,98,61,69,74,78,82,85,89,92,95,98,101,105,109,113,118,123,130,140,157
LSHTM,22,6,2020,2,7,2020,England,death_inc_line,EpiSoon,1,95,58,66,72,76,79,82,86,89,92,95,99,102,106,111,116,121,129,139,156
LSHTM,22,6,2020,3,7,2020,England,death_inc_line,EpiSoon,1,93,56,64,69,73,77,80,84,87,90,93,97,101,105,109,114,119,127,137,156
LSHTM,22,6,2020,4,7,2020,England,death_inc_line,EpiSoon,1,91,53,60,66,71,75,78,81,84,88,91,94,98,102,106,111,117,125,136,156
LSHTM,22,6,2020,5,7,2020,England,death_inc_line,EpiSoon,1,89,51,59,65,69,73,76,79,83,86,89,92,96,100,104,110,116,124,135,157
LSHTM,22,6,2020,6,7,2020,England,death_inc_line,EpiSoon,1,87,49,57,62,66,70,74,77,80,84,87,91,94,99,103,109,114,122,133,156
LSHTM,22,6,2020,7,7,2020,England,death_inc_line,EpiSoon,1,85,48,55,60,64,68,72,75,79,82,85,88,92,96,101,107,112,120,131,156
LSHTM,22,6,2020,8,7,2020,England,death_inc_line,EpiSoon,1,83,45,54,59,63,66,70,73,76,80,83,87,90,94,98,103,111,118,131,154
LSHTM,22,6,2020,9,7,2020,England,death_inc_line,EpiSoon,1,81,44,51,56,60,64,67,70,74,77,81,84,88,93,97,103,109,119,131,154
LSHTM,22,6,2020,10,7,2020,England,death_inc_line,EpiSoon,1,79,42,49,54,58,62,65,69,72,75,79,82,86,91,96,101,107,116,130,155
LSHTM,22,6,2020,11,7,2020,England,death_inc_line,EpiSoon,1,77,39,47,52,57,60,64,67,70,74,77,80,84,88,93,99,106,115,130,156
LSHTM,22,6,2020,12,7,2020,England,death_inc_line,EpiSoon,1,75,38,45,50,54,59,62,65,68,71,75,78,82,87,92,97,104,112,127,156
LSHTM,22,6,2020,13,7,2020,England,death_inc_line,EpiSoon,1,73,36,44,49,53,57,60,63,66,70,73,77,80,85,90,96,103,112,126,155
LSHTM,22,6,2020,14,7,2020,England,death_inc_line,EpiSoon,1,71,35,42,47,52,55,58,61,64,68,71,74,79,83,88,94,101,110,126,153
LSHTM,22,6,2020,15,7,2020,England,death_inc_line,EpiSoon,1,70,33,40,46,50,53,57,60,64,67,70,74,78,82,87,93,100,111,124,153
LSHTM,22,6,2020,22,6,2020,London,death_inc_line,EpiSoon,1,13,4,5,7,8,9,10,10,11,12,13,14,16,17,18,20,22,24,28,34
LSHTM,22,6,2020,23,6,2020,London,death_inc_line,EpiSoon,1,13,3,5,6,7,8,9,10,11,12,13,14,15,17,18,20,22,25,29,36
LSHTM,22,6,2020,24,6,2020,London,death_inc_line,EpiSoon,1,13,3,5,6,7,8,9,10,11,12,13,14,16,17,19,20,23,26,31,40
LSHTM,22,6,2020,25,6,2020,London,death_inc_line,EpiSoon,1,13,3,5,6,7,8,9,10,11,12,13,15,16,17,19,21,24,27,32,42
LSHTM,22,6,2020,26,6,2020,London,death_inc_line,EpiSoon,1,13,3,4,6,7,8,9,10,11,12,13,14,16,17,19,22,25,28,34,45
LSHTM,22,6,2020,27,6,2020,London,death_inc_line,EpiSoon,1,13,3,4,5,6,7,9,10,11,12,13,14,16,18,20,22,25,29,36,48
LSHTM,22,6,2020,28,6,2020,London,death_inc_line,EpiSoon,1,13,2,4,5,6,7,8,9,10,12,13,14,16,18,20,23,26,31,39,53
LSHTM,22,6,2020,29,6,2020,London,death_inc_line,EpiSoon,1,13,2,4,5,6,7,8,9,10,12,13,15,16,18,21,23,27,32,40,54
LSHTM,22,6,2020,30,6,2020,London,death_inc_line,EpiSoon,1,13,2,3,5,6,7,8,9,10,11,13,15,16,18,21,24,28,34,43,58
LSHTM,22,6,2020,1,7,2020,London,death_inc_line,EpiSoon,1,13,2,3,4,5,6,8,9,10,11,13,14,16,18,21,24,28,36,46,64
LSHTM,22,6,2020,2,7,2020,London,death_inc_line,EpiSoon,1,13,2,3,4,5,6,8,9,10,12,13,15,17,19,22,25,30,37,48,69
LSHTM,22,6,2020,3,7,2020,London,death_inc_line,EpiSoon,1,13,1,3,4,5,6,7,8,10,11,13,14,17,19,22,26,32,38,51,75
LSHTM,22,6,2020,4,7,2020,London,death_inc_line,EpiSoon,1,13,1,3,4,5,6,7,8,10,11,13,15,17,20,23,27,32,40,55,81
LSHTM,22,6,2020,5,7,2020,London,death_inc_line,EpiSoon,1,13,1,2,3,5,6,7,8,10,11,13,15,17,20,23,27,33,43,58,90
LSHTM,22,6,2020,6,7,2020,London,death_inc_line,EpiSoon,1,13,1,2,3,5,6,7,8,10,11,13,15,17,20,23,28,34,44,60,101
LSHTM,22,6,2020,7,7,2020,London,death_inc_line,EpiSoon,1,13,1,2,3,4,5,7,8,9,11,13,15,17,20,24,29,35,45,66,109
LSHTM,22,6,2020,8,7,2020,London,death_inc_line,EpiSoon,1,13,0,2,3,4,5,7,8,10,11,13,15,18,21,24,29,37,47,68,116
LSHTM,22,6,2020,9,7,2020,London,death_inc_line,EpiSoon,1,13,0,2,3,4,5,6,8,9,11,13,15,18,21,25,30,38,50,70,117
LSHTM,22,6,2020,10,7,2020,London,death_inc_line,EpiSoon,1,13,0,1,3,4,5,6,7,9,11,13,15,17,21,25,31,41,54,77,135
LSHTM,22,6,2020,11,7,2020,London,death_inc_line,EpiSoon,1,13,0,1,2,4,5,6,7,9,11,13,15,18,21,25,32,41,54,80,141
LSHTM,22,6,2020,12,7,2020,London,death_inc_line,EpiSoon,1,13,0,1,2,3,4,6,7,9,11,13,15,18,22,27,34,43,59,87,158
LSHTM,22,6,2020,13,7,2020,London,death_inc_line,EpiSoon,1,13,0,1,2,3,4,6,7,9,11,13,15,19,22,27,34,44,60,91,181
LSHTM,22,6,2020,14,7,2020,London,death_inc_line,EpiSoon,1,12,0,1,2,3,4,5,7,8,10,12,15,18,22,27,35,46,65,101,188
LSHTM,22,6,2020,15,7,2020,London,death_inc_line,EpiSoon,1,12,0,1,2,3,4,5,7,8,10,12,15,18,23,28,36,48,67,105,213
LSHTM,22,6,2020,22,6,2020,Midlands,death_inc_line,EpiSoon,1,32,17,20,22,23,25,26,28,29,31,32,33,35,37,39,41,43,46,50,57
LSHTM,22,6,2020,23,6,2020,Midlands,death_inc_line,EpiSoon,1,32,16,19,21,23,24,26,27,29,30,32,33,35,37,38,41,43,47,51,59
LSHTM,22,6,2020,24,6,2020,Midlands,death_inc_line,EpiSoon,1,31,15,18,20,22,24,25,27,28,29,31,33,34,37,39,41,44,47,52,60
LSHTM,22,6,2020,25,6,2020,Midlands,death_inc_line,EpiSoon,1,31,14,17,20,21,23,25,26,28,29,31,32,34,36,38,41,44,48,54,63
LSHTM,22,6,2020,26,6,2020,Midlands,death_inc_line,EpiSoon,1,30,14,17,19,21,23,24,26,27,29,30,32,34,36,38,41,44,48,54,64
LSHTM,22,6,2020,27,6,2020,Midlands,death_inc_line,EpiSoon,1,30,13,16,18,20,22,23,25,27,28,30,32,34,36,38,41,44,48,54,67
LSHTM,22,6,2020,28,6,2020,Midlands,death_inc_line,EpiSoon,1,30,12,15,18,20,21,23,25,26,28,30,32,34,36,38,41,45,49,55,67
LSHTM,22,6,2020,29,6,2020,Midlands,death_inc_line,EpiSoon,1,29,11,15,17,19,21,23,24,26,28,29,31,33,35,38,41,45,50,56,70
LSHTM,22,6,2020,30,6,2020,Midlands,death_inc_line,EpiSoon,1,29,11,14,17,19,20,22,24,26,27,29,31,33,35,38,41,45,50,58,73
LSHTM,22,6,2020,1,7,2020,Midlands,death_inc_line,EpiSoon,1,29,10,14,16,18,20,21,23,25,27,29,30,33,35,38,42,46,51,60,76
LSHTM,22,6,2020,2,7,2020,Midlands,death_inc_line,EpiSoon,1,28,10,13,15,17,19,21,23,24,26,28,30,32,35,38,41,46,51,60,76
LSHTM,22,6,2020,3,7,2020,Midlands,death_inc_line,EpiSoon,1,28,10,13,15,17,19,21,22,24,26,28,30,32,35,38,41,46,53,62,80
LSHTM,22,6,2020,4,7,2020,Midlands,death_inc_line,EpiSoon,1,28,9,12,14,16,18,20,22,24,26,28,30,32,34,38,41,46,53,64,80
LSHTM,22,6,2020,5,7,2020,Midlands,death_inc_line,EpiSoon,1,27,8,12,14,16,18,20,21,23,25,27,29,32,35,38,42,47,54,64,87
LSHTM,22,6,2020,6,7,2020,Midlands,death_inc_line,EpiSoon,1,26,8,11,13,15,17,19,21,23,24,26,29,31,34,37,41,47,54,65,87
LSHTM,22,6,2020,7,7,2020,Midlands,death_inc_line,EpiSoon,1,26,8,11,13,15,17,19,21,22,24,26,29,31,34,37,41,46,54,66,90
LSHTM,22,6,2020,8,7,2020,Midlands,death_inc_line,EpiSoon,1,26,7,10,12,14,16,18,20,22,24,26,28,31,34,37,42,48,56,68,94
LSHTM,22,6,2020,9,7,2020,Midlands,death_inc_line,EpiSoon,1,25,7,10,12,14,16,17,19,21,23,25,28,31,34,37,42,48,57,70,97
LSHTM,22,6,2020,10,7,2020,Midlands,death_inc_line,EpiSoon,1,25,6,9,12,14,15,17,19,21,23,25,28,30,33,37,42,47,57,71,100
LSHTM,22,6,2020,11,7,2020,Midlands,death_inc_line,EpiSoon,1,25,6,9,11,13,15,17,19,21,23,25,28,30,34,38,43,49,58,73,107
LSHTM,22,6,2020,12,7,2020,Midlands,death_inc_line,EpiSoon,1,24,6,9,11,13,14,16,18,20,22,24,27,30,33,37,42,49,58,74,108
LSHTM,22,6,2020,13,7,2020,Midlands,death_inc_line,EpiSoon,1,24,5,8,10,12,14,16,18,20,22,24,26,29,33,37,42,50,60,77,114
LSHTM,22,6,2020,14,7,2020,Midlands,death_inc_line,EpiSoon,1,24,5,8,10,12,14,16,18,20,22,24,27,30,33,38,43,51,63,80,118
LSHTM,22,6,2020,15,7,2020,Midlands,death_inc_line,EpiSoon,1,24,5,8,10,12,14,15,17,19,21,24,26,29,33,37,42,50,60,80,119
LSHTM,22,6,2020,22,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,28,14,16,18,20,21,22,24,25,26,28,29,30,32,33,35,37,40,43,50
LSHTM,22,6,2020,23,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,27,13,16,18,19,21,22,23,24,26,27,28,30,31,33,35,37,40,45,51
LSHTM,22,6,2020,24,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,27,12,15,17,19,20,21,23,24,25,27,28,30,31,33,35,37,41,45,52
LSHTM,22,6,2020,25,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,26,12,14,16,18,19,20,22,23,24,26,27,29,31,33,35,37,41,46,54
LSHTM,22,6,2020,26,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,25,11,13,15,17,18,20,21,23,24,25,27,28,30,32,34,37,41,46,55
LSHTM,22,6,2020,27,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,25,10,12,14,16,18,19,21,22,23,25,26,28,30,32,34,37,41,46,56
LSHTM,22,6,2020,28,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,24,9,12,14,15,17,18,20,21,23,24,26,28,30,32,34,37,41,46,58
LSHTM,22,6,2020,29,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,24,9,11,13,15,17,18,20,21,22,24,25,27,29,31,33,37,41,47,60
LSHTM,22,6,2020,30,6,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,23,8,11,13,15,16,18,19,20,22,23,25,27,29,31,34,37,42,48,60
LSHTM,22,6,2020,1,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,23,7,10,12,14,15,17,18,20,21,23,24,26,28,31,33,37,42,48,61
LSHTM,22,6,2020,2,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,22,7,10,12,13,15,16,18,19,21,22,24,26,28,30,33,36,41,48,63
LSHTM,22,6,2020,3,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,22,6,9,11,13,14,16,17,19,20,22,24,26,28,30,33,37,42,49,65
LSHTM,22,6,2020,4,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,21,6,8,10,12,14,15,17,18,20,21,23,25,27,30,33,36,42,50,66
LSHTM,22,6,2020,5,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,21,6,8,10,12,13,15,16,18,19,21,22,24,26,29,32,36,42,51,67
LSHTM,22,6,2020,6,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,20,5,8,9,11,13,14,16,17,19,20,22,24,27,30,33,37,43,51,71
LSHTM,22,6,2020,7,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,20,5,7,9,11,12,14,15,17,18,20,22,24,26,29,33,37,42,52,71
LSHTM,22,6,2020,8,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,20,4,7,9,10,12,13,15,16,18,20,21,24,26,29,32,36,43,52,73
LSHTM,22,6,2020,9,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,19,4,6,8,10,11,13,14,16,17,19,21,23,25,28,31,36,42,54,76
LSHTM,22,6,2020,10,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,18,4,6,8,9,11,12,14,15,17,18,21,23,25,28,31,36,44,54,78
LSHTM,22,6,2020,11,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,18,4,6,7,9,10,12,13,15,17,18,20,23,25,28,31,35,42,54,79
LSHTM,22,6,2020,12,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,18,3,5,7,9,10,11,13,14,16,18,20,22,24,28,32,36,44,57,81
LSHTM,22,6,2020,13,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,18,3,5,7,8,10,11,13,14,16,18,19,22,24,28,31,37,44,57,86
LSHTM,22,6,2020,14,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,17,3,5,6,8,9,11,12,14,15,17,19,21,24,27,31,37,45,58,85
LSHTM,22,6,2020,15,7,2020,North East and Yorkshire,death_inc_line,EpiSoon,1,16,3,4,6,8,9,10,12,13,15,16,18,20,24,27,30,35,44,56,94
LSHTM,22,6,2020,22,6,2020,North West,death_inc_line,EpiSoon,1,31,16,19,21,22,24,25,27,28,29,31,32,33,35,37,39,41,44,49,56
LSHTM,22,6,2020,23,6,2020,North West,death_inc_line,EpiSoon,1,30,15,18,20,22,23,25,26,28,29,30,32,34,35,37,39,42,45,49,56
LSHTM,22,6,2020,24,6,2020,North West,death_inc_line,EpiSoon,1,30,14,17,19,21,22,24,25,27,28,30,31,33,35,37,39,42,46,51,60
LSHTM,22,6,2020,25,6,2020,North West,death_inc_line,EpiSoon,1,30,14,17,19,21,22,24,25,27,28,30,32,33,35,37,40,42,46,51,61
LSHTM,22,6,2020,26,6,2020,North West,death_inc_line,EpiSoon,1,30,13,16,18,20,22,23,25,26,28,30,31,33,35,37,40,43,47,53,65
LSHTM,22,6,2020,27,6,2020,North West,death_inc_line,EpiSoon,1,29,12,15,17,19,21,23,24,26,27,29,31,33,35,37,40,43,48,54,66
LSHTM,22,6,2020,28,6,2020,North West,death_inc_line,EpiSoon,1,29,11,15,17,19,20,22,23,25,27,29,31,32,35,37,40,44,48,55,68
LSHTM,22,6,2020,29,6,2020,North West,death_inc_line,EpiSoon,1,29,11,14,16,18,20,22,23,25,27,29,30,32,35,37,40,44,48,56,70
LSHTM,22,6,2020,30,6,2020,North West,death_inc_line,EpiSoon,1,28,10,13,16,18,19,21,23,25,26,28,30,32,35,37,40,44,49,57,73
LSHTM,22,6,2020,1,7,2020,North West,death_inc_line,EpiSoon,1,28,10,13,15,17,19,21,23,24,26,28,30,32,34,37,40,44,50,59,76
LSHTM,22,6,2020,2,7,2020,North West,death_inc_line,EpiSoon,1,28,9,12,15,17,19,20,22,24,26,28,30,32,34,38,41,45,51,61,80
LSHTM,22,6,2020,3,7,2020,North West,death_inc_line,EpiSoon,1,28,9,12,14,16,18,20,22,23,25,28,29,32,34,37,41,46,52,62,83
LSHTM,22,6,2020,4,7,2020,North West,death_inc_line,EpiSoon,1,27,8,11,14,15,17,19,21,23,25,27,30,32,35,37,41,47,54,64,87
LSHTM,22,6,2020,5,7,2020,North West,death_inc_line,EpiSoon,1,27,8,11,13,15,17,19,21,23,25,27,29,31,34,38,42,47,55,65,87
LSHTM,22,6,2020,6,7,2020,North West,death_inc_line,EpiSoon,1,26,7,10,13,15,17,19,20,22,24,26,29,31,34,38,42,48,55,66,92
LSHTM,22,6,2020,7,7,2020,North West,death_inc_line,EpiSoon,1,27,7,10,12,14,16,18,20,22,24,27,29,32,35,38,43,49,56,69,96
LSHTM,22,6,2020,8,7,2020,North West,death_inc_line,EpiSoon,1,26,7,10,12,14,16,18,20,22,24,26,29,32,35,38,43,49,57,70,100
LSHTM,22,6,2020,9,7,2020,North West,death_inc_line,EpiSoon,1,26,6,9,12,14,16,18,20,22,24,26,28,31,34,38,42,49,59,72,99
LSHTM,22,6,2020,10,7,2020,North West,death_inc_line,EpiSoon,1,26,6,8,11,13,15,17,20,22,24,26,29,31,34,38,43,49,60,75,107
LSHTM,22,6,2020,11,7,2020,North West,death_inc_line,EpiSoon,1,25,5,8,11,13,15,17,19,21,23,25,28,31,35,39,44,50,60,77,109
LSHTM,22,6,2020,12,7,2020,North West,death_inc_line,EpiSoon,1,25,5,8,10,13,15,16,18,21,23,25,28,31,35,39,44,51,61,78,117
LSHTM,22,6,2020,13,7,2020,North West,death_inc_line,EpiSoon,1,25,5,7,10,12,14,16,18,20,22,25,28,31,35,39,45,52,63,81,117
LSHTM,22,6,2020,14,7,2020,North West,death_inc_line,EpiSoon,1,25,4,7,10,12,14,16,18,20,22,25,28,31,34,39,45,53,64,84,126
LSHTM,22,6,2020,15,7,2020,North West,death_inc_line,EpiSoon,1,24,4,7,9,12,14,16,18,20,22,24,27,30,34,39,44,53,66,85,129
LSHTM,22,6,2020,22,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,1,2,2,3,3,4,5,5,6,7,8,9,10,12,14,18,22,29
LSHTM,22,6,2020,23,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,1,2,2,3,3,4,5,5,6,7,8,9,11,13,15,19,24,32
LSHTM,22,6,2020,24,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,1,1,2,3,3,4,4,5,6,7,8,9,11,13,15,20,25,35
LSHTM,22,6,2020,25,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,1,1,2,2,3,4,4,5,6,7,8,9,11,14,16,21,27,39
LSHTM,22,6,2020,26,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,0,1,2,2,3,3,4,5,6,7,8,9,11,14,17,22,30,44
LSHTM,22,6,2020,27,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,0,1,1,2,3,3,4,5,6,7,8,9,12,14,18,23,31,48
LSHTM,22,6,2020,28,6,2020,Scotland,death_inc_line,EpiSoon,1,6,0,0,1,1,2,3,3,4,5,6,7,8,10,12,15,19,25,36,56
LSHTM,22,6,2020,29,6,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,1,1,2,2,3,4,5,5,7,8,10,12,15,19,26,38,62
LSHTM,22,6,2020,30,6,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,1,1,2,2,3,4,4,5,7,8,10,12,15,20,27,39,67
LSHTM,22,6,2020,1,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,1,1,2,2,3,3,4,5,6,8,10,12,16,21,28,42,77
LSHTM,22,6,2020,2,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,1,1,2,3,3,4,5,6,8,10,13,17,22,31,46,87
LSHTM,22,6,2020,3,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,1,1,2,2,3,4,5,6,8,10,13,17,23,32,50,96
LSHTM,22,6,2020,4,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,1,1,2,2,3,4,5,6,8,10,13,17,23,33,54,106
LSHTM,22,6,2020,5,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,1,1,2,2,3,4,5,6,8,10,13,18,24,36,60,128
LSHTM,22,6,2020,6,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,0,1,1,2,3,4,5,6,7,10,13,18,24,37,60,130
LSHTM,22,6,2020,7,7,2020,Scotland,death_inc_line,EpiSoon,1,5,0,0,0,0,1,1,2,3,4,5,6,8,10,13,19,27,42,72,155
LSHTM,22,6,2020,8,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,1,1,2,3,3,4,6,8,10,14,19,28,42,73,172
LSHTM,22,6,2020,9,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,1,1,2,2,3,4,6,7,10,14,21,30,47,81,197
LSHTM,22,6,2020,10,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,1,1,2,2,3,4,6,7,10,14,20,31,47,84,223
LSHTM,22,6,2020,11,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,1,1,1,2,3,4,6,8,10,14,20,32,50,94,231
LSHTM,22,6,2020,12,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,0,1,1,2,3,4,5,7,10,15,22,34,55,101,272
LSHTM,22,6,2020,13,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,0,1,1,2,3,4,6,8,11,15,23,37,67,130,305
LSHTM,22,6,2020,14,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,0,1,1,2,3,4,5,7,10,14,21,34,61,112,294
LSHTM,22,6,2020,15,7,2020,Scotland,death_inc_line,EpiSoon,1,4,0,0,0,0,0,1,1,2,2,4,5,7,10,15,22,38,69,143,387
