Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,17,8,2020,5,9,2020,England,death_inc_line,EpiSoon,2,21,8,10,12,14,15,16,17,19,20,21,23,24,26,28,30,32,35,39,48
LSHTM,17,8,2020,6,9,2020,England,death_inc_line,EpiSoon,2,21,7,10,12,14,15,16,18,19,20,21,22,24,25,27,29,31,34,38,47
LSHTM,17,8,2020,7,9,2020,England,death_inc_line,EpiSoon,2,21,8,10,12,13,15,16,17,18,20,21,23,24,25,27,29,32,35,40,48
LSHTM,17,8,2020,17,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6,7
LSHTM,17,8,2020,18,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6
LSHTM,17,8,2020,19,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6
LSHTM,17,8,2020,20,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6,7
LSHTM,17,8,2020,21,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,7
LSHTM,17,8,2020,22,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6
LSHTM,17,8,2020,23,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
LSHTM,17,8,2020,24,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,6
LSHTM,17,8,2020,25,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
LSHTM,17,8,2020,26,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
LSHTM,17,8,2020,27,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,5,5,6
LSHTM,17,8,2020,28,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,7
LSHTM,17,8,2020,29,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6
LSHTM,17,8,2020,30,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,6
LSHTM,17,8,2020,31,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,7
LSHTM,17,8,2020,1,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,17,8,2020,2,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,17,8,2020,3,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,7
LSHTM,17,8,2020,4,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,17,8,2020,5,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,17,8,2020,6,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,6
LSHTM,17,8,2020,7,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,6
LSHTM,17,8,2020,17,8,2020,Midlands,death_inc_line,EpiSoon,2,6,2,3,3,4,4,5,5,6,6,6,7,7,8,8,9,9,10,11,13
LSHTM,17,8,2020,18,8,2020,Midlands,death_inc_line,EpiSoon,2,6,2,3,3,4,4,5,5,6,6,6,7,7,8,8,9,10,10,11,13
LSHTM,17,8,2020,19,8,2020,Midlands,death_inc_line,EpiSoon,2,6,2,2,3,3,4,4,5,5,5,6,6,7,7,7,8,9,9,10,12
LSHTM,17,8,2020,20,8,2020,Midlands,death_inc_line,EpiSoon,2,7,2,3,3,4,4,5,5,6,6,7,7,7,8,9,9,10,11,12,14
LSHTM,17,8,2020,21,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13
LSHTM,17,8,2020,22,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,11,13
LSHTM,17,8,2020,23,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,24,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,25,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,26,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,2,3,3,4,4,4,5,5,5,6,6,7,8,9,10,12
LSHTM,17,8,2020,27,8,2020,Midlands,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,4,5,5,6,6,6,7,7,8,9,10,11,13
LSHTM,17,8,2020,28,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,8,9,11
LSHTM,17,8,2020,29,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,10,12
LSHTM,17,8,2020,30,8,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,7,8,9,12
LSHTM,17,8,2020,31,8,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,12
LSHTM,17,8,2020,1,9,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,7,8,10,12
LSHTM,17,8,2020,2,9,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,11
LSHTM,17,8,2020,3,9,2020,Midlands,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,10,12
LSHTM,17,8,2020,4,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,9,11
LSHTM,17,8,2020,5,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,7,8,11
LSHTM,17,8,2020,6,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,5,6,7,7,9,11
LSHTM,17,8,2020,7,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,11
LSHTM,17,8,2020,17,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,2,2,3,3,4,4,5,5,6,6,7,7,7,8,9,9,10,11,13
LSHTM,17,8,2020,18,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,7,2,3,4,4,5,5,5,6,6,7,7,8,8,9,10,11,12,13,16
LSHTM,17,8,2020,19,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,11,13
LSHTM,17,8,2020,20,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,5,5,6,6,6,7,8,8,9,10,11,12,14
LSHTM,17,8,2020,21,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,5,5,6,6,6,7,8,8,9,10,11,12,14
LSHTM,17,8,2020,22,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,23,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,8,8,9,10,11,14
LSHTM,17,8,2020,24,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,9,10,11,13
LSHTM,17,8,2020,25,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,4,5,5,6,6,7,8,8,9,10,11,13,16
LSHTM,17,8,2020,26,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,4,5,5,6,6,7,8,8,9,11,13
LSHTM,17,8,2020,27,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,5,5,6,6,7,8,8,9,10,12,15
LSHTM,17,8,2020,28,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,11,15
LSHTM,17,8,2020,29,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,3,3,4,4,4,5,5,6,6,7,8,9,11,13
LSHTM,17,8,2020,30,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,6,6,7,8,9,10,12,15
LSHTM,17,8,2020,31,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,2,2,2,3,3,4,4,4,5,5,6,7,7,8,9,11,14
LSHTM,17,8,2020,1,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,4,5,6,6,7,8,9,9,11,13,17
LSHTM,17,8,2020,2,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,5,5,6,6,7,8,10,12,15
LSHTM,17,8,2020,3,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,5,5,6,7,7,8,10,12,16
LSHTM,17,8,2020,4,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,3,3,4,4,4,5,5,6,7,7,9,10,12,17
LSHTM,17,8,2020,5,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,0,1,1,2,2,3,3,3,4,4,5,5,6,7,8,9,11,15
LSHTM,17,8,2020,6,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,5,5,6,6,7,8,10,12,17
LSHTM,17,8,2020,7,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,2,3,3,4,4,5,5,6,7,8,9,12,17
LSHTM,17,8,2020,17,8,2020,North West,death_inc_line,EpiSoon,2,6,2,2,3,4,4,4,5,5,6,6,7,7,7,8,9,9,10,11,13
LSHTM,17,8,2020,18,8,2020,North West,death_inc_line,EpiSoon,2,7,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,11,12,14
LSHTM,17,8,2020,19,8,2020,North West,death_inc_line,EpiSoon,2,6,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,10,12,14
LSHTM,17,8,2020,20,8,2020,North West,death_inc_line,EpiSoon,2,6,2,3,3,4,4,5,5,6,6,6,7,7,8,8,9,10,11,12,14
LSHTM,17,8,2020,21,8,2020,North West,death_inc_line,EpiSoon,2,6,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,10,11,13
LSHTM,17,8,2020,22,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,6,7,8,8,9,10,12
LSHTM,17,8,2020,23,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,24,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,10,12
LSHTM,17,8,2020,25,8,2020,North West,death_inc_line,EpiSoon,2,6,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,10,11,13
LSHTM,17,8,2020,26,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13
LSHTM,17,8,2020,27,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13
LSHTM,17,8,2020,28,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,8,9,11,13
LSHTM,17,8,2020,29,8,2020,North West,death_inc_line,EpiSoon,2,4,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,7,8,9,12
LSHTM,17,8,2020,30,8,2020,North West,death_inc_line,EpiSoon,2,4,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,7,8,10,12
LSHTM,17,8,2020,31,8,2020,North West,death_inc_line,EpiSoon,2,4,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,8,8,10,12
LSHTM,17,8,2020,1,9,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,3,4,4,4,5,5,6,6,7,7,8,9,10,13
LSHTM,17,8,2020,2,9,2020,North West,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,10,12
LSHTM,17,8,2020,3,9,2020,North West,death_inc_line,EpiSoon,2,4,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,10,13
LSHTM,17,8,2020,4,9,2020,North West,death_inc_line,EpiSoon,2,4,1,1,1,2,2,3,3,3,4,4,4,5,5,6,7,7,8,10,13
LSHTM,17,8,2020,5,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,3,3,3,4,4,4,5,6,6,7,8,9,12
LSHTM,17,8,2020,6,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,9,12
LSHTM,17,8,2020,7,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,10,12
LSHTM,17,8,2020,17,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,18,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,19,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,20,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,21,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,22,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,23,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,24,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,25,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSHTM,17,8,2020,26,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LSHTM,17,8,2020,27,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LSHTM,17,8,2020,28,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LSHTM,17,8,2020,29,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LSHTM,17,8,2020,30,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LSHTM,17,8,2020,31,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LSHTM,17,8,2020,1,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LSHTM,17,8,2020,2,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
LSHTM,17,8,2020,3,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LSHTM,17,8,2020,4,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
LSHTM,17,8,2020,5,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LSHTM,17,8,2020,6,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
LSHTM,17,8,2020,7,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
LSHTM,17,8,2020,17,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,18,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,19,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,20,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,21,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,22,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,23,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,24,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,25,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,26,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,27,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,28,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,17,8,2020,29,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
