Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,24,8,2020,8,9,2020,England,death_inc_line,EpiSoon,2,20,4,6,8,10,12,14,16,17,19,20,22,23,25,27,29,31,35,38,44
LSHTM,24,8,2020,9,9,2020,England,death_inc_line,EpiSoon,2,19,3,6,8,9,11,13,14,16,17,19,20,22,23,25,27,29,32,35,42
LSHTM,24,8,2020,10,9,2020,England,death_inc_line,EpiSoon,2,19,3,5,7,9,11,13,14,16,17,19,20,22,24,25,27,30,33,36,43
LSHTM,24,8,2020,11,9,2020,England,death_inc_line,EpiSoon,2,18,3,5,7,9,10,12,14,15,17,18,20,21,23,25,27,29,32,36,41
LSHTM,24,8,2020,12,9,2020,England,death_inc_line,EpiSoon,2,16,2,4,6,8,9,11,12,13,15,16,18,19,21,22,24,26,29,33,39
LSHTM,24,8,2020,13,9,2020,England,death_inc_line,EpiSoon,2,16,2,4,6,7,9,11,12,13,15,16,18,19,21,23,25,27,29,33,41
LSHTM,24,8,2020,14,9,2020,England,death_inc_line,EpiSoon,2,16,2,4,6,7,9,11,12,14,15,16,18,19,20,22,24,27,29,33,38
LSHTM,24,8,2020,24,8,2020,London,death_inc_line,EpiSoon,2,3,0,0,1,1,1,1,2,2,2,3,3,3,3,4,4,4,5,6,7
LSHTM,24,8,2020,25,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6
LSHTM,24,8,2020,26,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,6
LSHTM,24,8,2020,27,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6
LSHTM,24,8,2020,28,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,7
LSHTM,24,8,2020,29,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6
LSHTM,24,8,2020,30,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
LSHTM,24,8,2020,31,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6
LSHTM,24,8,2020,1,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,5
LSHTM,24,8,2020,2,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
LSHTM,24,8,2020,3,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,24,8,2020,4,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,24,8,2020,5,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,6
LSHTM,24,8,2020,6,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,6
LSHTM,24,8,2020,7,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,24,8,2020,8,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5
LSHTM,24,8,2020,9,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,6
LSHTM,24,8,2020,10,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,6
LSHTM,24,8,2020,11,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5
LSHTM,24,8,2020,12,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5
LSHTM,24,8,2020,13,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,6
LSHTM,24,8,2020,14,9,2020,London,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,6
LSHTM,24,8,2020,24,8,2020,Midlands,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,4,5,5,6,6,6,7,7,8,9,10,11,13
LSHTM,24,8,2020,25,8,2020,Midlands,death_inc_line,EpiSoon,2,6,1,2,3,3,4,4,4,5,5,6,6,7,7,7,8,9,10,11,13
LSHTM,24,8,2020,26,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,5,6,6,7,7,8,9,10,11
LSHTM,24,8,2020,27,8,2020,Midlands,death_inc_line,EpiSoon,2,6,2,2,3,3,4,4,5,5,6,6,6,7,8,8,9,9,10,11,13
LSHTM,24,8,2020,28,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11
LSHTM,24,8,2020,29,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,2,3,3,4,4,4,5,5,5,6,7,7,8,8,10,11
LSHTM,24,8,2020,30,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12
LSHTM,24,8,2020,31,8,2020,Midlands,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,4,5,5,6,6,6,7,8,9,10,12
LSHTM,24,8,2020,1,9,2020,Midlands,death_inc_line,EpiSoon,2,5,1,2,2,2,3,3,4,4,4,5,5,6,6,6,7,8,9,10,12
LSHTM,24,8,2020,2,9,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,10
LSHTM,24,8,2020,3,9,2020,Midlands,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,4,5,5,6,6,7,8,8,9,11,12
LSHTM,24,8,2020,4,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,11
LSHTM,24,8,2020,5,9,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,10
LSHTM,24,8,2020,6,9,2020,Midlands,death_inc_line,EpiSoon,2,4,1,1,2,2,2,3,3,4,4,4,5,5,6,6,7,7,8,9,11
LSHTM,24,8,2020,7,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6,7,8,10
LSHTM,24,8,2020,8,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,4,5,5,6,6,7,8,9,11
LSHTM,24,8,2020,9,9,2020,Midlands,death_inc_line,EpiSoon,2,3,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,10
LSHTM,24,8,2020,10,9,2020,Midlands,death_inc_line,EpiSoon,2,4,0,1,1,2,2,3,3,3,4,4,5,5,6,6,7,7,8,9,12
LSHTM,24,8,2020,11,9,2020,Midlands,death_inc_line,EpiSoon,2,3,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,10
LSHTM,24,8,2020,12,9,2020,Midlands,death_inc_line,EpiSoon,2,3,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,8,10
LSHTM,24,8,2020,13,9,2020,Midlands,death_inc_line,EpiSoon,2,3,0,1,1,1,2,2,3,3,3,3,4,4,5,5,6,6,7,8,10
LSHTM,24,8,2020,14,9,2020,Midlands,death_inc_line,EpiSoon,2,3,0,0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,8,10
LSHTM,24,8,2020,24,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,11,13
LSHTM,24,8,2020,25,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,7,2,2,3,4,4,5,5,6,6,7,7,8,8,9,9,10,11,13,16
LSHTM,24,8,2020,26,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,2,3,3,4,4,5,5,6,6,6,7,7,8,9,10,11,13
LSHTM,24,8,2020,27,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,3,3,3,4,4,5,5,6,6,7,7,8,8,9,10,11,13
LSHTM,24,8,2020,28,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,4,5,5,6,6,7,8,8,9,10,11,13
LSHTM,24,8,2020,29,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,12
LSHTM,24,8,2020,30,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,5,5,5,6,6,7,8,8,9,11,13
LSHTM,24,8,2020,31,8,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,4,5,5,6,6,7,8,8,9,11,13
LSHTM,24,8,2020,1,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,6,1,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,11,12,15
LSHTM,24,8,2020,2,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,6,6,7,7,8,9,10,13
LSHTM,24,8,2020,3,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,3,4,4,5,5,6,6,7,7,8,9,11,13
LSHTM,24,8,2020,4,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,1,1,2,2,2,3,3,4,4,5,5,6,6,7,8,8,10,11,14
LSHTM,24,8,2020,5,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,4,5,5,6,7,7,8,10,13
LSHTM,24,8,2020,6,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,3,3,3,4,4,5,5,6,6,7,8,9,11,14
LSHTM,24,8,2020,7,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,4,4,5,5,5,6,7,8,9,10,13
LSHTM,24,8,2020,8,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,5,0,1,2,2,2,3,3,4,4,5,5,6,6,7,8,9,10,12,15
LSHTM,24,8,2020,9,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,3,3,3,4,4,5,5,6,7,8,9,10,13
LSHTM,24,8,2020,10,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,3,3,3,4,4,5,5,6,7,8,9,11,14
LSHTM,24,8,2020,11,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,4,0,0,1,1,2,2,3,3,3,4,4,5,5,6,7,8,9,11,15
LSHTM,24,8,2020,12,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,3,0,0,1,1,1,2,2,2,3,3,4,4,5,5,6,7,8,10,14
LSHTM,24,8,2020,13,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,3,0,0,1,1,2,2,2,3,3,3,4,4,5,6,7,8,9,11,14
LSHTM,24,8,2020,14,9,2020,North East and Yorkshire,death_inc_line,EpiSoon,2,3,0,0,1,1,1,2,2,3,3,3,4,4,5,6,6,7,9,11,14
LSHTM,24,8,2020,24,8,2020,North West,death_inc_line,EpiSoon,2,7,2,3,3,4,4,5,5,6,6,7,7,7,8,9,9,10,11,12,14
LSHTM,24,8,2020,25,8,2020,North West,death_inc_line,EpiSoon,2,7,2,3,3,4,4,5,5,6,6,7,7,8,8,9,10,10,12,13,15
LSHTM,24,8,2020,26,8,2020,North West,death_inc_line,EpiSoon,2,6,2,2,3,4,4,5,5,6,6,6,7,7,8,8,9,10,11,12,14
LSHTM,24,8,2020,27,8,2020,North West,death_inc_line,EpiSoon,2,7,2,2,3,4,4,5,5,6,6,7,7,8,8,9,10,10,11,12,15
LSHTM,24,8,2020,28,8,2020,North West,death_inc_line,EpiSoon,2,6,2,2,3,4,4,5,5,5,6,6,7,7,8,8,9,10,11,12,14
LSHTM,24,8,2020,29,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,3,4,4,5,5,6,6,6,7,8,9,10,11,13
LSHTM,24,8,2020,30,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,9,9,11,13
LSHTM,24,8,2020,31,8,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13
LSHTM,24,8,2020,1,9,2020,North West,death_inc_line,EpiSoon,2,6,1,2,2,3,4,4,4,5,5,6,6,7,7,8,9,10,11,12,14
LSHTM,24,8,2020,2,9,2020,North West,death_inc_line,EpiSoon,2,5,1,2,2,3,3,4,4,5,5,5,6,6,7,8,8,9,10,12,14
LSHTM,24,8,2020,3,9,2020,North West,death_inc_line,EpiSoon,2,6,1,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,11,12,14
LSHTM,24,8,2020,4,9,2020,North West,death_inc_line,EpiSoon,2,5,1,1,2,3,3,3,4,4,5,5,6,6,7,7,8,9,10,12,14
LSHTM,24,8,2020,5,9,2020,North West,death_inc_line,EpiSoon,2,5,1,1,2,2,2,3,3,4,4,5,5,5,6,6,7,8,9,10,12
LSHTM,24,8,2020,6,9,2020,North West,death_inc_line,EpiSoon,2,5,0,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,12
LSHTM,24,8,2020,7,9,2020,North West,death_inc_line,EpiSoon,2,5,0,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,13
LSHTM,24,8,2020,8,9,2020,North West,death_inc_line,EpiSoon,2,5,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,9,10,12,15
LSHTM,24,8,2020,9,9,2020,North West,death_inc_line,EpiSoon,2,5,0,1,1,2,2,3,3,4,4,5,5,6,6,7,8,8,10,11,14
LSHTM,24,8,2020,10,9,2020,North West,death_inc_line,EpiSoon,2,5,0,1,1,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,15
LSHTM,24,8,2020,11,9,2020,North West,death_inc_line,EpiSoon,2,5,0,1,1,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,14
LSHTM,24,8,2020,12,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,3,3,3,4,4,5,5,6,7,7,8,10,13
LSHTM,24,8,2020,13,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,10,13
LSHTM,24,8,2020,14,9,2020,North West,death_inc_line,EpiSoon,2,4,0,1,1,1,2,2,3,3,4,4,4,5,5,6,7,7,9,10,13
LSHTM,24,8,2020,24,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
LSHTM,24,8,2020,25,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,9
LSHTM,24,8,2020,26,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,22
LSHTM,24,8,2020,27,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,8,31
LSHTM,24,8,2020,28,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,11,51
LSHTM,24,8,2020,29,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,35
LSHTM,24,8,2020,30,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,25
LSHTM,24,8,2020,31,8,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,63
LSHTM,24,8,2020,1,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,18,119
LSHTM,24,8,2020,2,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,10,31,239
LSHTM,24,8,2020,3,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,12,48,418
LSHTM,24,8,2020,4,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,13,65,544
LSHTM,24,8,2020,5,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,11,61,462
LSHTM,24,8,2020,6,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,32,344
LSHTM,24,8,2020,7,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,62,749
LSHTM,24,8,2020,8,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,17,110,1663
LSHTM,24,8,2020,9,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,9,32,184,3963
LSHTM,24,8,2020,10,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,11,39,239,5644
LSHTM,24,8,2020,11,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,12,41,344,7816
LSHTM,24,8,2020,12,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,38,317,6588
LSHTM,24,8,2020,13,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,17,172,5637
LSHTM,24,8,2020,14,9,2020,Northern Ireland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,38,358,11376
LSHTM,24,8,2020,24,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,25,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,26,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,27,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,28,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,29,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,30,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,31,8,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,1,9,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,2,9,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,3,9,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,4,9,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSHTM,24,8,2020,5,9,2020,Scotland,death_inc_line,EpiSoon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
