Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,31,8,2020,31,8,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,7
LSHTM,31,8,2020,1,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6
LSHTM,31,8,2020,2,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,6,7
LSHTM,31,8,2020,3,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6
LSHTM,31,8,2020,4,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,5,6
LSHTM,31,8,2020,5,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,6
LSHTM,31,8,2020,6,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,6
LSHTM,31,8,2020,7,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,31,8,2020,8,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6
LSHTM,31,8,2020,9,9,2020,East of England,death_inc_line,EpiSoon,2,2,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6
LSHTM,31,8,2020,10,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,5
LSHTM,31,8,2020,11,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,6
LSHTM,31,8,2020,12,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5
LSHTM,31,8,2020,13,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5
LSHTM,31,8,2020,14,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,6
LSHTM,31,8,2020,15,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,6
LSHTM,31,8,2020,16,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,6
LSHTM,31,8,2020,17,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5
LSHTM,31,8,2020,18,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,6
LSHTM,31,8,2020,19,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5
LSHTM,31,8,2020,20,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5
LSHTM,31,8,2020,21,9,2020,East of England,death_inc_line,EpiSoon,2,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5
LSHTM,31,8,2020,31,8,2020,England,death_inc_line,EpiSoon,2,19,8,10,12,13,14,15,16,17,18,19,20,22,23,25,26,28,31,34,39
LSHTM,31,8,2020,1,9,2020,England,death_inc_line,EpiSoon,2,19,8,10,11,12,14,15,15,17,18,19,20,21,23,24,26,28,31,34,40
LSHTM,31,8,2020,2,9,2020,England,death_inc_line,EpiSoon,2,17,6,8,10,11,12,13,14,15,16,17,18,20,21,23,24,26,29,32,39
LSHTM,31,8,2020,3,9,2020,England,death_inc_line,EpiSoon,2,16,6,8,9,10,11,12,13,14,15,16,17,18,20,22,23,25,28,32,38
LSHTM,31,8,2020,4,9,2020,England,death_inc_line,EpiSoon,2,15,5,6,8,9,10,10,11,12,14,15,16,17,18,20,22,24,27,31,36
LSHTM,31,8,2020,5,9,2020,England,death_inc_line,EpiSoon,2,13,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,22,25,28,34
LSHTM,31,8,2020,6,9,2020,England,death_inc_line,EpiSoon,2,13,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,22,25,28,35
LSHTM,31,8,2020,7,9,2020,England,death_inc_line,EpiSoon,2,11,3,4,5,6,7,8,8,9,10,11,13,14,15,17,19,21,24,29,35
LSHTM,31,8,2020,8,9,2020,England,death_inc_line,EpiSoon,2,11,2,4,5,6,6,7,8,9,10,11,12,13,15,16,18,21,24,29,35
LSHTM,31,8,2020,9,9,2020,England,death_inc_line,EpiSoon,2,10,2,3,4,5,6,6,7,8,9,10,11,12,14,15,18,20,23,26,34
LSHTM,31,8,2020,10,9,2020,England,death_inc_line,EpiSoon,2,10,2,3,4,4,5,6,7,8,9,10,11,12,13,14,16,18,22,27,34
LSHTM,31,8,2020,11,9,2020,England,death_inc_line,EpiSoon,2,8,1,2,3,4,4,5,6,7,8,8,10,11,12,13,15,18,21,25,31
LSHTM,31,8,2020,12,9,2020,England,death_inc_line,EpiSoon,2,8,1,2,2,3,4,4,5,6,7,8,8,10,11,13,14,16,20,24,31
LSHTM,31,8,2020,13,9,2020,England,death_inc_line,EpiSoon,2,7,1,1,2,3,3,4,5,5,6,7,8,10,11,13,14,17,20,24,31
LSHTM,31,8,2020,14,9,2020,England,death_inc_line,EpiSoon,2,6,1,1,2,2,3,4,4,5,6,6,7,9,10,11,13,16,19,23,31
LSHTM,31,8,2020,15,9,2020,England,death_inc_line,EpiSoon,2,6,0,1,1,2,3,3,4,5,5,6,7,8,10,11,14,16,20,25,33
LSHTM,31,8,2020,16,9,2020,England,death_inc_line,EpiSoon,2,6,0,1,1,2,2,3,3,4,5,6,6,7,9,11,13,15,19,23,28
LSHTM,31,8,2020,17,9,2020,England,death_inc_line,EpiSoon,2,5,0,1,1,1,2,2,3,4,5,5,6,7,9,11,12,14,17,22,31
LSHTM,31,8,2020,18,9,2020,England,death_inc_line,EpiSoon,2,5,0,0,1,1,2,2,3,3,4,5,6,7,8,10,11,14,17,21,30
LSHTM,31,8,2020,19,9,2020,England,death_inc_line,EpiSoon,2,4,0,0,1,1,1,2,2,3,4,4,5,6,7,9,11,13,16,21,27
LSHTM,31,8,2020,20,9,2020,England,death_inc_line,EpiSoon,2,4,0,0,0,1,1,2,2,3,3,4,5,6,7,8,10,13,16,20,29
LSHTM,31,8,2020,21,9,2020,England,death_inc_line,EpiSoon,2,4,0,0,0,1,1,1,2,2,3,4,4,5,6,8,10,12,16,21,30
LSHTM,31,8,2020,31,8,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,7
LSHTM,31,8,2020,1,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,7
LSHTM,31,8,2020,2,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,7
LSHTM,31,8,2020,3,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,7
LSHTM,31,8,2020,4,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,7
LSHTM,31,8,2020,5,9,2020,London,death_inc_line,EpiSoon,2,2,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6
