Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,21,9,2020,4,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,11,All,4,5,6,6,7,8,8,9,10,11,12,13,14,15,17,18,20,23,26
LSHTM,21,9,2020,5,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,9,All,3,4,4,5,5,6,7,8,9,9,10,11,12,14,15,16,19,20,23
LSHTM,21,9,2020,6,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,13,All,5,5,6,7,8,9,10,10,12,13,14,15,17,19,21,23,26,28,31
LSHTM,21,9,2020,7,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,13,All,5,5,6,7,8,9,9,10,12,13,14,15,17,19,21,23,27,30,34
LSHTM,21,9,2020,8,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,16,All,6,6,7,8,9,10,11,13,14,16,17,19,21,23,26,29,33,38,43
LSHTM,21,9,2020,9,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,11,All,4,4,5,6,6,7,8,9,10,11,12,14,15,17,20,22,24,27,31
LSHTM,21,9,2020,10,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,12,All,4,5,5,6,7,8,9,9,11,12,13,15,16,19,21,23,27,30,34
LSHTM,21,9,2020,11,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,14,All,4,5,6,7,8,9,10,11,13,14,16,18,20,23,26,29,32,37,44
LSHTM,21,9,2020,12,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,11,All,4,4,5,6,7,7,8,9,10,11,13,14,16,19,21,24,27,32,35
LSHTM,21,9,2020,13,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,16,All,5,6,7,8,9,10,12,13,14,16,19,21,24,27,30,34,39,46,55
LSHTM,21,9,2020,14,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,17,All,5,6,7,8,9,11,12,13,15,17,19,22,25,28,31,35,41,49,59
LSHTM,21,9,2020,15,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,20,All,6,7,8,9,10,12,14,15,18,20,23,26,31,35,40,45,53,60,72
LSHTM,21,9,2020,16,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,15,All,4,4,5,6,7,9,10,11,13,15,17,19,21,24,28,32,39,45,52
LSHTM,21,9,2020,17,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,15,All,4,5,6,7,8,9,10,12,13,15,17,19,22,25,29,34,40,46,56
LSHTM,21,9,2020,18,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,18,All,4,5,6,8,9,10,12,13,16,18,20,23,26,32,35,42,51,64,76
LSHTM,21,9,2020,19,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,14,All,4,4,5,6,7,8,9,11,12,14,16,19,22,26,31,36,42,52,63
LSHTM,21,9,2020,20,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,21,All,5,6,7,8,10,12,13,15,17,21,23,26,31,36,43,51,61,75,95
LSHTM,21,9,2020,21,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,22,All,5,6,7,8,10,12,14,16,18,22,25,30,34,40,47,55,67,81,96
LSHTM,21,9,2020,22,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,27,All,5,7,8,10,12,14,16,19,22,27,31,34,40,48,56,66,80,98,127
LSHTM,21,9,2020,23,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,18,All,4,5,6,7,8,10,12,14,16,18,21,25,29,34,41,48,58,72,91
LSHTM,21,9,2020,24,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,19,All,4,4,6,7,8,9,11,13,16,19,22,25,30,36,43,53,66,81,100
LSHTM,21,9,2020,25,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,23,All,4,6,7,8,10,13,15,17,20,23,27,32,39,47,55,65,83,101,127
LSHTM,21,9,2020,26,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,19,All,3,4,5,6,8,9,11,13,16,19,24,28,34,40,47,57,69,87,107
LSHTM,21,9,2020,27,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,27,All,5,6,8,9,11,13,16,19,24,27,33,37,44,53,61,78,95,118,147
LSHTM,21,9,2020,28,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,28,All,5,6,7,9,11,14,16,19,23,28,33,39,47,56,71,87,105,129,168
LSHTM,21,9,2020,29,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,31,All,5,7,9,11,14,17,20,23,26,31,38,47,58,71,86,103,125,159,214
LSHTM,21,9,2020,30,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,23,All,4,5,6,7,9,12,14,16,19,23,28,36,42,52,62,76,99,127,165
LSHTM,21,9,2020,31,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,25,All,4,5,6,8,10,12,15,19,22,25,30,36,44,53,68,86,105,126,168
LSHTM,21,9,2020,1,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,33,All,5,6,8,10,12,15,17,21,27,33,39,47,56,71,87,104,130,167,219
LSHTM,21,9,2020,2,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,25,All,4,5,6,8,9,12,15,18,21,25,30,37,43,51,64,82,103,132,183
LSHTM,21,9,2020,3,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,35,All,5,6,8,10,13,16,20,23,28,35,43,55,64,79,103,127,161,208,274
LSHTM,21,9,2020,4,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,36,All,5,6,8,10,13,16,21,25,30,36,45,55,66,79,96,123,159,229,312
LSHTM,21,9,2020,5,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,42,All,5,6,8,10,14,17,22,27,34,42,52,67,80,99,134,166,203,258,354
LSHTM,21,9,2020,6,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,30,All,4,5,6,8,10,12,15,19,24,30,38,45,56,75,94,121,156,208,276
LSHTM,21,9,2020,7,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,33,All,4,5,7,9,11,15,18,21,26,33,40,48,63,80,104,131,172,233,327
LSHTM,21,9,2020,8,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,42,All,4,6,8,10,13,16,21,26,33,42,50,62,78,94,116,148,191,244,340
LSHTM,21,9,2020,9,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,33,All,3,5,6,8,11,14,18,21,26,33,40,51,61,76,96,122,166,217,289
LSHTM,21,9,2020,10,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,42,All,4,6,8,11,15,19,25,30,36,42,54,68,87,115,141,175,246,333,463
LSHTM,21,9,2020,11,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,45,All,5,6,8,11,14,19,24,31,37,45,55,69,88,118,153,196,263,343,505
LSHTM,21,9,2020,12,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,57,All,5,7,10,13,18,23,29,36,46,57,71,90,118,151,184,237,328,429,612
LSHTM,21,9,2020,13,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,39,All,4,5,7,9,12,16,20,26,33,39,50,64,82,107,137,184,240,347,455
LSHTM,21,9,2020,14,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,43,All,3,5,7,10,13,16,20,26,34,43,51,65,87,118,151,190,259,344,529
LSHTM,21,9,2020,15,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,49,All,4,6,8,10,14,19,25,30,39,49,63,81,110,138,179,243,328,455,622
LSHTM,21,9,2020,16,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,42,All,3,4,6,9,11,15,20,26,33,42,55,70,87,112,148,195,269,352,511
LSHTM,21,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2,205,All,160,166,170,176,180,186,191,195,200,205,210,216,221,228,235,241,247,254,264
LSHTM,21,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2,235,All,176,183,192,199,205,211,218,223,228,235,240,246,252,257,265,274,283,292,304
LSHTM,21,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2,298,All,226,233,239,248,255,263,270,277,288,298,305,313,324,333,343,352,361,375,389
LSHTM,21,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2,310,All,231,239,247,257,267,275,285,293,302,310,319,327,339,351,362,373,387,398,414
LSHTM,21,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2,313,All,232,240,250,258,267,276,283,292,303,313,323,331,342,351,364,377,392,405,421
LSHTM,21,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2,288,All,206,214,224,232,241,249,260,268,276,288,298,308,318,329,339,351,361,379,392
LSHTM,21,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2,289,All,205,214,222,231,240,250,260,269,280,289,301,314,322,337,350,362,379,398,417
LSHTM,21,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2,348,All,236,250,263,277,291,303,314,323,334,348,360,372,387,404,419,439,455,478,499
LSHTM,21,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2,372,All,262,276,287,300,312,322,334,345,358,372,390,411,432,455,473,494,515,542,565
LSHTM,21,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2,501,All,329,351,368,386,408,423,441,461,481,501,520,541,569,598,619,647,677,711,751
LSHTM,21,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2,512,All,346,363,386,403,421,437,454,472,493,512,534,555,580,608,643,679,712,762,806
LSHTM,21,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2,515,All,323,344,367,391,407,425,441,465,492,515,540,567,595,623,658,697,728,767,814
LSHTM,21,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2,476,All,290,307,326,351,372,392,414,433,452,476,498,529,552,578,606,641,682,718,763
LSHTM,21,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2,481,All,293,312,332,352,370,391,408,431,457,481,505,532,563,597,633,673,715,766,813
LSHTM,21,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2,553,All,331,358,383,406,427,452,479,505,527,553,584,617,654,696,749,802,856,930,985
LSHTM,21,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2,630,All,370,397,430,456,481,506,532,564,599,630,661,707,757,826,863,922,991,1062,1140
LSHTM,21,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2,825,All,467,497,530,565,602,645,682,717,774,825,872,921,974,1040,1104,1185,1276,1376,1473
LSHTM,21,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2,853,All,471,518,556,592,633,674,711,759,808,853,905,959,1010,1081,1170,1250,1352,1457,1606
LSHTM,21,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2,834,All,462,499,532,576,612,645,691,731,782,834,882,948,1017,1087,1169,1268,1379,1475,1621
LSHTM,21,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2,771,All,420,460,501,532,572,606,652,690,735,771,821,884,951,1029,1118,1186,1305,1413,1592
LSHTM,21,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2,787,All,405,436,475,512,555,593,638,682,730,787,856,920,981,1055,1146,1243,1355,1499,1635
LSHTM,21,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2,961,All,466,529,572,616,672,713,770,849,900,961,1031,1097,1180,1263,1373,1500,1659,1822,2038
LSHTM,21,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1069,All,544,590,641,686,746,802,871,922,998,1069,1140,1231,1341,1468,1600,1750,1941,2119,2339
LSHTM,21,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1368,All,652,709,772,842,914,984,1067,1159,1248,1368,1486,1609,1758,1906,2083,2301,2537,2742,3102
LSHTM,21,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1459,All,670,737,815,897,974,1063,1140,1231,1341,1459,1578,1717,1886,2041,2206,2437,2671,2912,3266
LSHTM,21,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1424,All,626,694,777,853,927,999,1091,1163,1289,1424,1554,1703,1866,2031,2220,2431,2654,2919,3304
LSHTM,21,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1303,All,587,641,709,788,867,944,1031,1117,1204,1303,1404,1533,1682,1851,2035,2254,2469,2738,3204
LSHTM,21,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1324,All,579,639,707,782,865,973,1031,1102,1216,1324,1442,1577,1751,1916,2125,2327,2608,3001,3287
LSHTM,21,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1545,All,656,747,832,927,1015,1112,1197,1303,1425,1545,1707,1905,2086,2289,2506,2793,3167,3557,3973
LSHTM,21,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1801,All,731,824,908,998,1108,1232,1347,1481,1654,1801,1988,2200,2417,2650,2969,3314,3724,4151,4692
LSHTM,21,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2196,All,907,1011,1126,1253,1380,1543,1717,1849,2005,2196,2411,2694,2988,3349,3722,4219,4812,5458,6223
LSHTM,21,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2309,All,920,1071,1179,1312,1471,1616,1745,1913,2106,2309,2598,2909,3257,3650,4077,4488,5054,5806,6534
LSHTM,21,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2371,All,885,1008,1132,1262,1420,1570,1733,1912,2115,2371,2633,2955,3252,3657,4080,4608,5116,5824,6804
LSHTM,21,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2145,All,811,924,1031,1160,1276,1445,1586,1748,1972,2145,2439,2724,3021,3339,3691,4163,4796,5585,6442
LSHTM,21,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2234,All,815,914,1044,1145,1270,1422,1576,1720,1973,2234,2461,2770,3107,3462,3991,4468,5046,5717,6783
LSHTM,21,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2615,All,909,1053,1228,1365,1523,1729,1918,2169,2383,2615,2924,3258,3566,4082,4575,5178,6154,6851,7880
LSHTM,21,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2935,All,1034,1190,1363,1520,1708,1877,2097,2362,2630,2935,3297,3755,4211,4750,5416,6344,7184,8326,9606
LSHTM,21,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2,3852,All,1206,1417,1644,1882,2150,2352,2677,3032,3405,3852,4331,4856,5390,5982,6741,7771,8791,10539,12573
LSHTM,21,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2,3871,All,1266,1501,1663,1902,2199,2500,2775,3065,3453,3871,4373,4888,5607,6562,7670,8614,9936,11559,13510
LSHTM,21,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2,3873,All,1208,1436,1656,1896,2136,2370,2678,3009,3362,3873,4405,4966,5696,6639,7695,8770,9918,11807,13448
LSHTM,21,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2,3631,All,1113,1340,1517,1738,1989,2217,2390,2722,3160,3631,4127,4689,5466,6337,7129,8200,9553,11080,13167
LSHTM,21,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3630,All,1074,1282,1498,1746,1937,2209,2479,2791,3145,3630,4106,4682,5403,6159,7141,8330,9743,11534,13541
LSHTM,21,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4377,All,1241,1457,1704,2053,2333,2636,3057,3365,3815,4377,4899,5491,6373,7298,8328,9901,11774,13682,16366
LSHTM,21,9,2020,3,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4949,All,1398,1647,1932,2219,2508,2837,3210,3699,4276,4949,5662,6556,7427,8578,9943,11536,13422,16323,19406
LSHTM,21,9,2020,4,11,2020,England,hospital_inc,EpiSoon,Deaths,2,6232,All,1769,2071,2421,2763,3182,3630,4123,4789,5440,6232,7116,8446,9884,11025,13013,15257,17665,20299,24074
LSHTM,21,9,2020,5,11,2020,England,hospital_inc,EpiSoon,Deaths,2,6172,All,1792,2080,2430,2790,3182,3637,4181,4833,5411,6172,7260,8555,9999,11704,13536,16182,19535,22427,26661
LSHTM,21,9,2020,6,11,2020,England,hospital_inc,EpiSoon,Deaths,2,6186,All,1652,1945,2355,2818,3178,3683,4301,4929,5645,6186,7056,8331,9730,11795,14130,16639,19426,23812,27525
LSHTM,21,9,2020,7,11,2020,England,hospital_inc,EpiSoon,Deaths,2,5882,All,1570,1879,2285,2574,2947,3338,3784,4338,5023,5882,6833,8018,9516,11386,13100,15696,18333,22632,27194
LSHTM,21,9,2020,8,11,2020,England,hospital_inc,EpiSoon,Deaths,2,6012,All,1508,1790,2081,2453,2842,3317,3854,4551,5175,6012,6870,7960,9382,11189,13225,15727,19952,23010,27457
LSHTM,21,9,2020,9,11,2020,England,hospital_inc,EpiSoon,Deaths,2,7308,All,1795,2180,2569,2958,3434,4045,4658,5380,6101,7308,8565,10018,11498,13804,16225,19174,22608,26600,32413
LSHTM,21,9,2020,10,11,2020,England,hospital_inc,EpiSoon,Deaths,2,8261,All,2003,2398,2756,3299,3797,4468,5134,6001,6977,8261,9708,11177,13131,15437,18057,21149,26871,32330,39724
LSHTM,21,9,2020,11,11,2020,England,hospital_inc,EpiSoon,Deaths,2,10236,All,2359,2976,3566,4031,4660,5607,6556,7590,8876,10236,12271,14694,16627,20185,24757,28994,34107,40878,52624
LSHTM,21,9,2020,12,11,2020,England,hospital_inc,EpiSoon,Deaths,2,11021,All,2408,3076,3735,4259,4941,5773,6641,7913,9378,11021,12751,15116,18189,21987,25950,31324,37235,43997,55306
LSHTM,21,9,2020,13,11,2020,England,hospital_inc,EpiSoon,Deaths,2,10718,All,2312,2861,3332,4126,4788,5668,6598,7715,9048,10718,12519,14688,18245,22202,26112,31326,37746,44327,55647
LSHTM,21,9,2020,14,11,2020,England,hospital_inc,EpiSoon,Deaths,2,10073,All,2040,2600,3269,3746,4429,5028,5809,7141,8506,10073,11804,13693,16403,19509,23623,28720,35064,42919,54501
LSHTM,21,9,2020,15,11,2020,England,hospital_inc,EpiSoon,Deaths,2,10097,All,2117,2577,3229,3839,4492,5202,6052,7287,8469,10097,12030,13952,16822,20507,24417,28990,36173,44198,55961
LSHTM,21,9,2020,16,11,2020,England,hospital_inc,EpiSoon,Deaths,2,11487,All,2500,3090,3793,4541,5368,6318,7330,8065,9593,11487,14142,16350,20402,25435,30534,35898,44211,56431,72646
LSHTM,21,9,2020,21,9,2020,London,hospital_inc,EpiSoon,Deaths,2,35,All,23,24,25,27,28,30,31,32,33,35,36,37,39,41,42,44,46,48,51
LSHTM,21,9,2020,22,9,2020,London,hospital_inc,EpiSoon,Deaths,2,34,All,22,23,25,26,27,29,30,31,33,34,36,37,39,40,42,44,46,48,51
LSHTM,21,9,2020,23,9,2020,London,hospital_inc,EpiSoon,Deaths,2,43,All,27,28,30,32,33,35,37,39,40,43,44,46,48,49,52,54,57,60,64
LSHTM,21,9,2020,24,9,2020,London,hospital_inc,EpiSoon,Deaths,2,55,All,35,37,39,41,43,45,47,49,52,55,57,59,62,64,67,70,74,76,80
LSHTM,21,9,2020,25,9,2020,London,hospital_inc,EpiSoon,Deaths,2,43,All,27,29,31,33,34,35,37,39,41,43,45,46,48,50,53,56,59,62,66
LSHTM,21,9,2020,26,9,2020,London,hospital_inc,EpiSoon,Deaths,2,44,All,26,28,30,32,34,36,38,39,42,44,46,49,51,54,56,59,62,65,69
LSHTM,21,9,2020,27,9,2020,London,hospital_inc,EpiSoon,Deaths,2,43,All,26,28,30,32,34,36,38,39,41,43,45,47,50,53,55,58,61,65,69
LSHTM,21,9,2020,28,9,2020,London,hospital_inc,EpiSoon,Deaths,2,65,All,38,40,43,45,48,51,55,58,62,65,68,72,75,80,84,89,95,101,107
LSHTM,21,9,2020,29,9,2020,London,hospital_inc,EpiSoon,Deaths,2,63,All,37,39,42,45,47,50,53,56,59,63,66,69,74,78,83,89,94,100,106
LSHTM,21,9,2020,30,9,2020,London,hospital_inc,EpiSoon,Deaths,2,75,All,45,48,51,54,58,61,65,68,72,75,80,84,90,95,101,108,117,125,134
LSHTM,21,9,2020,1,10,2020,London,hospital_inc,EpiSoon,Deaths,2,100,All,57,61,65,69,73,77,83,89,93,100,106,114,122,130,138,148,157,167,180
LSHTM,21,9,2020,2,10,2020,London,hospital_inc,EpiSoon,Deaths,2,77,All,42,46,50,53,57,60,65,69,73,77,82,88,94,102,108,116,124,135,147
LSHTM,21,9,2020,3,10,2020,London,hospital_inc,EpiSoon,Deaths,2,81,All,44,47,51,54,58,62,67,71,76,81,86,91,98,103,110,116,126,136,149
LSHTM,21,9,2020,4,10,2020,London,hospital_inc,EpiSoon,Deaths,2,80,All,41,45,48,52,57,62,66,70,75,80,86,91,98,104,111,119,130,140,154
LSHTM,21,9,2020,5,10,2020,London,hospital_inc,EpiSoon,Deaths,2,116,All,58,63,69,74,81,87,95,101,108,116,124,134,143,155,169,185,202,217,237
LSHTM,21,9,2020,6,10,2020,London,hospital_inc,EpiSoon,Deaths,2,119,All,54,60,66,71,77,83,92,100,109,119,128,138,147,158,171,186,199,218,243
LSHTM,21,9,2020,7,10,2020,London,hospital_inc,EpiSoon,Deaths,2,141,All,68,75,82,88,95,104,111,119,130,141,153,164,177,192,211,228,255,280,308
LSHTM,21,9,2020,8,10,2020,London,hospital_inc,EpiSoon,Deaths,2,179,All,86,94,105,113,123,132,143,152,166,179,193,211,229,249,270,298,325,358,395
LSHTM,21,9,2020,9,10,2020,London,hospital_inc,EpiSoon,Deaths,2,145,All,64,72,79,88,95,104,112,120,132,145,159,170,183,202,220,242,263,294,331
LSHTM,21,9,2020,10,10,2020,London,hospital_inc,EpiSoon,Deaths,2,146,All,66,73,81,90,97,104,114,124,135,146,158,173,188,206,224,249,274,299,341
LSHTM,21,9,2020,11,10,2020,London,hospital_inc,EpiSoon,Deaths,2,154,All,61,69,76,86,96,107,117,129,140,154,166,181,200,217,237,259,290,324,359
LSHTM,21,9,2020,12,10,2020,London,hospital_inc,EpiSoon,Deaths,2,218,All,84,95,105,117,132,147,160,176,197,218,243,264,294,319,343,379,422,466,532
LSHTM,21,9,2020,13,10,2020,London,hospital_inc,EpiSoon,Deaths,2,214,All,84,94,104,115,127,141,156,174,195,214,235,260,289,319,343,389,432,492,556
LSHTM,21,9,2020,14,10,2020,London,hospital_inc,EpiSoon,Deaths,2,257,All,102,117,131,143,160,178,195,213,231,257,282,312,339,382,420,468,528,607,678
LSHTM,21,9,2020,15,10,2020,London,hospital_inc,EpiSoon,Deaths,2,346,All,126,146,165,184,205,224,249,276,315,346,378,407,451,496,562,623,699,799,922
LSHTM,21,9,2020,16,10,2020,London,hospital_inc,EpiSoon,Deaths,2,263,All,92,103,119,135,157,175,195,215,239,263,291,327,357,398,450,500,565,640,722
LSHTM,21,9,2020,17,10,2020,London,hospital_inc,EpiSoon,Deaths,2,273,All,102,113,124,139,160,180,199,224,246,273,303,341,375,411,458,515,587,669,775
LSHTM,21,9,2020,18,10,2020,London,hospital_inc,EpiSoon,Deaths,2,273,All,88,102,120,136,153,171,192,214,247,273,300,333,370,425,481,554,619,708,815
LSHTM,21,9,2020,19,10,2020,London,hospital_inc,EpiSoon,Deaths,2,411,All,130,153,181,209,237,269,301,335,371,411,457,509,555,623,709,807,932,1066,1280
LSHTM,21,9,2020,20,10,2020,London,hospital_inc,EpiSoon,Deaths,2,398,All,123,143,170,193,220,248,281,321,357,398,442,491,551,620,702,808,920,1064,1242
LSHTM,21,9,2020,21,10,2020,London,hospital_inc,EpiSoon,Deaths,2,487,All,154,179,201,235,264,298,335,380,435,487,543,605,677,776,872,1006,1137,1359,1607
LSHTM,21,9,2020,22,10,2020,London,hospital_inc,EpiSoon,Deaths,2,631,All,187,216,253,289,330,389,441,499,557,631,690,773,887,1028,1188,1342,1560,1817,2177
LSHTM,21,9,2020,23,10,2020,London,hospital_inc,EpiSoon,Deaths,2,486,All,139,169,191,226,264,295,338,386,432,486,548,618,675,785,889,1019,1203,1416,1703
LSHTM,21,9,2020,24,10,2020,London,hospital_inc,EpiSoon,Deaths,2,515,All,149,175,201,231,269,321,367,406,452,515,568,657,741,849,984,1113,1299,1551,1851
LSHTM,21,9,2020,25,10,2020,London,hospital_inc,EpiSoon,Deaths,2,505,All,136,162,187,224,261,306,354,398,445,505,577,637,738,827,961,1119,1278,1532,1823
