Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,15,9,2020,7,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,7,12
LSHTM,15,9,2020,8,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,8,16
LSHTM,15,9,2020,9,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,6,13
LSHTM,15,9,2020,15,9,2020,England,hospital_inc,EpiSoon,Deaths,2,116,All,71,77,83,88,92,97,101,106,111,116,122,127,134,140,148,155,162,172,187
LSHTM,15,9,2020,16,9,2020,England,hospital_inc,EpiSoon,Deaths,2,154,All,90,99,106,112,121,127,133,140,147,154,162,170,180,189,200,213,226,243,264
LSHTM,15,9,2020,17,9,2020,England,hospital_inc,EpiSoon,Deaths,2,159,All,91,100,108,115,122,130,137,144,151,159,165,172,181,191,204,216,232,250,281
LSHTM,15,9,2020,18,9,2020,England,hospital_inc,EpiSoon,Deaths,2,151,All,85,93,99,106,113,119,127,134,140,151,159,167,177,191,205,219,238,258,286
LSHTM,15,9,2020,19,9,2020,England,hospital_inc,EpiSoon,Deaths,2,137,All,75,81,89,97,104,110,117,124,131,137,146,154,164,175,186,200,218,236,269
LSHTM,15,9,2020,20,9,2020,England,hospital_inc,EpiSoon,Deaths,2,136,All,71,80,85,93,100,108,114,120,128,136,145,153,163,174,188,205,224,248,280
LSHTM,15,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2,163,All,86,96,104,112,120,128,137,144,154,163,174,185,199,213,231,253,275,308,346
LSHTM,15,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2,183,All,88,98,109,119,127,136,146,158,172,183,194,212,225,244,263,292,321,355,406
LSHTM,15,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2,240,All,114,129,144,158,171,184,198,211,223,240,255,274,296,321,350,384,422,475,543
LSHTM,15,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2,249,All,116,131,143,158,172,188,202,216,232,249,266,287,308,336,369,402,451,514,595
LSHTM,15,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2,239,All,108,122,134,146,161,175,190,205,222,239,259,281,302,327,362,411,462,530,613
LSHTM,15,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2,219,All,91,106,118,131,144,156,172,187,204,219,239,257,282,306,335,372,429,501,598
LSHTM,15,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2,218,All,91,103,116,128,144,159,174,186,205,218,237,257,286,311,349,395,446,507,603
LSHTM,15,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2,263,All,105,119,131,149,166,183,201,220,237,263,288,313,341,377,421,474,540,643,782
LSHTM,15,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2,292,All,111,130,145,164,181,197,222,241,266,292,325,357,392,437,485,544,626,739,883
LSHTM,15,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2,386,All,143,167,191,218,239,262,288,319,352,386,426,476,520,578,652,742,852,968,1198
LSHTM,15,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2,390,All,145,165,189,212,239,262,287,316,354,390,433,476,535,592,665,770,912,1103,1345
LSHTM,15,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2,381,All,131,159,186,210,235,258,285,310,343,381,420,473,526,597,677,782,913,1104,1339
LSHTM,15,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2,357,All,116,134,158,183,202,231,256,281,315,357,399,445,498,560,648,748,857,1043,1304
LSHTM,15,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2,343,All,108,126,146,169,192,219,245,282,314,343,387,428,489,544,633,730,856,1086,1347
LSHTM,15,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2,405,All,127,153,176,201,230,257,295,331,364,405,455,505,593,673,783,899,1047,1272,1620
LSHTM,15,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2,447,All,135,167,195,220,246,282,319,359,400,447,509,588,671,767,885,1038,1270,1546,2005
LSHTM,15,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2,618,All,174,209,245,288,332,374,431,488,561,618,693,783,908,1029,1224,1424,1663,2093,2864
LSHTM,15,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2,630,All,169,205,235,277,330,382,438,494,549,630,728,833,942,1105,1271,1502,1814,2290,2972
LSHTM,15,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2,608,All,161,193,232,273,313,363,416,473,531,608,711,822,939,1071,1238,1474,1793,2283,3027
LSHTM,15,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2,571,All,142,170,200,234,281,324,369,431,496,571,648,747,874,999,1232,1450,1740,2313,3238
LSHTM,15,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2,547,All,134,158,192,228,279,329,380,424,480,547,645,732,857,989,1180,1428,1731,2165,3044
LSHTM,15,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2,670,All,155,190,228,269,313,365,425,497,576,670,780,907,1066,1280,1485,1779,2144,2734,3663
LSHTM,15,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2,753,All,161,205,246,297,359,415,480,562,656,753,873,998,1167,1385,1647,2011,2461,3123,4601
LSHTM,15,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1020,All,215,266,324,394,464,543,627,721,861,1020,1187,1368,1541,1846,2258,2749,3371,4390,6196
LSHTM,15,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1058,All,212,258,320,386,457,556,655,755,883,1058,1216,1430,1649,1999,2380,2950,3793,4968,7015
LSHTM,15,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1011,All,193,244,291,359,443,516,601,737,867,1011,1190,1416,1646,1973,2404,2941,3680,4859,7274
LSHTM,15,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2,907,All,161,208,266,321,379,460,549,656,763,907,1050,1233,1509,1807,2127,2697,3432,4562,6775
LSHTM,15,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2,893,All,166,207,259,315,394,479,563,675,749,893,1064,1257,1507,1833,2237,2762,3553,4557,6868
LSHTM,15,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1065,All,191,249,308,371,443,532,632,747,901,1065,1251,1501,1829,2173,2765,3343,4188,5706,9083
LSHTM,15,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1209,All,200,256,319,395,488,600,714,844,1000,1209,1437,1722,2023,2518,3185,3994,4884,6830,9946
LSHTM,15,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1551,All,266,336,420,508,638,774,921,1109,1321,1551,1900,2339,2863,3519,4312,5213,6572,9265,13766
LSHTM,15,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1609,All,261,336,422,525,660,813,962,1159,1359,1609,1926,2298,2816,3421,4362,5567,7369,9700,16119
LSHTM,15,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1562,All,232,305,397,496,602,726,897,1119,1346,1562,1892,2278,2884,3554,4358,5507,7444,10400,16361
LSHTM,15,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1430,All,206,275,345,433,533,657,811,995,1201,1430,1716,2138,2599,3239,4050,5183,6817,9245,15840
LSHTM,15,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1414,All,195,255,326,411,513,641,770,957,1209,1414,1713,2068,2612,3381,4217,5177,7005,9858,16238
LSHTM,15,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1673,All,232,309,385,499,597,733,950,1150,1397,1673,2048,2520,3109,4009,5352,6799,8711,13305,20078
LSHTM,15,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1890,All,219,307,396,499,666,843,1067,1328,1571,1890,2391,3016,3691,4497,5695,7588,9683,13727,23650
LSHTM,15,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2457,All,298,411,551,697,900,1082,1382,1663,2021,2457,3075,3913,4972,6257,7849,10994,14536,19111,33197
LSHTM,15,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2527,All,303,402,529,687,880,1062,1349,1717,2069,2527,3166,3991,5104,6423,8196,10755,14279,21406,34506
LSHTM,15,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2477,All,281,373,479,622,821,1041,1247,1636,1967,2477,3106,3995,5033,6749,8424,10367,14802,21843,36174
LSHTM,15,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2318,All,249,346,445,585,751,957,1190,1468,1933,2318,2804,3501,4621,6084,7649,10041,13647,20630,36417
LSHTM,15,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2,2348,All,235,318,430,584,750,954,1159,1467,1862,2348,2856,3610,4641,6276,8207,10726,14170,20570,37974
LSHTM,15,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2,2719,All,277,413,522,658,844,1075,1412,1823,2202,2719,3390,4355,5546,7507,9520,12535,17138,27421,45957
LSHTM,15,9,2020,3,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3111,All,284,403,517,687,894,1174,1518,1947,2487,3111,3862,4857,6631,8399,11409,14675,20515,30755,52286
LSHTM,15,9,2020,4,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4060,All,348,497,686,899,1193,1532,1980,2551,3271,4060,5120,6967,9008,11494,14754,19587,26718,39901,76620
LSHTM,15,9,2020,5,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4156,All,367,529,690,952,1253,1554,2046,2532,3259,4156,5258,6835,9163,11898,15870,21435,28758,43343,79544
LSHTM,15,9,2020,6,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3983,All,323,486,658,872,1167,1464,1920,2497,3128,3983,5223,6897,8721,11953,15607,22458,31245,45779,85572
LSHTM,15,9,2020,7,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3498,All,316,442,575,786,1065,1345,1773,2207,2810,3498,4629,6226,8323,10912,13956,19562,27725,44236,77979
LSHTM,15,9,2020,8,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3793,All,294,405,557,732,947,1276,1735,2235,2885,3793,4959,6346,8461,11243,15029,19575,27734,43424,85696
LSHTM,15,9,2020,9,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4422,All,339,465,615,852,1108,1483,2002,2551,3265,4422,5710,7239,9951,13097,17975,24942,36157,53057,102486
LSHTM,15,9,2020,15,9,2020,London,hospital_inc,EpiSoon,Deaths,2,12,All,5,6,7,8,8,9,10,11,12,12,13,14,15,16,18,19,21,23,26
LSHTM,15,9,2020,16,9,2020,London,hospital_inc,EpiSoon,Deaths,2,16,All,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,25,26,29,34
LSHTM,15,9,2020,17,9,2020,London,hospital_inc,EpiSoon,Deaths,2,20,All,9,10,11,12,13,14,16,17,18,20,21,23,25,27,29,32,35,39,43
LSHTM,15,9,2020,18,9,2020,London,hospital_inc,EpiSoon,Deaths,2,14,All,6,7,8,8,9,10,11,12,13,14,15,17,18,19,21,23,26,29,33
LSHTM,15,9,2020,19,9,2020,London,hospital_inc,EpiSoon,Deaths,2,14,All,5,6,7,8,9,10,10,11,12,14,15,16,17,19,21,23,25,29,34
LSHTM,15,9,2020,20,9,2020,London,hospital_inc,EpiSoon,Deaths,2,13,All,5,6,7,7,8,9,10,11,12,13,14,15,16,17,20,22,25,28,32
LSHTM,15,9,2020,21,9,2020,London,hospital_inc,EpiSoon,Deaths,2,18,All,7,8,9,10,12,13,14,16,17,18,20,21,24,26,29,32,37,42,47
LSHTM,15,9,2020,22,9,2020,London,hospital_inc,EpiSoon,Deaths,2,17,All,6,7,9,10,11,12,13,14,16,17,19,20,23,25,28,31,35,40,47
LSHTM,15,9,2020,23,9,2020,London,hospital_inc,EpiSoon,Deaths,2,22,All,8,9,11,12,14,15,17,18,20,22,24,26,28,31,34,38,43,51,62
LSHTM,15,9,2020,24,9,2020,London,hospital_inc,EpiSoon,Deaths,2,27,All,10,12,13,15,16,18,20,22,24,27,30,33,36,41,46,51,59,69,79
LSHTM,15,9,2020,25,9,2020,London,hospital_inc,EpiSoon,Deaths,2,19,All,6,8,9,10,11,12,14,16,17,19,21,23,26,29,33,37,43,48,59
LSHTM,15,9,2020,26,9,2020,London,hospital_inc,EpiSoon,Deaths,2,19,All,6,7,8,9,11,12,14,16,17,19,21,23,26,29,33,38,43,50,63
LSHTM,15,9,2020,27,9,2020,London,hospital_inc,EpiSoon,Deaths,2,17,All,5,6,8,9,10,12,13,14,16,17,20,22,24,28,32,36,42,49,60
LSHTM,15,9,2020,28,9,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,8,9,11,12,14,16,18,21,23,26,29,32,36,39,46,53,63,73,87
LSHTM,15,9,2020,29,9,2020,London,hospital_inc,EpiSoon,Deaths,2,24,All,7,8,10,11,13,14,16,19,21,24,27,30,33,39,44,51,58,70,83
LSHTM,15,9,2020,30,9,2020,London,hospital_inc,EpiSoon,Deaths,2,29,All,8,9,12,13,16,18,20,23,26,29,33,37,43,50,56,64,76,92,115
LSHTM,15,9,2020,1,10,2020,London,hospital_inc,EpiSoon,Deaths,2,37,All,10,12,15,18,21,23,26,29,32,37,41,46,53,61,72,85,100,122,148
LSHTM,15,9,2020,2,10,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,7,8,10,12,14,16,18,20,22,26,30,33,39,45,53,63,74,90,120
LSHTM,15,9,2020,3,10,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,7,8,10,12,14,15,17,20,23,26,30,34,39,46,53,62,73,95,126
LSHTM,15,9,2020,4,10,2020,London,hospital_inc,EpiSoon,Deaths,2,25,All,6,8,9,11,13,14,16,19,21,25,29,33,39,45,51,59,72,87,114
LSHTM,15,9,2020,5,10,2020,London,hospital_inc,EpiSoon,Deaths,2,35,All,8,10,13,15,18,20,24,27,31,35,40,46,54,64,73,85,104,132,166
LSHTM,15,9,2020,6,10,2020,London,hospital_inc,EpiSoon,Deaths,2,31,All,7,9,11,13,15,18,20,23,28,31,38,43,51,61,70,82,102,130,169
LSHTM,15,9,2020,7,10,2020,London,hospital_inc,EpiSoon,Deaths,2,39,All,9,11,13,16,19,21,25,29,33,39,46,53,62,72,86,107,138,172,227
LSHTM,15,9,2020,8,10,2020,London,hospital_inc,EpiSoon,Deaths,2,49,All,11,14,17,20,24,27,32,37,42,49,58,68,82,98,118,139,168,214,295
LSHTM,15,9,2020,9,10,2020,London,hospital_inc,EpiSoon,Deaths,2,37,All,8,10,12,15,17,20,24,27,31,37,43,51,60,72,88,105,136,175,237
LSHTM,15,9,2020,10,10,2020,London,hospital_inc,EpiSoon,Deaths,2,36,All,7,9,11,14,17,19,22,27,31,36,43,49,59,70,82,104,132,171,234
LSHTM,15,9,2020,11,10,2020,London,hospital_inc,EpiSoon,Deaths,2,32,All,6,8,10,12,14,17,19,23,27,32,37,44,53,63,76,96,123,161,225
LSHTM,15,9,2020,12,10,2020,London,hospital_inc,EpiSoon,Deaths,2,46,All,8,11,14,17,20,24,29,33,38,46,55,66,79,95,119,147,184,246,331
LSHTM,15,9,2020,13,10,2020,London,hospital_inc,EpiSoon,Deaths,2,44,All,7,10,12,15,19,22,26,31,36,44,54,63,76,93,114,139,182,240,344
LSHTM,15,9,2020,14,10,2020,London,hospital_inc,EpiSoon,Deaths,2,55,All,9,12,15,19,24,28,33,39,46,55,66,80,95,116,140,185,241,329,473
LSHTM,15,9,2020,15,10,2020,London,hospital_inc,EpiSoon,Deaths,2,70,All,11,16,19,24,29,34,40,48,56,70,84,100,123,153,188,236,305,400,588
LSHTM,15,9,2020,16,10,2020,London,hospital_inc,EpiSoon,Deaths,2,47,All,7,10,13,16,20,24,29,34,40,47,61,73,89,107,136,169,226,303,469
LSHTM,15,9,2020,17,10,2020,London,hospital_inc,EpiSoon,Deaths,2,46,All,7,10,12,16,19,23,28,33,38,46,58,70,88,111,135,178,222,311,455
LSHTM,15,9,2020,18,10,2020,London,hospital_inc,EpiSoon,Deaths,2,45,All,6,9,12,15,18,22,26,31,37,45,53,65,79,99,129,166,220,304,451
LSHTM,15,9,2020,19,10,2020,London,hospital_inc,EpiSoon,Deaths,2,64,All,9,12,16,20,24,30,36,45,53,64,79,100,126,151,188,263,354,488,713
LSHTM,15,9,2020,20,10,2020,London,hospital_inc,EpiSoon,Deaths,2,59,All,7,10,14,18,22,27,33,40,47,59,72,91,114,142,184,233,338,478,700
LSHTM,15,9,2020,21,10,2020,London,hospital_inc,EpiSoon,Deaths,2,73,All,9,13,17,23,29,35,41,49,61,73,90,114,148,187,245,329,428,599,939
LSHTM,15,9,2020,22,10,2020,London,hospital_inc,EpiSoon,Deaths,2,93,All,12,16,21,27,34,41,52,62,77,93,119,147,189,239,300,406,507,801,1247
LSHTM,15,9,2020,23,10,2020,London,hospital_inc,EpiSoon,Deaths,2,67,All,8,11,15,19,24,30,37,46,55,67,83,104,133,176,233,306,408,608,882
LSHTM,15,9,2020,24,10,2020,London,hospital_inc,EpiSoon,Deaths,2,63,All,7,10,14,18,23,28,34,42,51,63,80,96,126,166,229,307,428,627,966
