region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.38939704727024,0.000220118479257412,0.0111774234469757,2.36851981992713,2.37112059914104,2.37465080585435,2.37763952467747,2.37974717670936,2.38159759973852,2.38333706788962,2.38496531455226,2.38637312860897,2.38792919815762,2.38942098321905,2.39079626468515,2.39225079659692,2.39378506052747,2.39535151036749,2.39693653245157,2.39884590537449,2.40090463749077,2.4035187019708,2.40786098077497,2.41136742569057
East of England,delay_sd[1],0.482004549786405,0.00014887135966827,0.00830967050828611,0.465171216961843,0.468218637217847,0.471278255731795,0.473578019934697,0.475128879136264,0.476653219127128,0.477750985483963,0.478853940287464,0.479872964454312,0.481006539104496,0.482015675469403,0.483039102207958,0.484143629846619,0.485093772381451,0.486376017032587,0.487595227317551,0.489075615312335,0.490722535396599,0.492484419815401,0.495231315725016,0.498248475755228
East of England,frac_obs[1],0.147036909390124,9.87293283130668e-05,0.00550957992309674,0.136245081289708,0.138077467133814,0.140081307110632,0.14131238433078,0.142343840278501,0.143314833468803,0.144136621639749,0.144955275152037,0.145689870502946,0.146336345645219,0.146963198099764,0.147703415272268,0.148402947469084,0.149075047490046,0.149974918967372,0.150712538594717,0.15174700817928,0.152863190531816,0.154173427103385,0.155974399961148,0.157496130427195
East of England,rep_phi[1],0.000946106477046585,1.50202886520072e-05,0.00071073847482425,3.63406101137314e-05,7.28843207200342e-05,0.000137792670819907,0.000207509110531257,0.000284411078354226,0.000370760054120313,0.000444044753669248,0.000530829867526706,0.000621617998188007,0.000716303620910168,0.000810150069470099,0.0009134940804144,0.00101055851306338,0.00111598870976507,0.00125123723543765,0.00139351392966225,0.00154290285661017,0.00172564069316132,0.00196498412505562,0.00226278406843772,0.00259279854386471
England,delay_mean[1],2.24972501351159,0.000126858473628371,0.00758337471105569,2.2350772218956,2.23723477458212,2.23995969158694,2.24181046513344,2.24343724528261,2.24462287848666,2.24563002072822,2.24666194716739,2.24762740138797,2.24855553975524,2.24950482345339,2.2505672288465,2.25154849965926,2.25265685995193,2.25369100205194,2.25484261529427,2.25628523788454,2.257776938757,2.25964958069351,2.26245419564978,2.26473793639759
England,delay_sd[1],0.492293794989,0.000126480028888518,0.00705844960702664,0.478323606572207,0.480659664773027,0.483243375550145,0.484971268763762,0.486280520964055,0.487482095695735,0.488572860734899,0.489542498912137,0.490454228960316,0.491404454312257,0.49231021949052,0.493213889925584,0.494149709224188,0.494960573880139,0.495930066882843,0.497117777516853,0.498275436280892,0.499617454777373,0.50141595952833,0.503984219636358,0.50601829835189
England,frac_obs[1],0.139199971615194,3.52828711796723e-05,0.00203997013318229,0.135372677440114,0.135990234718295,0.136625445531655,0.137083470138643,0.137485314084394,0.137839451741618,0.138127959789245,0.138377864121563,0.138600895395496,0.138886841863771,0.139143666592473,0.139416881349254,0.13970231334404,0.139966764865189,0.140241183109193,0.140537557806787,0.140880616287886,0.141242909933998,0.141824325165396,0.14271721591357,0.143412975938951
England,rep_phi[1],5.73956759262357e-05,5.94922306440421e-07,3.15849736473626e-05,8.45856912828392e-06,1.31119401696621e-05,1.90744554575417e-05,2.39433703888015e-05,2.8575611799125e-05,3.29759594863016e-05,3.73295874346575e-05,4.11449384376931e-05,4.55052031284274e-05,4.97476281045742e-05,5.37001312895457e-05,5.84972629345889e-05,6.2349469309301e-05,6.66743263206059e-05,7.19692964594637e-05,7.80095386488758e-05,8.40714474502857e-05,9.19731968956081e-05,0.000100615259283832,0.00011477786323229,0.00012605325066456
London,delay_mean[1],2.46042261039385,0.000227535825197893,0.0128464242029587,2.43574631143198,2.43962197262305,2.44369203941756,2.44666594773319,2.44929635614156,2.45126764317512,2.45357738531955,2.45555775164252,2.45725446708035,2.45907564969624,2.46071912102455,2.46224908690342,2.46373302543874,2.46533370538757,2.46720981240178,2.46908021205111,2.47136281264151,2.47407294860615,2.47693427073763,2.48151503070598,2.48538436553543
London,delay_sd[1],0.488280082979571,0.000146112394386144,0.00812854975811773,0.47178173831877,0.474972126334577,0.478126867831254,0.480124743689604,0.481622609717758,0.482891435995915,0.484035940015779,0.485191332357138,0.486187033806658,0.487275092289492,0.488282072083639,0.489256296856479,0.490230351900195,0.491297246977977,0.492470121183246,0.493616215768543,0.495025970980035,0.496596516007854,0.498744024080894,0.501727289563045,0.504235319603014
