region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.12188758131917,0.00484427482883535,0.173698588021968,1.66430673052295,1.78456667081534,1.89505682176312,1.97636085108353,2.02642518326452,2.05841541138253,2.08074738660116,2.09859574445454,2.11462737903152,2.13072491965855,2.14619134328073,2.16057882324693,2.17675154909152,2.19257579495469,2.20990708880327,2.22780244076356,2.2497943435646,2.27672962132188,2.30768559373868,2.34458614274259,2.38196412214583
East of England,delay_sd[1],0.339785833020047,0.00829915608254891,0.268712757876966,0.0668872782749209,0.0834577943959999,0.110502830674518,0.133347799930248,0.151331691997993,0.165225555810517,0.18273795433798,0.198561515479495,0.214443457250056,0.231487619001064,0.251110911649246,0.27316942490436,0.295727185537309,0.327566300931589,0.369824519186498,0.420104615363265,0.482214499284699,0.578255966620891,0.698917832487255,0.920276286795802,1.10204560690968
East of England,frac_obs[1],0.113219606064725,9.72537574500803e-05,0.004863134120114,0.104175867024911,0.105395280835058,0.107174471392155,0.108195902209631,0.109129003614286,0.109958550691472,0.110594718140268,0.111204127626405,0.111830776389901,0.11247453935527,0.113062540164134,0.113738109234415,0.114278007194038,0.114870056526761,0.115633347466847,0.116410513566982,0.117243390511345,0.118210828705844,0.11949272444298,0.121385016440644,0.123404434494991
East of England,rep_phi[1],0.00229934858137722,4.29281750856626e-05,0.0021973347438744,0.000140117900547771,0.000225203875420674,0.00037454719867499,0.000531299196121561,0.000676383573628822,0.000820936091307724,0.000971466323219792,0.00113923471728234,0.00129963195332093,0.00148700586658495,0.00169339709315146,0.00188183260580928,0.00209895749323854,0.00237997602035208,0.00266491255691591,0.00301164466479536,0.00351041584982396,0.0041017376736281,0.00486485162627177,0.00657940216709165,0.00834149907336423
England,delay_mean[1],2.41875790914961,0.00142448669366204,0.0656813014229054,2.29092318851192,2.31186867960272,2.33424209106839,2.34996535124788,2.36311624668469,2.3768315345881,2.38596731338145,2.39496974465002,2.40302541897334,2.41072310940141,2.41900471023782,2.42757404718307,2.43611857952122,2.44544268167393,2.45460431166431,2.46483578670557,2.47466821285574,2.48700180486727,2.50244118748899,2.52624605964179,2.54351700865761
England,delay_sd[1],0.248835273924756,0.0016585598894204,0.07898864331058,0.123128990941432,0.137899025285543,0.15764884856242,0.171630180803861,0.182827499323045,0.193322076792848,0.203457008276264,0.212405629995623,0.222031804809674,0.230968066336037,0.239027720758021,0.248434549086647,0.259026374548073,0.270113465905609,0.281733961631923,0.293066400790138,0.308235766068424,0.326574812171308,0.349905395024694,0.387303557040754,0.429143351485153
England,frac_obs[1],0.0952372577938921,3.60883394399897e-05,0.00189250390868767,0.0915772513894281,0.0921033474251486,0.0928376139946808,0.0932658447055472,0.0936403559978019,0.093957580273553,0.0942660747902667,0.0945181264375137,0.0947498949166128,0.0949953704949612,0.0952154018957901,0.0954476566877503,0.0956720845812264,0.0959144833645697,0.0962047651333799,0.0965064496014773,0.0967967958891032,0.0971834887006891,0.0976593771940497,0.0983292932161282,0.0990116645169164
England,rep_phi[1],0.000209421406057509,2.13918991271031e-06,0.000121910118559508,5.85147773715975e-05,7.11026826338162e-05,8.79915816611627e-05,0.000102680199024544,0.000113751739087795,0.000124945362149566,0.000136425063428109,0.000146101129442871,0.000157889920575851,0.00016912567990615,0.000182887119715282,0.000196157471272293,0.000209349224822015,0.000225987716759088,0.000243697125680121,0.000261743838089877,0.000285758512110403,0.00031729058167946,0.000361083280852911,0.000439154210761304,0.000529348218372681
London,delay_mean[1],2.52704611758136,0.00854945929291552,0.275920833986688,2.1111719364826,2.17453572314217,2.24334020468455,2.29301403355485,2.3292595870316,2.35897900446687,2.38825976214079,2.41305380407566,2.43809703139775,2.46079261259441,2.48383989358327,2.51044464437676,2.53245181357603,2.56194276497905,2.58849114469064,2.62037144724027,2.66793948007631,2.7507429441702,2.872278468629,3.050370859821,3.26652631333512
London,delay_sd[1],0.654875198632682,0.0116591280230368,0.368183056906725,0.101905372151283,0.152113642059566,0.220117300689997,0.265394107681019,0.318794309418648,0.362816752938044,0.407217691446041,0.449287848163514,0.495897746970552,0.544562820167118,0.60152891967918,0.654567967997962,0.713863846227349,0.770252995573255,0.839667068711408,0.908465724650162,0.979810195381,1.06826331088213,1.17669433686607,1.3296274192973,1.46419167245819
