region,variable,mean,se_mean,sd,lower_95,lower_90,lower_80,lower_70,lower_60,lower_50,lower_40,lower_30,lower_20,lower_10,median,upper_10,upper_20,upper_30,upper_40,upper_50,upper_60,upper_70,upper_80,upper_90,upper_95
East of England,delay_mean[1],2.7601968954466,0.00493043098484641,0.305039824736792,2.16444576102766,2.2560890244992,2.36850892146576,2.44735805109166,2.50154730337134,2.55007527472009,2.59476769910338,2.64302170122591,2.68106631572879,2.7225411570737,2.7626430620985,2.79959084741477,2.83556897434823,2.87745665160062,2.9206925210491,2.96788783023099,3.01597788162044,3.07662872723594,3.15526114038501,3.26500997318883,3.35633408749082
East of England,delay_sd[1],1.61034180202976,0.00278692693520685,0.168323367940361,1.28323599700032,1.33538549780743,1.39652404859791,1.43505874908743,1.46646765915068,1.49582822757559,1.5225780475966,1.54655969791511,1.56720196593648,1.58816422774679,1.60600702288758,1.62820322461582,1.65191211116533,1.67593723756295,1.70090383880505,1.72432991293277,1.75115351348684,1.78443626225626,1.82649744968986,1.88888223031292,1.93300344274688
East of England,frac_obs[1],0.848487316041539,0.000800390465093577,0.0480143777732193,0.757145957200221,0.76943796016671,0.787421501137445,0.79828666256045,0.807201839334864,0.815622941439252,0.822976560199011,0.829617517429767,0.836122533766376,0.841890227195474,0.8482783640238,0.853832879096702,0.860534877929222,0.866322270389044,0.872916937275158,0.880629805386732,0.887865260866753,0.897343284162714,0.909650388151358,0.928183724187712,0.946315409622465
England,delay_mean[1],2.30594083541681,9.58074069137407e-05,0.00343080858045439,2.30124666043897,2.30169150262423,2.30223827057025,2.30261788088347,2.30292603297674,2.30328503577712,2.30362921281608,2.30397839480502,2.30435739391672,2.30477493122486,2.30519240090345,2.30559913938621,2.30613113768245,2.30671407001603,2.30732239936533,2.30801331745057,2.30878226195399,2.30971941002137,2.31098852946684,2.31273516018357,2.31394886900245
England,delay_sd[1],0.00382879960773641,4.36309733813758e-05,0.00156653759095413,0.000909506446560949,0.00132178198097771,0.00176169215675943,0.00211759545385813,0.00240325992801528,0.00269129404353651,0.00292291577546835,0.00316735464498032,0.0034061437988683,0.00360720308165216,0.00384369587222635,0.00403643771737614,0.0042648241771496,0.00449367964544011,0.00469460859825993,0.00491380193822852,0.0051585327243186,0.0054406110132346,0.00582169215864917,0.00644201455749673,0.00690664235098269
England,frac_obs[1],0.76617215464893,0.000365101663089167,0.0160268310505403,0.734599090331918,0.739885234838677,0.74589494777015,0.749383899005751,0.752594308103098,0.755253697107964,0.757683729569346,0.759960537791939,0.762171896205002,0.764394930667891,0.76636830746817,0.768308870841179,0.770420734019527,0.772586218666486,0.774645897194768,0.776888799531047,0.779651737369688,0.782530044481672,0.786138396745924,0.793000994418412,0.797357492538327
London,delay_mean[1],2.70167040863053,0.0031753186799779,0.196263919881596,2.33073234886859,2.38909384110859,2.45364377672258,2.496072840473,2.53285208829193,2.56465567874525,2.59541723642579,2.62256871856756,2.64809026897923,2.67215380304319,2.69843912758017,2.72314521045827,2.7494751281734,2.77592574981583,2.80297478534359,2.83544314317734,2.86823436395288,2.90590382034495,2.95584969096053,3.03758320498873,3.09012697796914
London,delay_sd[1],1.52992110907574,0.00225168181725634,0.139287345432986,1.25610166861976,1.30237940646107,1.3527625153027,1.38467938553187,1.41114439879319,1.43497996386907,1.45638326926486,1.4770451894178,1.49476408566409,1.51167941875065,1.52735498157086,1.54466539787248,1.56359782167547,1.58148586092016,1.60308441421533,1.62519967339017,1.64774235087781,1.67579235532029,1.71086249383229,1.76196192590919,1.8082149314673
London,frac_obs[1],0.75199885214437,0.000696278856275627,0.0434720103444257,0.666020964373719,0.680039972554697,0.695679750188601,0.70678784709976,0.715449927473561,0.722573482910155,0.729469095149638,0.735453394231196,0.741073738479155,0.746605595351939,0.752965338329893,0.758148393041797,0.763507931289666,0.769337944637065,0.775180364697848,0.781331222616598,0.78883215515195,0.796489841938553,0.806571547287134,0.822785380455896,0.837125609545896
Midlands,delay_mean[1],2.29021391656908,0.000110063095921485,0.00591366046649327,2.27843977140008,2.28025965081512,2.28245770441928,2.28394349665634,2.28499125028998,2.28610131229886,2.28705397595711,2.28792386023366,2.28880273800531,2.28964703027735,2.29040636257989,2.29116659484099,2.29198991069931,2.29274223799318,2.29356967370873,2.29437355743772,2.29536907376197,2.29642353536201,2.29774684849536,2.29960633334994,2.30120250731826
Midlands,delay_sd[1],0.00778056329289383,0.000102690384076011,0.00424453282154988,0.000626254457250311,0.00122786293864273,0.00230575607700314,0.00313092925823638,0.00397713940672638,0.00461169366190284,0.00521626517939897,0.00579696579620096,0.00638222171719618,0.00695266570260324,0.00750109655583196,0.0081008457113922,0.0087811977227231,0.00934466216622672,0.00994073601052918,0.010617869597554,0.0113065783866128,0.0122707067436178,0.0135197474482164,0.015191653624222,0.0165809724004996
Midlands,frac_obs[1],0.679465336649734,0.000598739406309989,0.0301118646875036,0.62089002702299,0.629396318278849,0.641243640368671,0.647952798037598,0.653992042912477,0.659012434590451,0.663698217507689,0.667622745683352,0.671107029033924,0.675708747872333,0.679756933498468,0.684098597526118,0.687549150987379,0.691028758638452,0.694863667392412,0.699356428604689,0.705021183327307,0.710581865332954,0.717740016318711,0.729067426300403,0.738850581325482
North East and Yorkshire,delay_mean[1],2.34082845192319,0.00133238627887421,0.0785431354705911,2.18344671215193,2.21084383969085,2.23927981270664,2.26133549138633,2.2761449483209,2.28936869817859,2.300670510961,2.31148854998465,2.32254481021778,2.33209707113046,2.34083705462937,2.35067808421821,2.3610239441049,2.37195675830108,2.38176355030286,2.39274361963213,2.40690178983988,2.42234310555457,2.44167611598515,2.4698260973631,2.4928244149305
North East and Yorkshire,delay_sd[1],0.828204151497172,0.00282237170605502,0.153387916794724,0.520521287868302,0.5751658771475,0.636245223978871,0.673449316584145,0.701430644581097,0.726036111767382,0.748973762701896,0.768481222078128,0.787584463136212,0.807879630421771,0.825845528527504,0.844090150910535,0.863988129617596,0.887103647074655,0.909146253257897,0.936399392652659,0.962545030409361,0.988010413605489,1.02327695344914,1.07757041671485,1.12645676479504
North East and Yorkshire,frac_obs[1],0.820009239964495,0.000692306713889003,0.0394087984276382,0.742959015851141,0.75607225832201,0.769824059992039,0.780265469379284,0.787733382497571,0.793731509452594,0.799154382044185,0.80401252612205,0.808813966890515,0.813998188771642,0.819536105240831,0.824769117814988,0.830023370907174,0.834908997961335,0.840218128293708,0.846592484574689,0.853004425198283,0.861232646714136,0.871141928280396,0.887073800749707,0.89782781628547
North West,delay_mean[1],2.27611508174033,0.000297017413099121,0.0132624611446889,2.24703368988969,2.25231761986294,2.25884086524085,2.26251649696714,2.26523705340982,2.26755288907957,2.26971068660062,2.27170933774583,2.27360951523784,2.27531058309366,2.27716115640122,2.27863393651724,2.2804301918059,2.28201370597999,2.28365413016295,2.2857519513966,2.28770356344002,2.29005124918887,2.29251880926787,2.29609406568178,2.29861305665066
North West,delay_sd[1],0.0158938128525481,0.000171006621479746,0.00786231939683891,0.00227920176212449,0.00376201022214241,0.00587897353750846,0.00744234626141489,0.00881483436457148,0.0101227165490483,0.0112136527389895,0.012339919725633,0.0134408429616657,0.0144531827851712,0.0155217125475752,0.016516967705532,0.0174721222329604,0.0186095737212753,0.0198392805653103,0.0211574797198092,0.0225708434527838,0.0240190538510828,0.0260939952878274,0.0297164715238228,0.0328491910865637
North West,frac_obs[1],0.810934809646836,0.000818974062966314,0.0403215047544164,0.733258334409602,0.744395390944525,0.760017367943675,0.769329013956925,0.777551395338614,0.783772489154532,0.789788151936508,0.795390966938629,0.800390327826621,0.805344806880286,0.810101722012157,0.814944621613376,0.820072882157196,0.825624278088986,0.831733982337457,0.838526876826752,0.845013392736879,0.853505333751463,0.864049654632062,0.878130703154535,0.891245948522603
South East,delay_mean[1],2.3598692809636,0.00191817387462991,0.115906506685375,2.13679799992771,2.17092610213607,2.21144572475921,2.238043580424,2.25985427791711,2.27982455573747,2.29755587796796,2.31420556347259,2.33008992103491,2.34413542563996,2.3589171821187,2.37566683081008,2.39068469178068,2.40569333473867,2.4207859057819,2.4375181292814,2.45879401450075,2.48109933556426,2.50886770224402,2.55079763731237,2.58671314734832
South East,delay_sd[1],1.25677042213637,0.00430735773183501,0.235911313818454,0.81669652164311,0.87983366562559,0.953465197430413,1.00919224345626,1.05532082732373,1.09321086472593,1.13095484403843,1.16176318816435,1.19222293079403,1.22234754115409,1.25150731004645,1.28077351638218,1.31417457731046,1.34633679093478,1.37869937463898,1.41475105651738,1.45231859505425,1.50036512442109,1.56424718597623,1.65207277659184,1.73411058976401
